 # Optical depth (Siebenmorgen 2023, A&A 670A,115; SC 2023 doi: 10.48550/arXiv.2311.03310)
 # wel(cm) sa_aC    ss_aC    sa_Si    ss_Si    sa_vgr   ss_vgr   sa_vsi   ss_vsi   s_pahS+B sa_Dark  ss_Dark sigt 
 # ------------------------------------------------------------------------------------------------------------- 
5.300E-04 4.80E-02 7.07E-04 2.25E-03 1.46E-04 1.64E-03 7.17E-10 2.58E-03 3.74E-10 7.99E-05 1.97E-01 2.68E-01 5.206E-01
5.200E-04 4.82E-02 7.57E-04 2.11E-03 1.59E-04 1.69E-03 7.73E-10 2.59E-03 4.10E-10 1.20E-04 1.98E-01 2.76E-01 5.295E-01
5.100E-04 4.86E-02 8.15E-04 1.98E-03 1.74E-04 1.74E-03 8.34E-10 2.60E-03 4.50E-10 1.61E-04 2.00E-01 2.83E-01 5.389E-01
5.000E-04 4.92E-02 8.77E-04 1.83E-03 1.93E-04 1.80E-03 9.02E-10 2.61E-03 4.94E-10 1.21E-04 2.02E-01 2.90E-01 5.478E-01
4.800E-04 4.99E-02 1.01E-03 1.62E-03 2.32E-04 1.92E-03 1.06E-09 2.66E-03 5.96E-10 6.49E-05 2.05E-01 3.03E-01 5.650E-01
4.500E-04 5.18E-02 1.27E-03 1.36E-03 3.09E-04 2.13E-03 1.37E-09 2.75E-03 7.96E-10 5.54E-05 2.09E-01 3.20E-01 5.892E-01
4.000E-04 5.41E-02 1.94E-03 1.01E-03 5.14E-04 2.56E-03 2.18E-09 2.96E-03 1.33E-09 6.44E-05 2.17E-01 3.47E-01 6.269E-01
3.800E-04 5.54E-02 2.34E-03 8.90E-04 6.39E-04 2.77E-03 2.67E-09 3.05E-03 1.66E-09 7.20E-05 2.20E-01 3.55E-01 6.403E-01
3.600E-04 5.69E-02 2.86E-03 7.82E-04 8.04E-04 3.02E-03 3.30E-09 3.16E-03 2.08E-09 8.52E-05 2.23E-01 3.62E-01 6.522E-01
3.400E-04 5.98E-02 3.51E-03 6.89E-04 1.02E-03 3.30E-03 4.13E-09 3.27E-03 2.65E-09 1.49E-04 2.28E-01 3.64E-01 6.632E-01
3.300E-04 5.99E-02 3.87E-03 6.45E-04 1.16E-03 3.46E-03 4.65E-09 3.32E-03 3.00E-09 3.44E-04 2.28E-01 3.67E-01 6.676E-01
3.200E-04 6.02E-02 4.35E-03 6.01E-04 1.32E-03 3.64E-03 5.24E-09 3.38E-03 3.40E-09 1.57E-04 2.28E-01 3.70E-01 6.719E-01
3.150E-04 6.09E-02 4.62E-03 5.82E-04 1.40E-03 3.73E-03 5.58E-09 3.41E-03 3.63E-09 1.29E-04 2.29E-01 3.70E-01 6.743E-01
3.100E-04 6.16E-02 4.91E-03 5.63E-04 1.50E-03 3.82E-03 5.94E-09 3.43E-03 3.88E-09 1.19E-04 2.30E-01 3.70E-01 6.766E-01
3.080E-04 6.18E-02 5.02E-03 5.55E-04 1.54E-03 3.86E-03 6.09E-09 3.45E-03 3.99E-09 1.17E-04 2.31E-01 3.71E-01 6.775E-01
3.050E-04 6.20E-02 5.20E-03 5.43E-04 1.61E-03 3.92E-03 6.33E-09 3.47E-03 4.15E-09 1.16E-04 2.31E-01 3.71E-01 6.788E-01
3.000E-04 6.25E-02 5.53E-03 5.26E-04 1.72E-03 4.02E-03 6.76E-09 3.50E-03 4.44E-09 1.16E-04 2.32E-01 3.71E-01 6.810E-01
2.900E-04 6.40E-02 6.26E-03 4.90E-04 1.98E-03 4.24E-03 7.72E-09 3.58E-03 5.11E-09 1.20E-04 2.33E-01 3.72E-01 6.855E-01
2.800E-04 6.46E-02 7.09E-03 4.58E-04 2.28E-03 4.48E-03 8.87E-09 3.66E-03 5.90E-09 1.26E-04 2.34E-01 3.73E-01 6.895E-01
2.600E-04 6.68E-02 9.37E-03 3.97E-04 3.09E-03 5.03E-03 1.19E-08 3.84E-03 7.99E-09 1.45E-04 2.36E-01 3.75E-01 6.997E-01
2.500E-04 6.85E-02 1.09E-02 3.70E-04 3.63E-03 5.34E-03 1.38E-08 3.94E-03 9.37E-09 1.58E-04 2.38E-01 3.76E-01 7.061E-01
2.200E-04 7.58E-02 1.75E-02 2.99E-04 6.09E-03 6.49E-03 2.28E-08 4.32E-03 1.57E-08 2.07E-04 2.43E-01 3.79E-01 7.325E-01
2.159E-04 7.67E-02 1.88E-02 2.90E-04 6.57E-03 6.69E-03 2.46E-08 4.38E-03 1.70E-08 2.15E-04 2.43E-01 3.80E-01 7.367E-01
2.000E-04 8.19E-02 2.48E-02 2.62E-04 8.92E-03 7.52E-03 3.32E-08 4.63E-03 2.31E-08 2.55E-04 2.46E-01 3.82E-01 7.564E-01
1.662E-04 9.59E-02 4.67E-02 2.11E-04 1.85E-02 9.99E-03 6.84E-08 5.37E-03 4.88E-08 3.94E-04 2.50E-01 3.83E-01 8.100E-01
1.650E-04 9.65E-02 4.78E-02 2.08E-04 1.90E-02 1.01E-02 7.04E-08 5.40E-03 5.02E-08 4.01E-04 2.50E-01 3.83E-01 8.124E-01
1.250E-04 1.31E-01 1.11E-01 1.93E-04 5.26E-02 1.55E-02 2.09E-07 6.86E-03 1.53E-07 8.01E-04 2.56E-01 3.75E-01 9.490E-01
1.235E-04 1.33E-01 1.15E-01 1.91E-04 5.48E-02 1.58E-02 2.19E-07 6.93E-03 1.60E-07 8.26E-04 2.56E-01 3.75E-01 9.572E-01
1.130E-04 1.49E-01 1.45E-01 2.00E-04 7.38E-02 1.82E-02 3.10E-07 7.53E-03 2.29E-07 1.03E-03 2.58E-01 3.70E-01 1.024E+00
1.000E-04 1.75E-01 1.94E-01 2.26E-04 1.09E-01 2.22E-02 4.99E-07 8.44E-03 3.73E-07 1.40E-03 2.62E-01 3.62E-01 1.134E+00
9.500E-05 1.88E-01 2.16E-01 2.30E-04 1.28E-01 2.41E-02 6.09E-07 8.86E-03 4.58E-07 1.60E-03 2.63E-01 3.58E-01 1.187E+00
9.300E-05 1.93E-01 2.24E-01 2.34E-04 1.37E-01 2.50E-02 6.62E-07 9.04E-03 4.99E-07 1.68E-03 2.63E-01 3.56E-01 1.209E+00
9.200E-05 1.95E-01 2.29E-01 2.37E-04 1.41E-01 2.54E-02 6.90E-07 9.14E-03 5.21E-07 1.73E-03 2.64E-01 3.55E-01 1.221E+00
9.100E-05 1.98E-01 2.33E-01 2.44E-04 1.46E-01 2.59E-02 7.20E-07 9.23E-03 5.44E-07 1.77E-03 2.64E-01 3.54E-01 1.233E+00
9.000E-05 2.00E-01 2.38E-01 2.47E-04 1.51E-01 2.63E-02 7.52E-07 9.33E-03 5.68E-07 1.82E-03 2.64E-01 3.53E-01 1.245E+00
8.900E-05 2.03E-01 2.43E-01 2.53E-04 1.57E-01 2.68E-02 7.85E-07 9.43E-03 5.94E-07 1.87E-03 2.64E-01 3.52E-01 1.257E+00
8.800E-05 2.05E-01 2.47E-01 2.54E-04 1.62E-01 2.73E-02 8.20E-07 9.53E-03 6.22E-07 1.93E-03 2.65E-01 3.52E-01 1.270E+00
8.700E-05 2.08E-01 2.52E-01 2.63E-04 1.68E-01 2.78E-02 8.58E-07 9.63E-03 6.51E-07 1.98E-03 2.65E-01 3.51E-01 1.284E+00
8.600E-05 2.11E-01 2.57E-01 2.65E-04 1.74E-01 2.83E-02 8.97E-07 9.74E-03 6.82E-07 2.04E-03 2.65E-01 3.50E-01 1.297E+00
8.500E-05 2.13E-01 2.62E-01 2.71E-04 1.81E-01 2.88E-02 9.38E-07 9.84E-03 7.15E-07 2.10E-03 2.65E-01 3.49E-01 1.311E+00
8.400E-05 2.16E-01 2.68E-01 2.74E-04 1.87E-01 2.94E-02 9.83E-07 9.96E-03 7.49E-07 2.16E-03 2.65E-01 3.48E-01 1.326E+00
8.330E-05 2.18E-01 2.71E-01 2.80E-04 1.92E-01 2.98E-02 1.01E-06 1.00E-02 7.75E-07 2.20E-03 2.65E-01 3.47E-01 1.336E+00
8.200E-05 2.22E-01 2.78E-01 2.84E-04 2.02E-01 3.05E-02 1.08E-06 1.02E-02 8.25E-07 2.29E-03 2.66E-01 3.46E-01 1.356E+00
8.100E-05 2.25E-01 2.84E-01 2.92E-04 2.09E-01 3.11E-02 1.13E-06 1.03E-02 8.67E-07 2.36E-03 2.66E-01 3.45E-01 1.372E+00
8.000E-05 2.28E-01 2.89E-01 2.96E-04 2.17E-01 3.17E-02 1.19E-06 1.04E-02 9.11E-07 2.43E-03 2.66E-01 3.44E-01 1.389E+00
7.900E-05 2.31E-01 2.94E-01 3.02E-04 2.26E-01 3.23E-02 1.25E-06 1.05E-02 9.58E-07 2.51E-03 2.66E-01 3.43E-01 1.406E+00
7.800E-05 2.35E-01 3.00E-01 3.11E-04 2.34E-01 3.30E-02 1.31E-06 1.07E-02 1.01E-06 2.59E-03 2.66E-01 3.42E-01 1.424E+00
7.700E-05 2.39E-01 3.05E-01 3.18E-04 2.43E-01 3.36E-02 1.38E-06 1.08E-02 1.06E-06 2.67E-03 2.67E-01 3.41E-01 1.442E+00
7.600E-05 2.42E-01 3.10E-01 3.30E-04 2.53E-01 3.43E-02 1.45E-06 1.09E-02 1.12E-06 2.75E-03 2.67E-01 3.39E-01 1.460E+00
7.500E-05 2.47E-01 3.15E-01 3.40E-04 2.63E-01 3.50E-02 1.52E-06 1.11E-02 1.18E-06 2.84E-03 2.67E-01 3.38E-01 1.479E+00
7.400E-05 2.51E-01 3.20E-01 3.54E-04 2.73E-01 3.57E-02 1.60E-06 1.12E-02 1.25E-06 2.94E-03 2.67E-01 3.37E-01 1.498E+00
7.300E-05 2.55E-01 3.25E-01 3.71E-04 2.83E-01 3.65E-02 1.69E-06 1.14E-02 1.32E-06 3.04E-03 2.68E-01 3.36E-01 1.518E+00
7.140E-05 2.62E-01 3.33E-01 3.82E-04 3.01E-01 3.77E-02 1.84E-06 1.16E-02 1.44E-06 3.20E-03 2.68E-01 3.33E-01 1.551E+00
7.100E-05 2.64E-01 3.35E-01 3.84E-04 3.06E-01 3.80E-02 1.88E-06 1.17E-02 1.47E-06 3.25E-03 2.68E-01 3.33E-01 1.559E+00
7.000E-05 2.69E-01 3.39E-01 3.97E-04 3.18E-01 3.88E-02 1.99E-06 1.18E-02 1.56E-06 3.36E-03 2.68E-01 3.32E-01 1.580E+00
6.900E-05 2.73E-01 3.44E-01 4.10E-04 3.30E-01 3.97E-02 2.10E-06 1.20E-02 1.65E-06 3.48E-03 2.69E-01 3.30E-01 1.602E+00
6.800E-05 2.78E-01 3.49E-01 4.28E-04 3.43E-01 4.06E-02 2.23E-06 1.21E-02 1.75E-06 3.60E-03 2.69E-01 3.29E-01 1.624E+00
6.700E-05 2.83E-01 3.53E-01 4.45E-04 3.57E-01 4.15E-02 2.36E-06 1.23E-02 1.86E-06 3.73E-03 2.69E-01 3.27E-01 1.647E+00
6.600E-05 2.88E-01 3.57E-01 4.65E-04 3.71E-01 4.24E-02 2.50E-06 1.25E-02 1.97E-06 3.87E-03 2.69E-01 3.26E-01 1.670E+00
6.500E-05 2.93E-01 3.62E-01 4.74E-04 3.85E-01 4.34E-02 2.65E-06 1.27E-02 2.10E-06 4.02E-03 2.69E-01 3.24E-01 1.693E+00
6.400E-05 2.98E-01 3.66E-01 4.86E-04 4.00E-01 4.44E-02 2.82E-06 1.29E-02 2.23E-06 4.17E-03 2.70E-01 3.23E-01 1.717E+00
6.300E-05 3.03E-01 3.70E-01 5.01E-04 4.15E-01 4.55E-02 3.00E-06 1.30E-02 2.38E-06 4.34E-03 2.70E-01 3.21E-01 1.742E+00
6.250E-05 3.06E-01 3.71E-01 5.04E-04 4.23E-01 4.60E-02 3.09E-06 1.31E-02 2.46E-06 4.42E-03 2.70E-01 3.20E-01 1.754E+00
6.200E-05 3.09E-01 3.73E-01 5.19E-04 4.31E-01 4.66E-02 3.19E-06 1.32E-02 2.54E-06 4.51E-03 2.70E-01 3.20E-01 1.767E+00
6.100E-05 3.14E-01 3.76E-01 5.42E-04 4.47E-01 4.77E-02 3.40E-06 1.35E-02 2.71E-06 4.69E-03 2.70E-01 3.18E-01 1.792E+00
6.000E-05 3.20E-01 3.79E-01 5.67E-04 4.64E-01 4.89E-02 3.63E-06 1.37E-02 2.90E-06 4.88E-03 2.70E-01 3.16E-01 1.818E+00
5.900E-05 3.26E-01 3.82E-01 5.90E-04 4.82E-01 5.01E-02 3.88E-06 1.39E-02 3.10E-06 5.09E-03 2.70E-01 3.15E-01 1.845E+00
5.800E-05 3.33E-01 3.84E-01 6.16E-04 5.00E-01 5.13E-02 4.15E-06 1.41E-02 3.32E-06 5.31E-03 2.70E-01 3.13E-01 1.871E+00
5.700E-05 3.39E-01 3.85E-01 6.49E-04 5.19E-01 5.26E-02 4.44E-06 1.44E-02 3.56E-06 5.54E-03 2.71E-01 3.11E-01 1.899E+00
5.600E-05 3.46E-01 3.87E-01 6.83E-04 5.39E-01 5.40E-02 4.76E-06 1.46E-02 3.83E-06 5.79E-03 2.71E-01 3.10E-01 1.926E+00
5.500E-05 3.52E-01 3.87E-01 7.13E-04 5.59E-01 5.54E-02 5.11E-06 1.49E-02 4.11E-06 6.06E-03 2.71E-01 3.08E-01 1.954E+00
5.477E-05 3.54E-01 3.88E-01 7.16E-04 5.64E-01 5.57E-02 5.20E-06 1.49E-02 4.19E-06 9.78E-03 2.71E-01 3.08E-01 1.965E+00
5.400E-05 3.59E-01 3.88E-01 7.41E-04 5.80E-01 5.70E-02 5.50E-06 1.51E-02 4.43E-06 1.02E-02 2.71E-01 3.06E-01 1.987E+00
5.300E-05 3.65E-01 3.88E-01 7.76E-04 6.02E-01 5.88E-02 5.93E-06 1.54E-02 4.78E-06 1.07E-02 2.71E-01 3.05E-01 2.017E+00
5.200E-05 3.72E-01 3.87E-01 8.25E-04 6.25E-01 6.05E-02 6.41E-06 1.57E-02 5.17E-06 1.13E-02 2.71E-01 3.03E-01 2.047E+00
5.100E-05 3.78E-01 3.87E-01 8.72E-04 6.49E-01 6.24E-02 6.93E-06 1.59E-02 5.59E-06 1.19E-02 2.70E-01 3.02E-01 2.078E+00
5.000E-05 3.85E-01 3.86E-01 9.22E-04 6.74E-01 6.43E-02 7.51E-06 1.62E-02 6.06E-06 1.26E-02 2.70E-01 3.00E-01 2.109E+00
4.900E-05 3.91E-01 3.85E-01 9.69E-04 7.00E-01 6.64E-02 8.14E-06 1.66E-02 6.58E-06 1.34E-02 2.70E-01 2.99E-01 2.141E+00
4.880E-05 3.92E-01 3.84E-01 9.79E-04 7.05E-01 6.68E-02 8.28E-06 1.66E-02 6.69E-06 1.36E-02 2.70E-01 2.98E-01 2.148E+00
4.800E-05 3.97E-01 3.83E-01 1.02E-03 7.26E-01 6.88E-02 8.86E-06 1.69E-02 7.16E-06 1.42E-02 2.70E-01 2.97E-01 2.174E+00
4.760E-05 3.99E-01 3.83E-01 1.05E-03 7.37E-01 6.98E-02 9.17E-06 1.70E-02 7.41E-06 1.46E-02 2.70E-01 2.97E-01 2.188E+00
4.700E-05 4.02E-01 3.82E-01 1.09E-03 7.53E-01 7.15E-02 9.66E-06 1.72E-02 7.80E-06 1.52E-02 2.70E-01 2.96E-01 2.208E+00
4.650E-05 4.05E-01 3.81E-01 1.12E-03 7.67E-01 7.29E-02 1.01E-05 1.74E-02 8.15E-06 1.57E-02 2.69E-01 2.95E-01 2.225E+00
4.600E-05 4.08E-01 3.80E-01 1.16E-03 7.81E-01 7.43E-02 1.05E-05 1.76E-02 8.52E-06 1.62E-02 2.69E-01 2.95E-01 2.242E+00
4.550E-05 4.11E-01 3.79E-01 1.21E-03 7.95E-01 7.57E-02 1.10E-05 1.78E-02 8.91E-06 1.68E-02 2.69E-01 2.94E-01 2.260E+00
4.500E-05 4.13E-01 3.79E-01 1.26E-03 8.09E-01 7.72E-02 1.15E-05 1.79E-02 9.32E-06 1.74E-02 2.69E-01 2.94E-01 2.277E+00
4.440E-05 4.17E-01 3.78E-01 1.33E-03 8.26E-01 7.91E-02 1.22E-05 1.82E-02 9.84E-06 1.81E-02 2.69E-01 2.93E-01 2.299E+00
4.350E-05 4.21E-01 3.76E-01 1.46E-03 8.52E-01 8.21E-02 1.33E-05 1.85E-02 1.07E-05 1.94E-02 2.68E-01 2.92E-01 2.331E+00
4.170E-05 4.30E-01 3.73E-01 1.77E-03 9.07E-01 8.91E-02 1.58E-05 1.93E-02 1.27E-05 2.23E-02 2.67E-01 2.90E-01 2.399E+00
4.000E-05 4.37E-01 3.70E-01 2.34E-03 9.59E-01 9.64E-02 1.88E-05 2.00E-02 1.51E-05 2.59E-02 2.66E-01 2.89E-01 2.465E+00
3.850E-05 4.43E-01 3.67E-01 3.09E-03 1.01E+00 1.03E-01 2.20E-05 2.07E-02 1.77E-05 2.98E-02 2.65E-01 2.87E-01 2.525E+00
3.656E-05 4.50E-01 3.64E-01 4.54E-03 1.07E+00 1.13E-01 2.74E-05 2.17E-02 2.20E-05 3.65E-02 2.64E-01 2.86E-01 2.605E+00
3.570E-05 4.52E-01 3.62E-01 5.30E-03 1.09E+00 1.18E-01 3.03E-05 2.21E-02 2.43E-05 4.03E-02 2.63E-01 2.86E-01 2.641E+00
3.330E-05 4.59E-01 3.58E-01 7.92E-03 1.16E+00 1.34E-01 4.16E-05 2.35E-02 3.25E-05 5.49E-02 2.61E-01 2.84E-01 2.742E+00
3.130E-05 4.63E-01 3.55E-01 1.05E-02 1.21E+00 1.54E-01 5.60E-05 2.48E-02 4.23E-05 7.50E-02 2.59E-01 2.84E-01 2.833E+00
3.000E-05 4.64E-01 3.53E-01 1.26E-02 1.23E+00 1.72E-01 6.95E-05 2.56E-02 5.08E-05 9.48E-02 2.58E-01 2.83E-01 2.898E+00
2.940E-05 4.65E-01 3.52E-01 1.36E-02 1.24E+00 1.81E-01 7.71E-05 2.60E-02 5.54E-05 1.07E-01 2.58E-01 2.83E-01 2.929E+00
2.780E-05 4.66E-01 3.50E-01 1.66E-02 1.26E+00 2.12E-01 1.06E-04 2.72E-02 7.07E-05 1.52E-01 2.56E-01 2.83E-01 3.024E+00
2.630E-05 4.66E-01 3.47E-01 1.96E-02 1.27E+00 2.59E-01 1.50E-04 2.82E-02 9.04E-05 2.23E-01 2.55E-01 2.82E-01 3.149E+00
2.500E-05 4.65E-01 3.46E-01 2.32E-02 1.27E+00 3.23E-01 2.19E-04 2.91E-02 1.14E-04 3.17E-01 2.53E-01 2.82E-01 3.305E+00
2.380E-05 4.64E-01 3.45E-01 2.76E-02 1.26E+00 4.45E-01 3.35E-04 2.92E-02 1.43E-04 4.18E-01 2.52E-01 2.82E-01 3.518E+00
2.270E-05 4.62E-01 3.42E-01 3.36E-02 1.24E+00 6.43E-01 4.90E-04 3.04E-02 1.79E-04 4.65E-01 2.51E-01 2.82E-01 3.753E+00
2.170E-05 4.60E-01 3.41E-01 4.18E-02 1.23E+00 8.69E-01 6.36E-04 3.42E-02 2.24E-04 4.23E-01 2.50E-01 2.82E-01 3.936E+00
2.080E-05 4.59E-01 3.40E-01 5.66E-02 1.23E+00 9.00E-01 5.91E-04 4.27E-02 2.78E-04 3.39E-01 2.48E-01 2.82E-01 3.900E+00
2.000E-05 4.56E-01 3.39E-01 1.95E-01 1.11E+00 7.80E-01 4.62E-04 5.43E-02 3.41E-04 2.62E-01 2.47E-01 2.82E-01 3.727E+00
1.920E-05 4.54E-01 3.39E-01 3.57E-01 9.58E-01 6.06E-01 3.18E-04 7.46E-02 4.24E-04 2.00E-01 2.46E-01 2.83E-01 3.518E+00
1.850E-05 4.54E-01 3.42E-01 4.47E-01 8.72E-01 4.75E-01 2.25E-04 1.00E-01 5.19E-04 1.58E-01 2.44E-01 2.83E-01 3.376E+00
1.790E-05 4.53E-01 3.44E-01 5.44E-01 7.69E-01 3.86E-01 1.72E-04 1.28E-01 6.22E-04 1.30E-01 2.43E-01 2.84E-01 3.281E+00
1.720E-05 4.52E-01 3.45E-01 6.03E-01 7.03E-01 3.10E-01 1.36E-04 1.77E-01 7.79E-04 1.06E-01 2.41E-01 2.85E-01 3.224E+00
1.670E-05 4.52E-01 3.47E-01 6.27E-01 6.76E-01 2.65E-01 1.24E-04 2.23E-01 9.21E-04 9.36E-02 2.39E-01 2.85E-01 3.210E+00
1.610E-05 4.52E-01 3.49E-01 6.44E-01 6.54E-01 2.24E-01 1.26E-04 3.04E-01 1.14E-03 8.18E-02 2.38E-01 2.86E-01 3.233E+00
1.560E-05 4.51E-01 3.50E-01 6.53E-01 6.40E-01 1.96E-01 1.43E-04 3.97E-01 1.36E-03 7.45E-02 2.36E-01 2.87E-01 3.288E+00
1.520E-05 4.51E-01 3.51E-01 6.58E-01 6.31E-01 1.78E-01 1.66E-04 4.97E-01 1.56E-03 7.02E-02 2.35E-01 2.88E-01 3.360E+00
1.470E-05 4.50E-01 3.52E-01 6.61E-01 6.22E-01 1.58E-01 2.09E-04 6.40E-01 1.85E-03 6.66E-02 2.33E-01 2.89E-01 3.473E+00
1.430E-05 4.48E-01 3.52E-01 6.61E-01 6.15E-01 1.49E-01 2.62E-04 7.62E-01 2.07E-03 6.51E-02 2.32E-01 2.89E-01 3.577E+00
1.390E-05 4.47E-01 3.52E-01 6.61E-01 6.09E-01 1.44E-01 3.32E-04 8.58E-01 2.30E-03 6.49E-02 2.32E-01 2.88E-01 3.659E+00
1.350E-05 4.45E-01 3.52E-01 6.60E-01 6.03E-01 1.44E-01 4.26E-04 9.48E-01 2.57E-03 6.61E-02 2.32E-01 2.88E-01 3.740E+00
1.320E-05 4.43E-01 3.52E-01 6.59E-01 5.98E-01 1.47E-01 5.18E-04 1.02E+00 2.82E-03 6.80E-02 2.31E-01 2.88E-01 3.808E+00
1.280E-05 4.41E-01 3.53E-01 6.57E-01 5.92E-01 1.57E-01 6.79E-04 1.12E+00 3.21E-03 7.24E-02 2.30E-01 2.88E-01 3.915E+00
1.250E-05 4.40E-01 3.53E-01 6.55E-01 5.90E-01 1.70E-01 8.37E-04 1.20E+00 3.56E-03 7.73E-02 2.30E-01 2.88E-01 4.011E+00
1.220E-05 4.38E-01 3.53E-01 6.53E-01 5.89E-01 1.90E-01 1.04E-03 1.30E+00 3.96E-03 8.39E-02 2.29E-01 2.88E-01 4.126E+00
1.190E-05 4.36E-01 3.53E-01 6.52E-01 5.93E-01 2.16E-01 1.29E-03 1.40E+00 4.44E-03 9.29E-02 2.29E-01 2.88E-01 4.265E+00
1.160E-05 4.33E-01 3.53E-01 6.51E-01 5.96E-01 2.46E-01 1.60E-03 1.51E+00 5.01E-03 1.05E-01 2.28E-01 2.88E-01 4.421E+00
1.140E-05 4.31E-01 3.53E-01 6.50E-01 5.97E-01 2.72E-01 1.89E-03 1.60E+00 5.44E-03 1.15E-01 2.27E-01 2.88E-01 4.539E+00
1.110E-05 4.28E-01 3.52E-01 6.48E-01 5.98E-01 3.11E-01 2.46E-03 1.74E+00 6.21E-03 1.35E-01 2.27E-01 2.89E-01 4.737E+00
1.080E-05 4.25E-01 3.51E-01 6.45E-01 5.99E-01 4.20E-01 3.28E-03 1.91E+00 7.16E-03 1.62E-01 2.26E-01 2.89E-01 5.038E+00
1.050E-05 4.21E-01 3.50E-01 6.43E-01 6.01E-01 5.60E-01 4.26E-03 2.12E+00 8.38E-03 1.99E-01 2.25E-01 2.90E-01 5.421E+00
1.030E-05 4.19E-01 3.50E-01 6.41E-01 6.01E-01 6.68E-01 4.88E-03 2.32E+00 9.33E-03 2.30E-01 2.24E-01 2.90E-01 5.756E+00
1.000E-05 4.15E-01 3.48E-01 6.38E-01 6.03E-01 8.19E-01 5.96E-03 2.60E+00 1.07E-02 2.90E-01 2.23E-01 2.90E-01 6.244E+00
9.750E-06 4.12E-01 3.47E-01 6.35E-01 6.04E-01 9.94E-01 7.39E-03 2.83E+00 1.19E-02 3.50E-01 2.22E-01 2.90E-01 6.703E+00
9.500E-06 4.08E-01 3.46E-01 6.31E-01 6.06E-01 1.20E+00 8.75E-03 3.07E+00 1.33E-02 4.12E-01 2.22E-01 2.90E-01 7.204E+00
9.250E-06 4.05E-01 3.44E-01 6.28E-01 6.07E-01 1.35E+00 9.77E-03 3.32E+00 1.46E-02 4.57E-01 2.22E-01 2.90E-01 7.644E+00
9.080E-06 4.02E-01 3.43E-01 6.21E-01 6.05E-01 1.44E+00 1.05E-02 3.46E+00 1.53E-02 4.67E-01 2.22E-01 2.89E-01 7.878E+00
