 # Optical depth (Siebenmorgen 2023, A&A 670A,115; SC 2023 doi: 10.48550/arXiv.2311.03310)
 # wel(cm) sa_aC    ss_aC    sa_Si    ss_Si    sa_vgr   ss_vgr   sa_vsi   ss_vsi   s_pahS+B sa_Dark  ss_Dark sigt 
 # ------------------------------------------------------------------------------------------------------------- 
5.300E-04 1.91E-02 3.87E-04 2.69E-03 1.35E-04 1.92E-03 7.75E-10 4.00E-03 5.36E-10 3.19E-05 5.62E-02 7.38E-02 1.583E-01
5.200E-04 1.91E-02 4.14E-04 2.53E-03 1.48E-04 1.98E-03 8.36E-10 4.01E-03 5.87E-10 4.86E-05 5.65E-02 7.61E-02 1.609E-01
5.100E-04 1.93E-02 4.46E-04 2.37E-03 1.61E-04 2.04E-03 9.02E-10 4.02E-03 6.44E-10 6.59E-05 5.71E-02 7.82E-02 1.637E-01
5.000E-04 1.96E-02 4.79E-04 2.19E-03 1.79E-04 2.11E-03 9.76E-10 4.05E-03 7.07E-10 4.87E-05 5.77E-02 8.01E-02 1.664E-01
4.800E-04 1.99E-02 5.53E-04 1.94E-03 2.15E-04 2.24E-03 1.15E-09 4.12E-03 8.53E-10 2.52E-05 5.86E-02 8.42E-02 1.717E-01
4.500E-04 2.06E-02 6.92E-04 1.63E-03 2.87E-04 2.49E-03 1.48E-09 4.26E-03 1.14E-09 2.10E-05 6.01E-02 8.96E-02 1.797E-01
4.000E-04 2.16E-02 1.06E-03 1.20E-03 4.77E-04 3.00E-03 2.35E-09 4.59E-03 1.91E-09 2.42E-05 6.24E-02 9.86E-02 1.930E-01
3.800E-04 2.21E-02 1.28E-03 1.06E-03 5.94E-04 3.25E-03 2.88E-09 4.73E-03 2.37E-09 2.70E-05 6.34E-02 1.02E-01 1.982E-01
3.600E-04 2.28E-02 1.56E-03 9.33E-04 7.46E-04 3.53E-03 3.57E-09 4.89E-03 2.98E-09 3.22E-05 6.45E-02 1.04E-01 2.033E-01
3.400E-04 2.40E-02 1.91E-03 8.20E-04 9.49E-04 3.87E-03 4.47E-09 5.06E-03 3.79E-09 5.86E-05 6.60E-02 1.06E-01 2.085E-01
3.300E-04 2.40E-02 2.11E-03 7.68E-04 1.07E-03 4.05E-03 5.02E-09 5.15E-03 4.29E-09 1.40E-04 6.60E-02 1.07E-01 2.107E-01
3.200E-04 2.42E-02 2.36E-03 7.15E-04 1.22E-03 4.25E-03 5.67E-09 5.24E-03 4.87E-09 6.13E-05 6.63E-02 1.09E-01 2.131E-01
3.150E-04 2.44E-02 2.51E-03 6.92E-04 1.30E-03 4.36E-03 6.03E-09 5.28E-03 5.20E-09 4.96E-05 6.66E-02 1.09E-01 2.144E-01
3.100E-04 2.47E-02 2.66E-03 6.69E-04 1.39E-03 4.47E-03 6.42E-09 5.32E-03 5.56E-09 4.52E-05 6.69E-02 1.10E-01 2.157E-01
3.080E-04 2.48E-02 2.72E-03 6.60E-04 1.43E-03 4.51E-03 6.59E-09 5.34E-03 5.71E-09 4.44E-05 6.70E-02 1.10E-01 2.162E-01
3.050E-04 2.49E-02 2.82E-03 6.45E-04 1.49E-03 4.59E-03 6.85E-09 5.37E-03 5.94E-09 4.37E-05 6.72E-02 1.10E-01 2.170E-01
3.000E-04 2.51E-02 3.00E-03 6.25E-04 1.60E-03 4.71E-03 7.31E-09 5.43E-03 6.36E-09 4.35E-05 6.74E-02 1.10E-01 2.183E-01
2.900E-04 2.57E-02 3.38E-03 5.82E-04 1.84E-03 4.97E-03 8.35E-09 5.54E-03 7.31E-09 4.48E-05 6.80E-02 1.11E-01 2.211E-01
2.800E-04 2.60E-02 3.83E-03 5.43E-04 2.12E-03 5.25E-03 9.59E-09 5.67E-03 8.45E-09 4.72E-05 6.82E-02 1.12E-01 2.238E-01
2.600E-04 2.69E-02 5.03E-03 4.71E-04 2.88E-03 5.89E-03 1.28E-08 5.95E-03 1.14E-08 5.43E-05 6.90E-02 1.14E-01 2.303E-01
2.500E-04 2.76E-02 5.81E-03 4.37E-04 3.37E-03 6.25E-03 1.49E-08 6.11E-03 1.34E-08 5.87E-05 6.96E-02 1.15E-01 2.342E-01
2.200E-04 3.06E-02 9.19E-03 3.52E-04 5.67E-03 7.60E-03 2.47E-08 6.69E-03 2.25E-08 7.72E-05 7.15E-02 1.18E-01 2.494E-01
2.159E-04 3.10E-02 9.78E-03 3.42E-04 6.12E-03 7.82E-03 2.66E-08 6.78E-03 2.43E-08 8.04E-05 7.17E-02 1.18E-01 2.519E-01
2.000E-04 3.31E-02 1.27E-02 3.07E-04 8.32E-03 8.80E-03 3.58E-08 7.18E-03 3.31E-08 9.56E-05 7.27E-02 1.20E-01 2.631E-01
1.662E-04 3.88E-02 2.27E-02 2.46E-04 1.73E-02 1.17E-02 7.40E-08 8.32E-03 6.98E-08 1.48E-04 7.46E-02 1.22E-01 2.961E-01
1.650E-04 3.91E-02 2.32E-02 2.43E-04 1.78E-02 1.18E-02 7.61E-08 8.37E-03 7.19E-08 1.51E-04 7.46E-02 1.22E-01 2.976E-01
1.250E-04 5.29E-02 5.01E-02 2.23E-04 5.04E-02 1.82E-02 2.26E-07 1.06E-02 2.19E-07 3.05E-04 7.73E-02 1.22E-01 3.818E-01
1.235E-04 5.36E-02 5.16E-02 2.21E-04 5.26E-02 1.85E-02 2.36E-07 1.07E-02 2.29E-07 3.15E-04 7.75E-02 1.22E-01 3.867E-01
1.130E-04 5.94E-02 6.34E-02 2.30E-04 7.14E-02 2.13E-02 3.35E-07 1.17E-02 3.28E-07 3.95E-04 7.83E-02 1.20E-01 4.263E-01
1.000E-04 6.85E-02 8.06E-02 2.58E-04 1.07E-01 2.60E-02 5.40E-07 1.31E-02 5.34E-07 5.39E-04 7.98E-02 1.17E-01 4.925E-01
9.500E-05 7.27E-02 8.77E-02 2.61E-04 1.26E-01 2.82E-02 6.59E-07 1.37E-02 6.56E-07 6.14E-04 8.04E-02 1.16E-01 5.248E-01
9.300E-05 7.45E-02 9.05E-02 2.67E-04 1.34E-01 2.92E-02 7.16E-07 1.40E-02 7.14E-07 6.47E-04 8.06E-02 1.15E-01 5.391E-01
9.200E-05 7.54E-02 9.20E-02 2.71E-04 1.39E-01 2.97E-02 7.46E-07 1.42E-02 7.45E-07 6.65E-04 8.07E-02 1.15E-01 5.466E-01
9.100E-05 7.63E-02 9.35E-02 2.76E-04 1.44E-01 3.02E-02 7.79E-07 1.43E-02 7.79E-07 6.83E-04 8.08E-02 1.14E-01 5.543E-01
9.000E-05 7.72E-02 9.50E-02 2.81E-04 1.49E-01 3.08E-02 8.13E-07 1.45E-02 8.14E-07 7.02E-04 8.09E-02 1.14E-01 5.622E-01
8.900E-05 7.81E-02 9.65E-02 2.87E-04 1.54E-01 3.13E-02 8.49E-07 1.46E-02 8.51E-07 7.22E-04 8.10E-02 1.14E-01 5.705E-01
8.800E-05 7.90E-02 9.80E-02 2.89E-04 1.60E-01 3.19E-02 8.87E-07 1.48E-02 8.90E-07 7.43E-04 8.11E-02 1.13E-01 5.790E-01
8.700E-05 7.99E-02 9.96E-02 2.97E-04 1.66E-01 3.25E-02 9.27E-07 1.49E-02 9.32E-07 7.64E-04 8.12E-02 1.13E-01 5.878E-01
8.600E-05 8.08E-02 1.01E-01 3.00E-04 1.72E-01 3.31E-02 9.70E-07 1.51E-02 9.76E-07 7.86E-04 8.13E-02 1.13E-01 5.970E-01
8.500E-05 8.17E-02 1.03E-01 3.07E-04 1.78E-01 3.37E-02 1.01E-06 1.53E-02 1.02E-06 8.09E-04 8.13E-02 1.12E-01 6.065E-01
8.400E-05 8.27E-02 1.05E-01 3.11E-04 1.85E-01 3.44E-02 1.06E-06 1.54E-02 1.07E-06 8.33E-04 8.14E-02 1.12E-01 6.165E-01
8.330E-05 8.34E-02 1.06E-01 3.16E-04 1.90E-01 3.48E-02 1.10E-06 1.55E-02 1.11E-06 8.50E-04 8.15E-02 1.12E-01 6.236E-01
8.200E-05 8.48E-02 1.08E-01 3.21E-04 1.99E-01 3.57E-02 1.17E-06 1.58E-02 1.18E-06 8.84E-04 8.16E-02 1.11E-01 6.375E-01
8.100E-05 8.59E-02 1.10E-01 3.28E-04 2.07E-01 3.64E-02 1.22E-06 1.60E-02 1.24E-06 9.10E-04 8.17E-02 1.11E-01 6.486E-01
8.000E-05 8.71E-02 1.11E-01 3.33E-04 2.15E-01 3.71E-02 1.28E-06 1.62E-02 1.30E-06 9.39E-04 8.18E-02 1.10E-01 6.601E-01
7.900E-05 8.83E-02 1.13E-01 3.40E-04 2.24E-01 3.78E-02 1.35E-06 1.63E-02 1.37E-06 9.68E-04 8.19E-02 1.10E-01 6.722E-01
7.800E-05 8.96E-02 1.15E-01 3.51E-04 2.33E-01 3.86E-02 1.42E-06 1.65E-02 1.44E-06 9.98E-04 8.20E-02 1.09E-01 6.846E-01
7.700E-05 9.09E-02 1.16E-01 3.58E-04 2.42E-01 3.93E-02 1.49E-06 1.67E-02 1.52E-06 1.03E-03 8.21E-02 1.09E-01 6.975E-01
7.600E-05 9.23E-02 1.18E-01 3.73E-04 2.52E-01 4.01E-02 1.56E-06 1.69E-02 1.60E-06 1.06E-03 8.22E-02 1.08E-01 7.108E-01
7.500E-05 9.37E-02 1.19E-01 3.83E-04 2.62E-01 4.10E-02 1.65E-06 1.72E-02 1.69E-06 1.10E-03 8.23E-02 1.08E-01 7.247E-01
7.400E-05 9.52E-02 1.21E-01 3.99E-04 2.72E-01 4.18E-02 1.74E-06 1.74E-02 1.78E-06 1.13E-03 8.24E-02 1.07E-01 7.390E-01
7.300E-05 9.67E-02 1.22E-01 4.17E-04 2.84E-01 4.27E-02 1.83E-06 1.76E-02 1.88E-06 1.17E-03 8.25E-02 1.07E-01 7.538E-01
7.140E-05 9.92E-02 1.25E-01 4.31E-04 3.03E-01 4.41E-02 1.99E-06 1.80E-02 2.06E-06 1.24E-03 8.28E-02 1.06E-01 7.785E-01
7.100E-05 9.98E-02 1.25E-01 4.31E-04 3.08E-01 4.45E-02 2.04E-06 1.81E-02 2.11E-06 1.25E-03 8.28E-02 1.05E-01 7.849E-01
7.000E-05 1.01E-01 1.26E-01 4.47E-04 3.20E-01 4.54E-02 2.15E-06 1.83E-02 2.23E-06 1.30E-03 8.29E-02 1.05E-01 8.013E-01
6.900E-05 1.03E-01 1.28E-01 4.63E-04 3.34E-01 4.64E-02 2.27E-06 1.85E-02 2.36E-06 1.34E-03 8.30E-02 1.04E-01 8.183E-01
6.800E-05 1.05E-01 1.29E-01 4.83E-04 3.47E-01 4.75E-02 2.41E-06 1.88E-02 2.50E-06 1.39E-03 8.31E-02 1.04E-01 8.360E-01
6.700E-05 1.06E-01 1.30E-01 5.02E-04 3.62E-01 4.85E-02 2.55E-06 1.91E-02 2.66E-06 1.44E-03 8.33E-02 1.03E-01 8.542E-01
6.600E-05 1.08E-01 1.31E-01 5.24E-04 3.77E-01 4.96E-02 2.70E-06 1.93E-02 2.82E-06 1.50E-03 8.33E-02 1.02E-01 8.731E-01
6.500E-05 1.10E-01 1.32E-01 5.36E-04 3.93E-01 5.07E-02 2.87E-06 1.96E-02 3.00E-06 1.55E-03 8.34E-02 1.02E-01 8.928E-01
6.400E-05 1.12E-01 1.33E-01 5.49E-04 4.09E-01 5.19E-02 3.05E-06 1.99E-02 3.20E-06 1.61E-03 8.35E-02 1.01E-01 9.130E-01
6.300E-05 1.13E-01 1.34E-01 5.67E-04 4.26E-01 5.32E-02 3.24E-06 2.02E-02 3.41E-06 1.67E-03 8.36E-02 1.00E-01 9.340E-01
6.250E-05 1.14E-01 1.35E-01 5.72E-04 4.35E-01 5.38E-02 3.35E-06 2.04E-02 3.52E-06 1.71E-03 8.37E-02 1.00E-01 9.447E-01
6.200E-05 1.15E-01 1.35E-01 5.87E-04 4.44E-01 5.45E-02 3.45E-06 2.05E-02 3.63E-06 1.74E-03 8.37E-02 9.98E-02 9.556E-01
6.100E-05 1.17E-01 1.36E-01 6.16E-04 4.62E-01 5.58E-02 3.68E-06 2.08E-02 3.88E-06 1.81E-03 8.38E-02 9.91E-02 9.780E-01
6.000E-05 1.19E-01 1.37E-01 6.43E-04 4.81E-01 5.72E-02 3.93E-06 2.12E-02 4.15E-06 1.88E-03 8.38E-02 9.84E-02 1.001E+00
5.900E-05 1.22E-01 1.37E-01 6.69E-04 5.01E-01 5.86E-02 4.19E-06 2.15E-02 4.44E-06 1.96E-03 8.39E-02 9.77E-02 1.025E+00
5.800E-05 1.24E-01 1.38E-01 7.00E-04 5.22E-01 6.01E-02 4.49E-06 2.19E-02 4.76E-06 2.05E-03 8.40E-02 9.70E-02 1.049E+00
5.700E-05 1.26E-01 1.38E-01 7.36E-04 5.43E-01 6.16E-02 4.80E-06 2.22E-02 5.10E-06 2.14E-03 8.41E-02 9.63E-02 1.074E+00
5.600E-05 1.28E-01 1.38E-01 7.73E-04 5.65E-01 6.31E-02 5.15E-06 2.26E-02 5.48E-06 2.23E-03 8.41E-02 9.56E-02 1.101E+00
5.500E-05 1.31E-01 1.38E-01 8.08E-04 5.88E-01 6.48E-02 5.53E-06 2.30E-02 5.89E-06 2.34E-03 8.42E-02 9.50E-02 1.128E+00
5.477E-05 1.31E-01 1.38E-01 8.13E-04 5.94E-01 6.52E-02 5.62E-06 2.31E-02 5.99E-06 3.68E-03 8.42E-02 9.48E-02 1.135E+00
5.400E-05 1.33E-01 1.38E-01 8.39E-04 6.13E-01 6.67E-02 5.95E-06 2.34E-02 6.35E-06 3.83E-03 8.43E-02 9.43E-02 1.157E+00
5.300E-05 1.35E-01 1.38E-01 8.78E-04 6.38E-01 6.87E-02 6.42E-06 2.38E-02 6.85E-06 4.03E-03 8.43E-02 9.37E-02 1.187E+00
5.200E-05 1.38E-01 1.38E-01 9.36E-04 6.64E-01 7.08E-02 6.93E-06 2.43E-02 7.40E-06 4.26E-03 8.43E-02 9.31E-02 1.217E+00
5.100E-05 1.40E-01 1.38E-01 9.89E-04 6.91E-01 7.30E-02 7.49E-06 2.47E-02 8.01E-06 4.50E-03 8.43E-02 9.25E-02 1.249E+00
5.000E-05 1.42E-01 1.37E-01 1.05E-03 7.20E-01 7.53E-02 8.12E-06 2.52E-02 8.68E-06 4.76E-03 8.42E-02 9.20E-02 1.282E+00
4.900E-05 1.45E-01 1.37E-01 1.10E-03 7.50E-01 7.76E-02 8.81E-06 2.57E-02 9.42E-06 5.05E-03 8.42E-02 9.14E-02 1.317E+00
4.880E-05 1.45E-01 1.37E-01 1.11E-03 7.56E-01 7.81E-02 8.95E-06 2.58E-02 9.58E-06 5.11E-03 8.42E-02 9.13E-02 1.324E+00
4.800E-05 1.47E-01 1.36E-01 1.16E-03 7.81E-01 8.04E-02 9.58E-06 2.62E-02 1.02E-05 5.37E-03 8.41E-02 9.09E-02 1.353E+00
4.760E-05 1.48E-01 1.36E-01 1.19E-03 7.94E-01 8.17E-02 9.91E-06 2.64E-02 1.06E-05 5.51E-03 8.41E-02 9.07E-02 1.368E+00
4.700E-05 1.49E-01 1.36E-01 1.24E-03 8.14E-01 8.36E-02 1.04E-05 2.67E-02 1.12E-05 5.73E-03 8.40E-02 9.05E-02 1.391E+00
4.650E-05 1.50E-01 1.36E-01 1.27E-03 8.31E-01 8.52E-02 1.09E-05 2.70E-02 1.17E-05 5.92E-03 8.40E-02 9.02E-02 1.410E+00
4.600E-05 1.51E-01 1.36E-01 1.32E-03 8.48E-01 8.69E-02 1.14E-05 2.72E-02 1.22E-05 6.12E-03 8.39E-02 9.00E-02 1.430E+00
4.550E-05 1.52E-01 1.35E-01 1.38E-03 8.65E-01 8.86E-02 1.19E-05 2.75E-02 1.28E-05 6.33E-03 8.39E-02 8.98E-02 1.450E+00
4.500E-05 1.53E-01 1.35E-01 1.44E-03 8.83E-01 9.04E-02 1.25E-05 2.78E-02 1.33E-05 6.56E-03 8.38E-02 8.96E-02 1.470E+00
4.440E-05 1.54E-01 1.35E-01 1.52E-03 9.04E-01 9.25E-02 1.32E-05 2.82E-02 1.41E-05 6.85E-03 8.37E-02 8.94E-02 1.495E+00
4.350E-05 1.56E-01 1.34E-01 1.66E-03 9.36E-01 9.60E-02 1.44E-05 2.87E-02 1.53E-05 7.32E-03 8.36E-02 8.91E-02 1.533E+00
4.170E-05 1.60E-01 1.34E-01 2.02E-03 1.00E+00 1.04E-01 1.71E-05 2.98E-02 1.82E-05 8.44E-03 8.33E-02 8.86E-02 1.614E+00
4.000E-05 1.63E-01 1.33E-01 2.67E-03 1.07E+00 1.13E-01 2.03E-05 3.10E-02 2.16E-05 9.79E-03 8.29E-02 8.82E-02 1.695E+00
3.850E-05 1.65E-01 1.32E-01 3.54E-03 1.13E+00 1.21E-01 2.38E-05 3.21E-02 2.54E-05 1.13E-02 8.26E-02 8.79E-02 1.769E+00
3.656E-05 1.68E-01 1.32E-01 5.20E-03 1.21E+00 1.32E-01 2.96E-05 3.36E-02 3.15E-05 1.39E-02 8.21E-02 8.76E-02 1.869E+00
3.570E-05 1.69E-01 1.31E-01 6.07E-03 1.25E+00 1.38E-01 3.28E-05 3.43E-02 3.47E-05 1.53E-02 8.19E-02 8.75E-02 1.915E+00
3.330E-05 1.73E-01 1.31E-01 9.09E-03 1.35E+00 1.56E-01 4.49E-05 3.64E-02 4.66E-05 2.10E-02 8.12E-02 8.73E-02 2.048E+00
3.130E-05 1.75E-01 1.30E-01 1.21E-02 1.43E+00 1.80E-01 6.06E-05 3.84E-02 6.06E-05 2.89E-02 8.06E-02 8.72E-02 2.165E+00
3.000E-05 1.76E-01 1.29E-01 1.45E-02 1.48E+00 2.01E-01 7.51E-05 3.97E-02 7.27E-05 3.69E-02 8.02E-02 8.71E-02 2.247E+00
2.940E-05 1.76E-01 1.29E-01 1.57E-02 1.50E+00 2.11E-01 8.33E-05 4.03E-02 7.93E-05 4.18E-02 8.00E-02 8.71E-02 2.285E+00
2.780E-05 1.78E-01 1.29E-01 1.92E-02 1.55E+00 2.48E-01 1.14E-04 4.21E-02 1.01E-04 6.09E-02 7.95E-02 8.70E-02 2.395E+00
2.630E-05 1.78E-01 1.28E-01 2.27E-02 1.59E+00 3.02E-01 1.63E-04 4.37E-02 1.29E-04 9.25E-02 7.91E-02 8.69E-02 2.523E+00
2.500E-05 1.78E-01 1.28E-01 2.69E-02 1.61E+00 3.77E-01 2.37E-04 4.51E-02 1.63E-04 1.38E-01 7.86E-02 8.69E-02 2.671E+00
2.380E-05 1.78E-01 1.27E-01 3.21E-02 1.62E+00 5.20E-01 3.62E-04 4.53E-02 2.04E-04 1.92E-01 7.82E-02 8.68E-02 2.884E+00
2.270E-05 1.78E-01 1.27E-01 3.92E-02 1.63E+00 7.51E-01 5.30E-04 4.71E-02 2.56E-04 2.19E-01 7.78E-02 8.68E-02 3.155E+00
2.170E-05 1.78E-01 1.27E-01 4.88E-02 1.63E+00 1.02E+00 6.88E-04 5.30E-02 3.21E-04 1.95E-01 7.73E-02 8.68E-02 3.413E+00
2.080E-05 1.78E-01 1.26E-01 6.66E-02 1.64E+00 1.05E+00 6.39E-04 6.61E-02 3.98E-04 1.49E-01 7.69E-02 8.68E-02 3.442E+00
2.000E-05 1.77E-01 1.26E-01 2.36E-01 1.50E+00 9.13E-01 5.00E-04 8.41E-02 4.89E-04 1.11E-01 7.65E-02 8.69E-02 3.313E+00
1.920E-05 1.76E-01 1.26E-01 4.47E-01 1.32E+00 7.09E-01 3.43E-04 1.16E-01 6.07E-04 8.15E-02 7.61E-02 8.70E-02 3.143E+00
1.850E-05 1.76E-01 1.27E-01 5.73E-01 1.22E+00 5.55E-01 2.43E-04 1.55E-01 7.43E-04 6.31E-02 7.56E-02 8.72E-02 3.035E+00
1.790E-05 1.77E-01 1.28E-01 7.19E-01 1.08E+00 4.51E-01 1.86E-04 1.98E-01 8.91E-04 5.16E-02 7.51E-02 8.73E-02 2.971E+00
1.720E-05 1.77E-01 1.29E-01 8.21E-01 9.88E-01 3.62E-01 1.48E-04 2.74E-01 1.12E-03 4.18E-02 7.46E-02 8.76E-02 2.956E+00
1.670E-05 1.77E-01 1.29E-01 8.67E-01 9.46E-01 3.10E-01 1.34E-04 3.46E-01 1.32E-03 3.66E-02 7.41E-02 8.78E-02 2.974E+00
1.610E-05 1.77E-01 1.30E-01 9.07E-01 9.09E-01 2.62E-01 1.37E-04 4.71E-01 1.63E-03 3.20E-02 7.35E-02 8.81E-02 3.051E+00
1.560E-05 1.77E-01 1.31E-01 9.32E-01 8.86E-01 2.30E-01 1.54E-04 6.15E-01 1.95E-03 2.92E-02 7.30E-02 8.84E-02 3.164E+00
1.520E-05 1.77E-01 1.32E-01 9.47E-01 8.71E-01 2.08E-01 1.79E-04 7.69E-01 2.24E-03 2.76E-02 7.26E-02 8.86E-02 3.296E+00
1.470E-05 1.77E-01 1.32E-01 9.60E-01 8.54E-01 1.85E-01 2.26E-04 9.90E-01 2.65E-03 2.63E-02 7.21E-02 8.88E-02 3.489E+00
1.430E-05 1.77E-01 1.32E-01 9.67E-01 8.43E-01 1.74E-01 2.83E-04 1.18E+00 2.97E-03 2.58E-02 7.19E-02 8.88E-02 3.663E+00
1.390E-05 1.77E-01 1.32E-01 9.70E-01 8.32E-01 1.69E-01 3.59E-04 1.33E+00 3.29E-03 2.58E-02 7.17E-02 8.87E-02 3.799E+00
1.350E-05 1.76E-01 1.32E-01 9.73E-01 8.23E-01 1.69E-01 4.61E-04 1.47E+00 3.68E-03 2.65E-02 7.16E-02 8.86E-02 3.930E+00
1.320E-05 1.76E-01 1.32E-01 9.73E-01 8.15E-01 1.72E-01 5.60E-04 1.58E+00 4.03E-03 2.74E-02 7.14E-02 8.86E-02 4.036E+00
1.280E-05 1.76E-01 1.33E-01 9.71E-01 8.06E-01 1.83E-01 7.34E-04 1.73E+00 4.59E-03 2.93E-02 7.12E-02 8.86E-02 4.197E+00
1.250E-05 1.75E-01 1.33E-01 9.69E-01 8.04E-01 1.99E-01 9.05E-04 1.86E+00 5.09E-03 3.14E-02 7.10E-02 8.86E-02 4.339E+00
1.220E-05 1.75E-01 1.33E-01 9.67E-01 8.04E-01 2.22E-01 1.12E-03 2.01E+00 5.67E-03 3.43E-02 7.08E-02 8.86E-02 4.507E+00
1.190E-05 1.74E-01 1.33E-01 9.69E-01 8.10E-01 2.53E-01 1.39E-03 2.16E+00 6.36E-03 3.81E-02 7.06E-02 8.87E-02 4.709E+00
1.160E-05 1.73E-01 1.33E-01 9.71E-01 8.16E-01 2.88E-01 1.73E-03 2.34E+00 7.17E-03 4.32E-02 7.04E-02 8.87E-02 4.934E+00
1.140E-05 1.73E-01 1.33E-01 9.71E-01 8.17E-01 3.17E-01 2.04E-03 2.47E+00 7.79E-03 4.76E-02 7.03E-02 8.87E-02 5.101E+00
1.110E-05 1.72E-01 1.33E-01 9.72E-01 8.20E-01 3.63E-01 2.66E-03 2.69E+00 8.89E-03 5.59E-02 7.00E-02 8.88E-02 5.378E+00
1.080E-05 1.70E-01 1.33E-01 9.72E-01 8.22E-01 4.90E-01 3.55E-03 2.95E+00 1.03E-02 6.72E-02 6.97E-02 8.89E-02 5.781E+00
1.050E-05 1.69E-01 1.32E-01 9.72E-01 8.24E-01 6.53E-01 4.61E-03 3.28E+00 1.20E-02 8.27E-02 6.94E-02 8.91E-02 6.288E+00
1.030E-05 1.68E-01 1.32E-01 9.71E-01 8.26E-01 7.79E-01 5.27E-03 3.59E+00 1.34E-02 9.60E-02 6.91E-02 8.92E-02 6.735E+00
1.000E-05 1.67E-01 1.32E-01 9.69E-01 8.29E-01 9.56E-01 6.44E-03 4.02E+00 1.53E-02 1.21E-01 6.88E-02 8.93E-02 7.376E+00
9.750E-06 1.65E-01 1.31E-01 9.67E-01 8.31E-01 1.16E+00 7.99E-03 4.38E+00 1.71E-02 1.46E-01 6.87E-02 8.92E-02 7.959E+00
9.500E-06 1.64E-01 1.31E-01 9.65E-01 8.34E-01 1.40E+00 9.46E-03 4.75E+00 1.90E-02 1.72E-01 6.85E-02 8.92E-02 8.598E+00
9.250E-06 1.62E-01 1.30E-01 9.62E-01 8.36E-01 1.58E+00 1.06E-02 5.13E+00 2.09E-02 1.91E-01 6.84E-02 8.91E-02 9.180E+00
9.080E-06 1.61E-01 1.30E-01 9.56E-01 8.35E-01 1.69E+00 1.14E-02 5.35E+00 2.18E-02 1.95E-01 6.84E-02 8.89E-02 9.506E+00
