 # Optical depth (Siebenmorgen 2023, A&A 670A,115; SC 2023 doi: 10.48550/arXiv.2311.03310)
 # wel(cm) sa_aC    ss_aC    sa_Si    ss_Si    sa_vgr   ss_vgr   sa_vsi   ss_vsi   s_pahS+B sa_Dark  ss_Dark sigt 
 # ------------------------------------------------------------------------------------------------------------- 
5.300E-04 3.75E-02 7.35E-04 2.57E-03 1.92E-04 1.02E-03 4.02E-10 1.09E-03 1.42E-10 3.28E-05 1.19E-01 1.54E-01 3.163E-01
5.200E-04 3.76E-02 7.86E-04 2.41E-03 2.10E-04 1.05E-03 4.34E-10 1.09E-03 1.56E-10 5.41E-05 1.20E-01 1.59E-01 3.219E-01
5.100E-04 3.80E-02 8.47E-04 2.26E-03 2.29E-04 1.09E-03 4.68E-10 1.10E-03 1.71E-10 7.61E-05 1.21E-01 1.63E-01 3.279E-01
5.000E-04 3.84E-02 9.11E-04 2.09E-03 2.54E-04 1.12E-03 5.06E-10 1.10E-03 1.88E-10 5.35E-05 1.22E-01 1.68E-01 3.337E-01
4.800E-04 3.90E-02 1.05E-03 1.85E-03 3.05E-04 1.19E-03 5.95E-10 1.12E-03 2.27E-10 2.24E-05 1.24E-01 1.76E-01 3.451E-01
4.500E-04 4.05E-02 1.32E-03 1.56E-03 4.06E-04 1.32E-03 7.68E-10 1.16E-03 3.03E-10 1.55E-05 1.27E-01 1.88E-01 3.618E-01
4.000E-04 4.24E-02 2.01E-03 1.15E-03 6.77E-04 1.59E-03 1.22E-09 1.25E-03 5.06E-10 1.66E-05 1.32E-01 2.08E-01 3.895E-01
3.800E-04 4.35E-02 2.43E-03 1.02E-03 8.42E-04 1.73E-03 1.50E-09 1.29E-03 6.30E-10 1.87E-05 1.35E-01 2.15E-01 4.003E-01
3.600E-04 4.47E-02 2.97E-03 8.95E-04 1.06E-03 1.88E-03 1.85E-09 1.33E-03 7.92E-10 2.34E-05 1.37E-01 2.21E-01 4.109E-01
3.400E-04 4.70E-02 3.63E-03 7.88E-04 1.35E-03 2.06E-03 2.32E-09 1.38E-03 1.01E-09 5.53E-05 1.40E-01 2.25E-01 4.215E-01
3.300E-04 4.71E-02 4.00E-03 7.39E-04 1.52E-03 2.16E-03 2.61E-09 1.40E-03 1.14E-09 1.59E-04 1.40E-01 2.29E-01 4.259E-01
3.200E-04 4.74E-02 4.49E-03 6.88E-04 1.73E-03 2.26E-03 2.94E-09 1.43E-03 1.29E-09 5.61E-05 1.41E-01 2.32E-01 4.307E-01
3.150E-04 4.79E-02 4.77E-03 6.67E-04 1.85E-03 2.32E-03 3.13E-09 1.44E-03 1.38E-09 4.02E-05 1.42E-01 2.33E-01 4.333E-01
3.100E-04 4.85E-02 5.06E-03 6.45E-04 1.98E-03 2.38E-03 3.33E-09 1.45E-03 1.48E-09 3.39E-05 1.42E-01 2.34E-01 4.360E-01
3.080E-04 4.87E-02 5.18E-03 6.36E-04 2.03E-03 2.40E-03 3.42E-09 1.45E-03 1.52E-09 3.25E-05 1.43E-01 2.34E-01 4.370E-01
3.050E-04 4.89E-02 5.36E-03 6.22E-04 2.11E-03 2.44E-03 3.55E-09 1.46E-03 1.58E-09 3.11E-05 1.43E-01 2.35E-01 4.385E-01
3.000E-04 4.93E-02 5.69E-03 6.02E-04 2.26E-03 2.50E-03 3.79E-09 1.48E-03 1.69E-09 3.00E-05 1.43E-01 2.36E-01 4.412E-01
2.900E-04 5.04E-02 6.43E-03 5.62E-04 2.60E-03 2.64E-03 4.33E-09 1.51E-03 1.94E-09 2.98E-05 1.45E-01 2.38E-01 4.466E-01
2.800E-04 5.09E-02 7.27E-03 5.25E-04 3.00E-03 2.79E-03 4.98E-09 1.54E-03 2.24E-09 3.09E-05 1.45E-01 2.40E-01 4.517E-01
2.600E-04 5.28E-02 9.56E-03 4.56E-04 4.07E-03 3.13E-03 6.65E-09 1.62E-03 3.04E-09 3.50E-05 1.47E-01 2.45E-01 4.641E-01
2.500E-04 5.42E-02 1.11E-02 4.24E-04 4.77E-03 3.33E-03 7.76E-09 1.66E-03 3.56E-09 3.79E-05 1.48E-01 2.48E-01 4.714E-01
2.200E-04 5.99E-02 1.75E-02 3.43E-04 7.98E-03 4.04E-03 1.28E-08 1.82E-03 5.99E-09 5.04E-05 1.53E-01 2.55E-01 4.993E-01
2.159E-04 6.07E-02 1.86E-02 3.33E-04 8.60E-03 4.16E-03 1.38E-08 1.85E-03 6.46E-09 5.28E-05 1.53E-01 2.56E-01 5.036E-01
2.000E-04 6.47E-02 2.42E-02 3.01E-04 1.16E-02 4.68E-03 1.86E-08 1.95E-03 8.80E-09 6.37E-05 1.55E-01 2.60E-01 5.236E-01
1.662E-04 7.59E-02 4.33E-02 2.42E-04 2.38E-02 6.22E-03 3.84E-08 2.26E-03 1.85E-08 1.04E-04 1.60E-01 2.67E-01 5.788E-01
1.650E-04 7.64E-02 4.42E-02 2.39E-04 2.45E-02 6.29E-03 3.95E-08 2.28E-03 1.91E-08 1.06E-04 1.60E-01 2.67E-01 5.813E-01
1.250E-04 1.03E-01 9.58E-02 2.21E-04 6.53E-02 9.67E-03 1.17E-07 2.89E-03 5.81E-08 2.35E-04 1.67E-01 2.68E-01 7.119E-01
1.235E-04 1.05E-01 9.87E-02 2.20E-04 6.80E-02 9.86E-03 1.23E-07 2.92E-03 6.10E-08 2.43E-04 1.67E-01 2.68E-01 7.193E-01
1.130E-04 1.16E-01 1.21E-01 2.30E-04 9.06E-02 1.13E-02 1.74E-07 3.18E-03 8.70E-08 3.13E-04 1.69E-01 2.65E-01 7.768E-01
1.000E-04 1.34E-01 1.55E-01 2.61E-04 1.33E-01 1.38E-02 2.80E-07 3.56E-03 1.42E-07 4.39E-04 1.72E-01 2.59E-01 8.706E-01
9.500E-05 1.42E-01 1.68E-01 2.66E-04 1.56E-01 1.50E-02 3.42E-07 3.74E-03 1.74E-07 5.04E-04 1.74E-01 2.55E-01 9.154E-01
9.300E-05 1.46E-01 1.74E-01 2.72E-04 1.67E-01 1.55E-02 3.72E-07 3.81E-03 1.90E-07 5.33E-04 1.74E-01 2.54E-01 9.349E-01
9.200E-05 1.47E-01 1.77E-01 2.77E-04 1.72E-01 1.58E-02 3.87E-07 3.85E-03 1.98E-07 5.48E-04 1.75E-01 2.53E-01 9.450E-01
9.100E-05 1.49E-01 1.80E-01 2.82E-04 1.78E-01 1.61E-02 4.04E-07 3.89E-03 2.07E-07 5.64E-04 1.75E-01 2.53E-01 9.554E-01
9.000E-05 1.51E-01 1.83E-01 2.87E-04 1.84E-01 1.64E-02 4.22E-07 3.94E-03 2.16E-07 5.81E-04 1.75E-01 2.52E-01 9.661E-01
8.900E-05 1.53E-01 1.86E-01 2.92E-04 1.91E-01 1.67E-02 4.41E-07 3.98E-03 2.26E-07 5.98E-04 1.75E-01 2.51E-01 9.770E-01
8.800E-05 1.55E-01 1.89E-01 2.95E-04 1.97E-01 1.70E-02 4.60E-07 4.02E-03 2.37E-07 6.16E-04 1.76E-01 2.50E-01 9.883E-01
8.700E-05 1.56E-01 1.92E-01 3.05E-04 2.04E-01 1.73E-02 4.81E-07 4.06E-03 2.48E-07 6.34E-04 1.76E-01 2.50E-01 9.999E-01
8.600E-05 1.58E-01 1.95E-01 3.09E-04 2.11E-01 1.76E-02 5.03E-07 4.11E-03 2.59E-07 6.53E-04 1.76E-01 2.49E-01 1.012E+00
8.500E-05 1.60E-01 1.98E-01 3.11E-04 2.19E-01 1.79E-02 5.27E-07 4.15E-03 2.72E-07 6.73E-04 1.76E-01 2.48E-01 1.024E+00
8.400E-05 1.62E-01 2.01E-01 3.17E-04 2.26E-01 1.83E-02 5.51E-07 4.20E-03 2.85E-07 6.94E-04 1.76E-01 2.47E-01 1.037E+00
8.330E-05 1.63E-01 2.04E-01 3.22E-04 2.32E-01 1.85E-02 5.70E-07 4.23E-03 2.95E-07 7.09E-04 1.77E-01 2.47E-01 1.046E+00
8.200E-05 1.66E-01 2.08E-01 3.30E-04 2.43E-01 1.90E-02 6.05E-07 4.30E-03 3.14E-07 7.38E-04 1.77E-01 2.45E-01 1.063E+00
8.100E-05 1.68E-01 2.11E-01 3.37E-04 2.51E-01 1.93E-02 6.35E-07 4.35E-03 3.30E-07 7.61E-04 1.77E-01 2.45E-01 1.077E+00
8.000E-05 1.71E-01 2.15E-01 3.41E-04 2.60E-01 1.97E-02 6.66E-07 4.40E-03 3.46E-07 7.85E-04 1.77E-01 2.43E-01 1.092E+00
7.900E-05 1.73E-01 2.18E-01 3.50E-04 2.70E-01 2.01E-02 6.99E-07 4.45E-03 3.64E-07 8.10E-04 1.78E-01 2.42E-01 1.106E+00
7.800E-05 1.76E-01 2.21E-01 3.56E-04 2.79E-01 2.05E-02 7.35E-07 4.50E-03 3.84E-07 8.36E-04 1.78E-01 2.41E-01 1.122E+00
7.700E-05 1.78E-01 2.25E-01 3.65E-04 2.89E-01 2.09E-02 7.72E-07 4.56E-03 4.04E-07 8.63E-04 1.78E-01 2.40E-01 1.137E+00
7.600E-05 1.81E-01 2.28E-01 3.79E-04 3.00E-01 2.14E-02 8.12E-07 4.61E-03 4.26E-07 8.91E-04 1.78E-01 2.39E-01 1.153E+00
7.500E-05 1.84E-01 2.31E-01 3.92E-04 3.10E-01 2.18E-02 8.55E-07 4.67E-03 4.49E-07 9.21E-04 1.79E-01 2.38E-01 1.169E+00
7.400E-05 1.87E-01 2.34E-01 4.08E-04 3.22E-01 2.22E-02 9.01E-07 4.73E-03 4.74E-07 9.52E-04 1.79E-01 2.36E-01 1.186E+00
7.300E-05 1.90E-01 2.37E-01 4.25E-04 3.33E-01 2.27E-02 9.49E-07 4.79E-03 5.00E-07 9.84E-04 1.79E-01 2.35E-01 1.203E+00
7.140E-05 1.95E-01 2.41E-01 4.35E-04 3.52E-01 2.35E-02 1.03E-06 4.89E-03 5.47E-07 1.04E-03 1.80E-01 2.33E-01 1.231E+00
7.100E-05 1.96E-01 2.42E-01 4.40E-04 3.57E-01 2.37E-02 1.06E-06 4.92E-03 5.60E-07 1.05E-03 1.80E-01 2.32E-01 1.238E+00
7.000E-05 1.99E-01 2.45E-01 4.52E-04 3.70E-01 2.42E-02 1.12E-06 4.98E-03 5.92E-07 1.09E-03 1.80E-01 2.31E-01 1.256E+00
6.900E-05 2.02E-01 2.47E-01 4.66E-04 3.83E-01 2.47E-02 1.18E-06 5.05E-03 6.28E-07 1.13E-03 1.80E-01 2.29E-01 1.274E+00
6.800E-05 2.06E-01 2.50E-01 4.86E-04 3.96E-01 2.52E-02 1.25E-06 5.12E-03 6.65E-07 1.17E-03 1.81E-01 2.28E-01 1.293E+00
6.700E-05 2.09E-01 2.52E-01 5.04E-04 4.10E-01 2.58E-02 1.32E-06 5.19E-03 7.06E-07 1.21E-03 1.81E-01 2.27E-01 1.312E+00
6.600E-05 2.13E-01 2.55E-01 5.25E-04 4.25E-01 2.64E-02 1.40E-06 5.27E-03 7.50E-07 1.25E-03 1.81E-01 2.25E-01 1.332E+00
6.500E-05 2.16E-01 2.57E-01 5.35E-04 4.40E-01 2.70E-02 1.49E-06 5.34E-03 7.98E-07 1.30E-03 1.81E-01 2.24E-01 1.352E+00
6.400E-05 2.20E-01 2.59E-01 5.48E-04 4.55E-01 2.76E-02 1.58E-06 5.42E-03 8.49E-07 1.35E-03 1.82E-01 2.22E-01 1.373E+00
6.300E-05 2.24E-01 2.61E-01 5.66E-04 4.71E-01 2.83E-02 1.68E-06 5.50E-03 9.05E-07 1.40E-03 1.82E-01 2.21E-01 1.395E+00
6.250E-05 2.26E-01 2.62E-01 5.71E-04 4.80E-01 2.86E-02 1.74E-06 5.55E-03 9.35E-07 1.42E-03 1.82E-01 2.20E-01 1.406E+00
6.200E-05 2.27E-01 2.63E-01 5.87E-04 4.88E-01 2.90E-02 1.79E-06 5.59E-03 9.65E-07 1.45E-03 1.82E-01 2.19E-01 1.417E+00
6.100E-05 2.32E-01 2.65E-01 6.15E-04 5.05E-01 2.97E-02 1.91E-06 5.68E-03 1.03E-06 1.51E-03 1.82E-01 2.18E-01 1.439E+00
6.000E-05 2.36E-01 2.67E-01 6.42E-04 5.23E-01 3.04E-02 2.04E-06 5.77E-03 1.10E-06 1.57E-03 1.83E-01 2.16E-01 1.462E+00
5.900E-05 2.40E-01 2.68E-01 6.69E-04 5.42E-01 3.12E-02 2.18E-06 5.86E-03 1.18E-06 1.63E-03 1.83E-01 2.14E-01 1.486E+00
5.800E-05 2.45E-01 2.69E-01 6.97E-04 5.61E-01 3.20E-02 2.33E-06 5.96E-03 1.26E-06 1.70E-03 1.83E-01 2.13E-01 1.510E+00
5.700E-05 2.49E-01 2.70E-01 7.35E-04 5.81E-01 3.28E-02 2.49E-06 6.06E-03 1.36E-06 1.77E-03 1.83E-01 2.11E-01 1.535E+00
5.600E-05 2.54E-01 2.70E-01 7.71E-04 6.02E-01 3.36E-02 2.67E-06 6.16E-03 1.46E-06 1.85E-03 1.83E-01 2.09E-01 1.561E+00
5.500E-05 2.59E-01 2.70E-01 8.07E-04 6.23E-01 3.45E-02 2.87E-06 6.27E-03 1.57E-06 1.93E-03 1.84E-01 2.08E-01 1.587E+00
5.477E-05 2.60E-01 2.70E-01 8.10E-04 6.28E-01 3.47E-02 2.92E-06 6.29E-03 1.59E-06 2.55E-03 1.84E-01 2.08E-01 1.594E+00
5.400E-05 2.64E-01 2.71E-01 8.37E-04 6.46E-01 3.55E-02 3.09E-06 6.37E-03 1.69E-06 2.65E-03 1.84E-01 2.06E-01 1.615E+00
5.300E-05 2.68E-01 2.70E-01 8.77E-04 6.69E-01 3.66E-02 3.33E-06 6.49E-03 1.82E-06 2.79E-03 1.84E-01 2.05E-01 1.643E+00
5.200E-05 2.73E-01 2.70E-01 9.31E-04 6.92E-01 3.77E-02 3.60E-06 6.60E-03 1.97E-06 2.94E-03 1.84E-01 2.03E-01 1.671E+00
5.100E-05 2.78E-01 2.70E-01 9.83E-04 7.16E-01 3.88E-02 3.89E-06 6.73E-03 2.13E-06 3.11E-03 1.84E-01 2.02E-01 1.700E+00
5.000E-05 2.83E-01 2.69E-01 1.04E-03 7.41E-01 4.00E-02 4.21E-06 6.85E-03 2.31E-06 3.29E-03 1.84E-01 2.01E-01 1.729E+00
4.900E-05 2.88E-01 2.69E-01 1.09E-03 7.66E-01 4.13E-02 4.57E-06 6.99E-03 2.50E-06 3.49E-03 1.84E-01 2.00E-01 1.759E+00
4.880E-05 2.89E-01 2.69E-01 1.10E-03 7.72E-01 4.15E-02 4.65E-06 7.01E-03 2.55E-06 3.53E-03 1.84E-01 1.99E-01 1.765E+00
4.800E-05 2.92E-01 2.68E-01 1.15E-03 7.93E-01 4.28E-02 4.97E-06 7.12E-03 2.72E-06 3.71E-03 1.84E-01 1.98E-01 1.790E+00
4.760E-05 2.94E-01 2.68E-01 1.18E-03 8.03E-01 4.35E-02 5.14E-06 7.18E-03 2.82E-06 3.80E-03 1.84E-01 1.98E-01 1.802E+00
4.700E-05 2.97E-01 2.67E-01 1.22E-03 8.20E-01 4.45E-02 5.42E-06 7.27E-03 2.97E-06 3.95E-03 1.83E-01 1.97E-01 1.821E+00
4.650E-05 2.99E-01 2.67E-01 1.26E-03 8.33E-01 4.53E-02 5.66E-06 7.34E-03 3.10E-06 4.08E-03 1.83E-01 1.97E-01 1.837E+00
4.600E-05 3.01E-01 2.67E-01 1.30E-03 8.47E-01 4.62E-02 5.92E-06 7.41E-03 3.24E-06 4.22E-03 1.83E-01 1.96E-01 1.854E+00
4.550E-05 3.04E-01 2.66E-01 1.36E-03 8.61E-01 4.71E-02 6.19E-06 7.49E-03 3.39E-06 4.37E-03 1.83E-01 1.96E-01 1.870E+00
4.500E-05 3.06E-01 2.66E-01 1.42E-03 8.75E-01 4.81E-02 6.48E-06 7.57E-03 3.54E-06 4.52E-03 1.83E-01 1.95E-01 1.887E+00
4.440E-05 3.08E-01 2.66E-01 1.50E-03 8.92E-01 4.92E-02 6.85E-06 7.67E-03 3.74E-06 4.72E-03 1.83E-01 1.95E-01 1.907E+00
4.350E-05 3.12E-01 2.65E-01 1.63E-03 9.19E-01 5.11E-02 7.45E-06 7.81E-03 4.07E-06 5.05E-03 1.83E-01 1.94E-01 1.938E+00
4.170E-05 3.20E-01 2.64E-01 1.99E-03 9.72E-01 5.54E-02 8.86E-06 8.12E-03 4.85E-06 5.82E-03 1.82E-01 1.93E-01 2.001E+00
4.000E-05 3.26E-01 2.63E-01 2.62E-03 1.02E+00 6.00E-02 1.05E-05 8.44E-03 5.75E-06 6.75E-03 1.81E-01 1.92E-01 2.063E+00
3.850E-05 3.32E-01 2.62E-01 3.47E-03 1.07E+00 6.42E-02 1.23E-05 8.74E-03 6.74E-06 7.79E-03 1.80E-01 1.91E-01 2.118E+00
3.656E-05 3.39E-01 2.61E-01 5.10E-03 1.12E+00 7.03E-02 1.54E-05 9.15E-03 8.37E-06 9.60E-03 1.79E-01 1.91E-01 2.188E+00
3.570E-05 3.42E-01 2.60E-01 5.95E-03 1.15E+00 7.32E-02 1.70E-05 9.34E-03 9.23E-06 1.06E-02 1.79E-01 1.90E-01 2.219E+00
3.330E-05 3.49E-01 2.59E-01 8.89E-03 1.21E+00 8.32E-02 2.33E-05 9.91E-03 1.24E-05 1.48E-02 1.77E-01 1.90E-01 2.306E+00
3.130E-05 3.54E-01 2.58E-01 1.18E-02 1.26E+00 9.56E-02 3.15E-05 1.04E-02 1.61E-05 2.08E-02 1.76E-01 1.90E-01 2.376E+00
3.000E-05 3.57E-01 2.57E-01 1.41E-02 1.29E+00 1.07E-01 3.90E-05 1.08E-02 1.93E-05 2.72E-02 1.75E-01 1.89E-01 2.423E+00
2.940E-05 3.58E-01 2.57E-01 1.52E-02 1.30E+00 1.12E-01 4.33E-05 1.10E-02 2.11E-05 3.13E-02 1.75E-01 1.89E-01 2.444E+00
2.780E-05 3.61E-01 2.56E-01 1.86E-02 1.32E+00 1.32E-01 5.94E-05 1.15E-02 2.69E-05 4.90E-02 1.74E-01 1.89E-01 2.508E+00
2.630E-05 3.63E-01 2.54E-01 2.20E-02 1.33E+00 1.61E-01 8.44E-05 1.19E-02 3.44E-05 8.59E-02 1.73E-01 1.89E-01 2.593E+00
2.500E-05 3.64E-01 2.54E-01 2.60E-02 1.34E+00 2.01E-01 1.23E-04 1.23E-02 4.32E-05 1.66E-01 1.72E-01 1.89E-01 2.728E+00
2.380E-05 3.65E-01 2.54E-01 3.10E-02 1.35E+00 2.77E-01 1.88E-04 1.23E-02 5.42E-05 3.62E-01 1.71E-01 1.89E-01 3.013E+00
2.270E-05 3.65E-01 2.53E-01 3.78E-02 1.37E+00 4.00E-01 2.75E-04 1.28E-02 6.81E-05 5.79E-01 1.70E-01 1.89E-01 3.371E+00
2.170E-05 3.65E-01 2.52E-01 4.71E-02 1.38E+00 5.41E-01 3.57E-04 1.44E-02 8.52E-05 3.76E-01 1.69E-01 1.89E-01 3.335E+00
2.080E-05 3.64E-01 2.52E-01 6.36E-02 1.40E+00 5.60E-01 3.31E-04 1.80E-02 1.06E-04 1.92E-01 1.68E-01 1.89E-01 3.211E+00
2.000E-05 3.63E-01 2.51E-01 2.16E-01 1.28E+00 4.86E-01 2.59E-04 2.29E-02 1.30E-04 1.12E-01 1.67E-01 1.89E-01 3.089E+00
1.920E-05 3.62E-01 2.52E-01 3.96E-01 1.12E+00 3.77E-01 1.78E-04 3.15E-02 1.61E-04 7.20E-02 1.66E-01 1.89E-01 2.968E+00
1.850E-05 3.62E-01 2.54E-01 5.02E-01 1.03E+00 2.96E-01 1.26E-04 4.22E-02 1.97E-04 5.22E-02 1.65E-01 1.90E-01 2.895E+00
1.790E-05 3.63E-01 2.56E-01 6.22E-01 9.20E-01 2.40E-01 9.64E-05 5.38E-02 2.37E-04 4.14E-02 1.64E-01 1.90E-01 2.850E+00
1.720E-05 3.63E-01 2.57E-01 7.06E-01 8.45E-01 1.93E-01 7.66E-05 7.47E-02 2.96E-04 3.33E-02 1.63E-01 1.90E-01 2.826E+00
1.670E-05 3.64E-01 2.59E-01 7.44E-01 8.13E-01 1.65E-01 6.97E-05 9.41E-02 3.50E-04 2.95E-02 1.62E-01 1.91E-01 2.821E+00
1.610E-05 3.65E-01 2.61E-01 7.78E-01 7.84E-01 1.39E-01 7.09E-05 1.28E-01 4.33E-04 2.64E-02 1.60E-01 1.92E-01 2.834E+00
1.560E-05 3.66E-01 2.62E-01 8.00E-01 7.66E-01 1.22E-01 8.00E-05 1.67E-01 5.18E-04 2.48E-02 1.59E-01 1.92E-01 2.860E+00
1.520E-05 3.66E-01 2.64E-01 8.14E-01 7.54E-01 1.11E-01 9.30E-05 2.09E-01 5.95E-04 2.42E-02 1.58E-01 1.93E-01 2.893E+00
1.470E-05 3.66E-01 2.65E-01 8.25E-01 7.40E-01 9.86E-02 1.17E-04 2.70E-01 7.05E-04 2.40E-02 1.57E-01 1.93E-01 2.940E+00
1.430E-05 3.67E-01 2.65E-01 8.32E-01 7.30E-01 9.24E-02 1.47E-04 3.21E-01 7.89E-04 2.45E-02 1.57E-01 1.93E-01 2.984E+00
1.390E-05 3.66E-01 2.66E-01 8.36E-01 7.22E-01 8.98E-02 1.87E-04 3.61E-01 8.73E-04 2.55E-02 1.56E-01 1.93E-01 3.017E+00
1.350E-05 3.65E-01 2.66E-01 8.38E-01 7.14E-01 8.97E-02 2.39E-04 3.99E-01 9.78E-04 2.71E-02 1.56E-01 1.93E-01 3.049E+00
1.320E-05 3.65E-01 2.66E-01 8.39E-01 7.07E-01 9.14E-02 2.91E-04 4.29E-01 1.07E-03 2.89E-02 1.56E-01 1.93E-01 3.075E+00
1.280E-05 3.64E-01 2.67E-01 8.38E-01 7.00E-01 9.73E-02 3.81E-04 4.72E-01 1.22E-03 3.21E-02 1.55E-01 1.93E-01 3.119E+00
1.250E-05 3.64E-01 2.67E-01 8.36E-01 6.98E-01 1.06E-01 4.70E-04 5.07E-01 1.35E-03 3.53E-02 1.55E-01 1.93E-01 3.162E+00
1.220E-05 3.63E-01 2.68E-01 8.34E-01 6.98E-01 1.18E-01 5.82E-04 5.46E-01 1.51E-03 3.94E-02 1.54E-01 1.93E-01 3.215E+00
1.190E-05 3.62E-01 2.68E-01 8.37E-01 7.04E-01 1.34E-01 7.22E-04 5.89E-01 1.69E-03 4.47E-02 1.54E-01 1.93E-01 3.287E+00
1.160E-05 3.60E-01 2.68E-01 8.39E-01 7.09E-01 1.53E-01 9.00E-04 6.37E-01 1.90E-03 5.17E-02 1.53E-01 1.93E-01 3.366E+00
1.140E-05 3.59E-01 2.68E-01 8.39E-01 7.10E-01 1.69E-01 1.06E-03 6.73E-01 2.07E-03 5.75E-02 1.53E-01 1.93E-01 3.424E+00
1.110E-05 3.57E-01 2.67E-01 8.40E-01 7.12E-01 1.93E-01 1.38E-03 7.33E-01 2.36E-03 6.86E-02 1.52E-01 1.93E-01 3.520E+00
1.080E-05 3.54E-01 2.67E-01 8.41E-01 7.14E-01 2.60E-01 1.84E-03 8.04E-01 2.72E-03 8.35E-02 1.52E-01 1.93E-01 3.674E+00
1.050E-05 3.52E-01 2.66E-01 8.41E-01 7.17E-01 3.47E-01 2.39E-03 8.93E-01 3.19E-03 1.04E-01 1.51E-01 1.94E-01 3.869E+00
1.030E-05 3.50E-01 2.65E-01 8.41E-01 7.18E-01 4.14E-01 2.74E-03 9.76E-01 3.55E-03 1.21E-01 1.50E-01 1.94E-01 4.036E+00
1.000E-05 3.47E-01 2.64E-01 8.40E-01 7.21E-01 5.08E-01 3.34E-03 1.09E+00 4.07E-03 1.54E-01 1.50E-01 1.94E-01 4.279E+00
9.750E-06 3.44E-01 2.64E-01 8.38E-01 7.23E-01 6.17E-01 4.15E-03 1.19E+00 4.53E-03 1.86E-01 1.49E-01 1.94E-01 4.515E+00
9.500E-06 3.41E-01 2.63E-01 8.37E-01 7.25E-01 7.42E-01 4.91E-03 1.29E+00 5.04E-03 2.20E-01 1.49E-01 1.94E-01 4.774E+00
9.250E-06 3.38E-01 2.61E-01 8.34E-01 7.27E-01 8.38E-01 5.48E-03 1.40E+00 5.54E-03 2.45E-01 1.49E-01 1.94E-01 4.994E+00
9.080E-06 3.35E-01 2.61E-01 8.28E-01 7.25E-01 8.97E-01 5.89E-03 1.46E+00 5.80E-03 2.50E-01 1.49E-01 1.93E-01 5.106E+00
