 # Optical depth (Siebenmorgen 2023, A&A 670A,115; SC 2023 doi: 10.48550/arXiv.2311.03310)
 # wel(cm) sa_aC    ss_aC    sa_Si    ss_Si    sa_vgr   ss_vgr   sa_vsi   ss_vsi   s_pahS+B sa_Dark  ss_Dark sigt 
 # ------------------------------------------------------------------------------------------------------------- 
5.300E-04 3.57E-02 3.36E-04 2.20E-03 1.40E-04 1.67E-03 7.23E-10 2.57E-03 3.68E-10 4.63E-05 2.47E-01 3.34E-01 6.229E-01
5.200E-04 3.57E-02 3.60E-04 2.07E-03 1.53E-04 1.72E-03 7.79E-10 2.57E-03 4.03E-10 7.28E-05 2.48E-01 3.43E-01 6.339E-01
5.100E-04 3.61E-02 3.88E-04 1.93E-03 1.68E-04 1.78E-03 8.41E-10 2.58E-03 4.42E-10 1.00E-04 2.50E-01 3.52E-01 6.454E-01
5.000E-04 3.65E-02 4.17E-04 1.79E-03 1.86E-04 1.83E-03 9.10E-10 2.60E-03 4.85E-10 7.26E-05 2.53E-01 3.60E-01 6.563E-01
4.800E-04 3.70E-02 4.82E-04 1.59E-03 2.23E-04 1.95E-03 1.07E-09 2.64E-03 5.86E-10 3.45E-05 2.56E-01 3.77E-01 6.775E-01
4.500E-04 3.83E-02 6.03E-04 1.33E-03 2.97E-04 2.17E-03 1.38E-09 2.73E-03 7.83E-10 2.69E-05 2.63E-01 3.99E-01 7.070E-01
4.000E-04 3.99E-02 9.22E-04 9.86E-04 4.95E-04 2.61E-03 2.20E-09 2.94E-03 1.31E-09 3.02E-05 2.72E-01 4.33E-01 7.532E-01
3.800E-04 4.08E-02 1.11E-03 8.70E-04 6.16E-04 2.83E-03 2.69E-09 3.03E-03 1.63E-09 3.39E-05 2.76E-01 4.44E-01 7.693E-01
3.600E-04 4.18E-02 1.36E-03 7.65E-04 7.74E-04 3.08E-03 3.33E-09 3.14E-03 2.05E-09 4.11E-05 2.80E-01 4.53E-01 7.836E-01
3.400E-04 4.39E-02 1.67E-03 6.73E-04 9.84E-04 3.37E-03 4.17E-09 3.25E-03 2.60E-09 8.21E-05 2.86E-01 4.56E-01 7.958E-01
3.300E-04 4.39E-02 1.85E-03 6.31E-04 1.11E-03 3.53E-03 4.69E-09 3.30E-03 2.95E-09 2.12E-04 2.86E-01 4.61E-01 8.011E-01
3.200E-04 4.41E-02 2.07E-03 5.87E-04 1.27E-03 3.71E-03 5.29E-09 3.36E-03 3.35E-09 8.49E-05 2.87E-01 4.64E-01 8.063E-01
3.150E-04 4.45E-02 2.20E-03 5.69E-04 1.35E-03 3.80E-03 5.63E-09 3.39E-03 3.57E-09 6.56E-05 2.88E-01 4.65E-01 8.089E-01
3.100E-04 4.50E-02 2.34E-03 5.50E-04 1.45E-03 3.89E-03 5.99E-09 3.41E-03 3.82E-09 5.82E-05 2.89E-01 4.65E-01 8.115E-01
3.080E-04 4.51E-02 2.39E-03 5.42E-04 1.49E-03 3.93E-03 6.15E-09 3.43E-03 3.92E-09 5.67E-05 2.90E-01 4.66E-01 8.124E-01
3.050E-04 4.53E-02 2.48E-03 5.31E-04 1.55E-03 3.99E-03 6.39E-09 3.45E-03 4.08E-09 5.53E-05 2.90E-01 4.66E-01 8.139E-01
3.000E-04 4.56E-02 2.64E-03 5.14E-04 1.66E-03 4.10E-03 6.82E-09 3.48E-03 4.37E-09 5.45E-05 2.91E-01 4.67E-01 8.163E-01
2.900E-04 4.66E-02 2.99E-03 4.79E-04 1.90E-03 4.33E-03 7.79E-09 3.56E-03 5.02E-09 5.54E-05 2.93E-01 4.68E-01 8.209E-01
2.800E-04 4.70E-02 3.39E-03 4.48E-04 2.20E-03 4.57E-03 8.94E-09 3.64E-03 5.80E-09 5.82E-05 2.94E-01 4.70E-01 8.252E-01
2.600E-04 4.85E-02 4.49E-03 3.88E-04 2.98E-03 5.13E-03 1.20E-08 3.82E-03 7.86E-09 6.66E-05 2.97E-01 4.73E-01 8.354E-01
2.500E-04 4.96E-02 5.23E-03 3.61E-04 3.50E-03 5.45E-03 1.39E-08 3.92E-03 9.22E-09 7.21E-05 2.99E-01 4.75E-01 8.416E-01
2.200E-04 5.45E-02 8.52E-03 2.92E-04 5.87E-03 6.62E-03 2.30E-08 4.29E-03 1.55E-08 9.51E-05 3.06E-01 4.80E-01 8.661E-01
2.159E-04 5.52E-02 9.13E-03 2.83E-04 6.33E-03 6.81E-03 2.48E-08 4.35E-03 1.67E-08 9.92E-05 3.06E-01 4.81E-01 8.699E-01
2.000E-04 5.87E-02 1.22E-02 2.56E-04 8.60E-03 7.66E-03 3.34E-08 4.60E-03 2.28E-08 1.18E-04 3.10E-01 4.85E-01 8.872E-01
1.662E-04 6.84E-02 2.39E-02 2.06E-04 1.78E-02 1.02E-02 6.90E-08 5.34E-03 4.80E-08 1.87E-04 3.16E-01 4.88E-01 9.298E-01
1.650E-04 6.89E-02 2.46E-02 2.03E-04 1.83E-02 1.03E-02 7.10E-08 5.37E-03 4.94E-08 1.91E-04 3.16E-01 4.88E-01 9.316E-01
1.250E-04 9.21E-02 6.21E-02 1.88E-04 5.07E-02 1.58E-02 2.10E-07 6.81E-03 1.50E-07 3.97E-04 3.24E-01 4.82E-01 1.034E+00
1.235E-04 9.35E-02 6.45E-02 1.87E-04 5.28E-02 1.61E-02 2.21E-07 6.89E-03 1.58E-07 4.10E-04 3.25E-01 4.81E-01 1.041E+00
1.130E-04 1.05E-01 8.38E-02 1.95E-04 7.11E-02 1.86E-02 3.12E-07 7.48E-03 2.25E-07 5.19E-04 3.28E-01 4.77E-01 1.091E+00
1.000E-04 1.25E-01 1.18E-01 2.20E-04 1.05E-01 2.26E-02 5.03E-07 8.39E-03 3.67E-07 7.15E-04 3.33E-01 4.68E-01 1.181E+00
9.500E-05 1.36E-01 1.34E-01 2.24E-04 1.23E-01 2.46E-02 6.15E-07 8.81E-03 4.50E-07 8.16E-04 3.35E-01 4.64E-01 1.226E+00
9.300E-05 1.40E-01 1.41E-01 2.28E-04 1.32E-01 2.55E-02 6.68E-07 8.99E-03 4.90E-07 8.61E-04 3.36E-01 4.62E-01 1.246E+00
9.200E-05 1.42E-01 1.44E-01 2.31E-04 1.37E-01 2.59E-02 6.96E-07 9.08E-03 5.12E-07 8.86E-04 3.36E-01 4.61E-01 1.256E+00
9.100E-05 1.44E-01 1.48E-01 2.38E-04 1.41E-01 2.64E-02 7.26E-07 9.17E-03 5.35E-07 9.10E-04 3.36E-01 4.60E-01 1.267E+00
9.000E-05 1.46E-01 1.52E-01 2.41E-04 1.46E-01 2.68E-02 7.58E-07 9.27E-03 5.59E-07 9.36E-04 3.37E-01 4.59E-01 1.278E+00
8.900E-05 1.49E-01 1.56E-01 2.46E-04 1.51E-01 2.73E-02 7.92E-07 9.37E-03 5.85E-07 9.63E-04 3.37E-01 4.58E-01 1.289E+00
8.800E-05 1.51E-01 1.59E-01 2.47E-04 1.57E-01 2.78E-02 8.27E-07 9.47E-03 6.12E-07 9.91E-04 3.37E-01 4.57E-01 1.300E+00
8.700E-05 1.53E-01 1.63E-01 2.56E-04 1.62E-01 2.83E-02 8.65E-07 9.57E-03 6.40E-07 1.02E-03 3.38E-01 4.56E-01 1.312E+00
8.600E-05 1.55E-01 1.68E-01 2.58E-04 1.68E-01 2.88E-02 9.04E-07 9.68E-03 6.71E-07 1.05E-03 3.38E-01 4.55E-01 1.324E+00
8.500E-05 1.58E-01 1.72E-01 2.64E-04 1.75E-01 2.94E-02 9.46E-07 9.79E-03 7.03E-07 1.08E-03 3.38E-01 4.54E-01 1.337E+00
8.400E-05 1.60E-01 1.76E-01 2.67E-04 1.81E-01 2.99E-02 9.91E-07 9.90E-03 7.37E-07 1.11E-03 3.38E-01 4.53E-01 1.350E+00
8.330E-05 1.62E-01 1.79E-01 2.72E-04 1.86E-01 3.03E-02 1.02E-06 9.97E-03 7.62E-07 1.14E-03 3.38E-01 4.53E-01 1.360E+00
8.200E-05 1.65E-01 1.85E-01 2.76E-04 1.95E-01 3.11E-02 1.09E-06 1.01E-02 8.11E-07 1.18E-03 3.39E-01 4.51E-01 1.378E+00
8.100E-05 1.68E-01 1.90E-01 2.84E-04 2.02E-01 3.17E-02 1.14E-06 1.02E-02 8.52E-07 1.22E-03 3.39E-01 4.50E-01 1.392E+00
8.000E-05 1.70E-01 1.95E-01 2.88E-04 2.10E-01 3.23E-02 1.20E-06 1.04E-02 8.96E-07 1.26E-03 3.39E-01 4.49E-01 1.407E+00
7.900E-05 1.73E-01 1.99E-01 2.94E-04 2.18E-01 3.29E-02 1.26E-06 1.05E-02 9.42E-07 1.30E-03 3.40E-01 4.48E-01 1.423E+00
7.800E-05 1.76E-01 2.04E-01 3.02E-04 2.26E-01 3.36E-02 1.32E-06 1.06E-02 9.92E-07 1.34E-03 3.40E-01 4.46E-01 1.439E+00
7.700E-05 1.79E-01 2.09E-01 3.10E-04 2.35E-01 3.43E-02 1.39E-06 1.07E-02 1.04E-06 1.38E-03 3.41E-01 4.45E-01 1.456E+00
7.600E-05 1.83E-01 2.14E-01 3.22E-04 2.44E-01 3.50E-02 1.46E-06 1.09E-02 1.10E-06 1.42E-03 3.41E-01 4.44E-01 1.473E+00
7.500E-05 1.86E-01 2.19E-01 3.31E-04 2.54E-01 3.57E-02 1.54E-06 1.10E-02 1.16E-06 1.47E-03 3.41E-01 4.42E-01 1.491E+00
7.400E-05 1.90E-01 2.23E-01 3.45E-04 2.63E-01 3.64E-02 1.62E-06 1.11E-02 1.23E-06 1.52E-03 3.42E-01 4.41E-01 1.509E+00
7.300E-05 1.93E-01 2.28E-01 3.61E-04 2.74E-01 3.72E-02 1.71E-06 1.13E-02 1.29E-06 1.57E-03 3.42E-01 4.39E-01 1.527E+00
7.140E-05 2.00E-01 2.36E-01 3.72E-04 2.91E-01 3.84E-02 1.86E-06 1.15E-02 1.41E-06 1.66E-03 3.43E-01 4.37E-01 1.558E+00
7.100E-05 2.01E-01 2.37E-01 3.74E-04 2.96E-01 3.88E-02 1.90E-06 1.16E-02 1.45E-06 1.68E-03 3.43E-01 4.36E-01 1.566E+00
7.000E-05 2.05E-01 2.42E-01 3.87E-04 3.07E-01 3.96E-02 2.01E-06 1.17E-02 1.53E-06 1.74E-03 3.44E-01 4.34E-01 1.586E+00
6.900E-05 2.09E-01 2.47E-01 3.99E-04 3.19E-01 4.05E-02 2.12E-06 1.19E-02 1.62E-06 1.80E-03 3.44E-01 4.33E-01 1.606E+00
6.800E-05 2.13E-01 2.51E-01 4.16E-04 3.32E-01 4.13E-02 2.24E-06 1.21E-02 1.72E-06 1.87E-03 3.44E-01 4.31E-01 1.627E+00
6.700E-05 2.17E-01 2.56E-01 4.33E-04 3.45E-01 4.23E-02 2.38E-06 1.22E-02 1.83E-06 1.93E-03 3.45E-01 4.29E-01 1.649E+00
6.600E-05 2.22E-01 2.61E-01 4.52E-04 3.58E-01 4.32E-02 2.52E-06 1.24E-02 1.94E-06 2.00E-03 3.45E-01 4.28E-01 1.671E+00
6.500E-05 2.26E-01 2.65E-01 4.62E-04 3.72E-01 4.42E-02 2.67E-06 1.26E-02 2.06E-06 2.08E-03 3.45E-01 4.26E-01 1.694E+00
6.400E-05 2.31E-01 2.70E-01 4.73E-04 3.86E-01 4.53E-02 2.84E-06 1.28E-02 2.20E-06 2.16E-03 3.46E-01 4.24E-01 1.718E+00
6.300E-05 2.36E-01 2.74E-01 4.88E-04 4.01E-01 4.63E-02 3.02E-06 1.30E-02 2.34E-06 2.24E-03 3.46E-01 4.22E-01 1.742E+00
6.250E-05 2.38E-01 2.76E-01 4.91E-04 4.09E-01 4.69E-02 3.12E-06 1.31E-02 2.42E-06 2.28E-03 3.46E-01 4.21E-01 1.754E+00
6.200E-05 2.41E-01 2.79E-01 5.05E-04 4.17E-01 4.75E-02 3.22E-06 1.32E-02 2.50E-06 2.33E-03 3.46E-01 4.20E-01 1.766E+00
6.100E-05 2.46E-01 2.83E-01 5.27E-04 4.32E-01 4.86E-02 3.43E-06 1.34E-02 2.67E-06 2.42E-03 3.47E-01 4.18E-01 1.791E+00
6.000E-05 2.51E-01 2.87E-01 5.52E-04 4.49E-01 4.98E-02 3.66E-06 1.36E-02 2.85E-06 2.52E-03 3.47E-01 4.16E-01 1.817E+00
5.900E-05 2.57E-01 2.90E-01 5.74E-04 4.66E-01 5.10E-02 3.91E-06 1.38E-02 3.05E-06 2.63E-03 3.47E-01 4.14E-01 1.843E+00
5.800E-05 2.63E-01 2.94E-01 6.00E-04 4.84E-01 5.23E-02 4.18E-06 1.40E-02 3.27E-06 2.74E-03 3.48E-01 4.12E-01 1.870E+00
5.700E-05 2.69E-01 2.97E-01 6.31E-04 5.02E-01 5.36E-02 4.48E-06 1.43E-02 3.50E-06 2.85E-03 3.48E-01 4.10E-01 1.897E+00
5.600E-05 2.75E-01 3.00E-01 6.65E-04 5.21E-01 5.50E-02 4.80E-06 1.45E-02 3.76E-06 2.98E-03 3.48E-01 4.08E-01 1.925E+00
5.500E-05 2.82E-01 3.02E-01 6.94E-04 5.41E-01 5.64E-02 5.15E-06 1.48E-02 4.05E-06 3.12E-03 3.48E-01 4.06E-01 1.953E+00
5.477E-05 2.83E-01 3.02E-01 6.97E-04 5.46E-01 5.68E-02 5.24E-06 1.48E-02 4.12E-06 4.63E-03 3.48E-01 4.05E-01 1.961E+00
5.400E-05 2.88E-01 3.04E-01 7.21E-04 5.62E-01 5.81E-02 5.55E-06 1.50E-02 4.36E-06 4.82E-03 3.49E-01 4.03E-01 1.984E+00
5.300E-05 2.94E-01 3.05E-01 7.55E-04 5.83E-01 5.99E-02 5.98E-06 1.53E-02 4.70E-06 5.07E-03 3.49E-01 4.01E-01 2.014E+00
5.200E-05 3.01E-01 3.07E-01 8.03E-04 6.05E-01 6.17E-02 6.46E-06 1.56E-02 5.08E-06 5.35E-03 3.49E-01 3.99E-01 2.044E+00
5.100E-05 3.07E-01 3.08E-01 8.49E-04 6.29E-01 6.36E-02 6.99E-06 1.59E-02 5.50E-06 5.65E-03 3.49E-01 3.97E-01 2.075E+00
5.000E-05 3.13E-01 3.08E-01 8.97E-04 6.53E-01 6.56E-02 7.57E-06 1.61E-02 5.96E-06 5.99E-03 3.49E-01 3.95E-01 2.107E+00
4.900E-05 3.19E-01 3.09E-01 9.44E-04 6.78E-01 6.76E-02 8.21E-06 1.65E-02 6.47E-06 6.35E-03 3.49E-01 3.93E-01 2.139E+00
4.880E-05 3.21E-01 3.09E-01 9.53E-04 6.83E-01 6.80E-02 8.35E-06 1.65E-02 6.58E-06 6.43E-03 3.49E-01 3.92E-01 2.145E+00
4.800E-05 3.26E-01 3.09E-01 9.97E-04 7.03E-01 7.01E-02 8.93E-06 1.68E-02 7.04E-06 6.76E-03 3.49E-01 3.91E-01 2.172E+00
4.760E-05 3.28E-01 3.09E-01 1.02E-03 7.14E-01 7.12E-02 9.24E-06 1.69E-02 7.28E-06 6.93E-03 3.49E-01 3.90E-01 2.185E+00
4.700E-05 3.32E-01 3.09E-01 1.06E-03 7.30E-01 7.28E-02 9.74E-06 1.71E-02 7.67E-06 7.20E-03 3.48E-01 3.89E-01 2.206E+00
4.650E-05 3.34E-01 3.09E-01 1.09E-03 7.43E-01 7.43E-02 1.02E-05 1.73E-02 8.01E-06 7.44E-03 3.48E-01 3.88E-01 2.223E+00
4.600E-05 3.37E-01 3.09E-01 1.13E-03 7.57E-01 7.57E-02 1.06E-05 1.75E-02 8.38E-06 7.70E-03 3.48E-01 3.87E-01 2.240E+00
4.550E-05 3.40E-01 3.08E-01 1.18E-03 7.70E-01 7.72E-02 1.11E-05 1.77E-02 8.76E-06 7.97E-03 3.48E-01 3.86E-01 2.257E+00
4.500E-05 3.43E-01 3.08E-01 1.23E-03 7.84E-01 7.87E-02 1.16E-05 1.78E-02 9.16E-06 8.25E-03 3.48E-01 3.85E-01 2.274E+00
4.440E-05 3.46E-01 3.08E-01 1.30E-03 8.01E-01 8.06E-02 1.23E-05 1.81E-02 9.68E-06 8.62E-03 3.48E-01 3.84E-01 2.295E+00
4.350E-05 3.51E-01 3.07E-01 1.42E-03 8.27E-01 8.36E-02 1.34E-05 1.84E-02 1.05E-05 9.22E-03 3.47E-01 3.82E-01 2.328E+00
4.170E-05 3.61E-01 3.06E-01 1.72E-03 8.80E-01 9.08E-02 1.59E-05 1.91E-02 1.25E-05 1.06E-02 3.46E-01 3.79E-01 2.394E+00
4.000E-05 3.69E-01 3.04E-01 2.27E-03 9.31E-01 9.82E-02 1.89E-05 1.99E-02 1.49E-05 1.23E-02 3.45E-01 3.77E-01 2.459E+00
3.850E-05 3.76E-01 3.03E-01 3.01E-03 9.77E-01 1.05E-01 2.22E-05 2.06E-02 1.74E-05 1.43E-02 3.44E-01 3.75E-01 2.517E+00
3.656E-05 3.84E-01 3.01E-01 4.42E-03 1.04E+00 1.15E-01 2.76E-05 2.16E-02 2.17E-05 1.76E-02 3.42E-01 3.72E-01 2.594E+00
3.570E-05 3.87E-01 3.00E-01 5.16E-03 1.06E+00 1.20E-01 3.06E-05 2.20E-02 2.39E-05 1.95E-02 3.41E-01 3.71E-01 2.628E+00
3.330E-05 3.95E-01 2.97E-01 7.72E-03 1.13E+00 1.36E-01 4.19E-05 2.34E-02 3.20E-05 2.69E-02 3.39E-01 3.69E-01 2.723E+00
3.130E-05 4.00E-01 2.95E-01 1.02E-02 1.18E+00 1.57E-01 5.65E-05 2.46E-02 4.16E-05 3.76E-02 3.37E-01 3.67E-01 2.805E+00
3.000E-05 4.03E-01 2.93E-01 1.22E-02 1.20E+00 1.75E-01 7.01E-05 2.55E-02 4.99E-05 4.86E-02 3.35E-01 3.66E-01 2.863E+00
2.940E-05 4.04E-01 2.93E-01 1.32E-02 1.21E+00 1.84E-01 7.77E-05 2.59E-02 5.45E-05 5.56E-02 3.35E-01 3.66E-01 2.890E+00
2.780E-05 4.06E-01 2.90E-01 1.62E-02 1.23E+00 2.16E-01 1.07E-04 2.70E-02 6.96E-05 8.41E-02 3.33E-01 3.65E-01 2.971E+00
2.630E-05 4.07E-01 2.88E-01 1.91E-02 1.24E+00 2.64E-01 1.52E-04 2.80E-02 8.90E-05 1.37E-01 3.31E-01 3.64E-01 3.082E+00
2.500E-05 4.07E-01 2.87E-01 2.26E-02 1.24E+00 3.29E-01 2.21E-04 2.90E-02 1.12E-04 2.28E-01 3.29E-01 3.64E-01 3.239E+00
2.380E-05 4.07E-01 2.87E-01 2.69E-02 1.23E+00 4.53E-01 3.38E-04 2.91E-02 1.40E-04 3.70E-01 3.27E-01 3.64E-01 3.499E+00
2.270E-05 4.06E-01 2.85E-01 3.28E-02 1.22E+00 6.55E-01 4.94E-04 3.02E-02 1.76E-04 4.62E-01 3.26E-01 3.64E-01 3.784E+00
2.170E-05 4.05E-01 2.84E-01 4.08E-02 1.22E+00 8.86E-01 6.42E-04 3.40E-02 2.20E-04 3.78E-01 3.24E-01 3.64E-01 3.933E+00
2.080E-05 4.04E-01 2.83E-01 5.53E-02 1.22E+00 9.17E-01 5.96E-04 4.24E-02 2.74E-04 2.53E-01 3.22E-01 3.64E-01 3.857E+00
2.000E-05 4.02E-01 2.82E-01 1.91E-01 1.10E+00 7.95E-01 4.66E-04 5.40E-02 3.36E-04 1.70E-01 3.21E-01 3.64E-01 3.678E+00
1.920E-05 4.00E-01 2.83E-01 3.50E-01 9.51E-01 6.17E-01 3.20E-04 7.42E-02 4.17E-04 1.17E-01 3.19E-01 3.65E-01 3.477E+00
1.850E-05 4.00E-01 2.86E-01 4.39E-01 8.67E-01 4.84E-01 2.26E-04 9.95E-02 5.11E-04 8.78E-02 3.17E-01 3.66E-01 3.346E+00
1.790E-05 4.00E-01 2.87E-01 5.36E-01 7.65E-01 3.93E-01 1.73E-04 1.27E-01 6.12E-04 7.04E-02 3.15E-01 3.66E-01 3.261E+00
1.720E-05 4.00E-01 2.89E-01 5.97E-01 6.99E-01 3.16E-01 1.38E-04 1.76E-01 7.67E-04 5.64E-02 3.12E-01 3.67E-01 3.214E+00
1.670E-05 4.00E-01 2.90E-01 6.21E-01 6.72E-01 2.70E-01 1.25E-04 2.22E-01 9.06E-04 4.93E-02 3.11E-01 3.68E-01 3.205E+00
1.610E-05 4.00E-01 2.92E-01 6.40E-01 6.49E-01 2.28E-01 1.27E-04 3.02E-01 1.12E-03 4.32E-02 3.08E-01 3.69E-01 3.234E+00
1.560E-05 4.00E-01 2.94E-01 6.50E-01 6.35E-01 2.00E-01 1.44E-04 3.95E-01 1.34E-03 3.98E-02 3.06E-01 3.71E-01 3.292E+00
1.520E-05 4.00E-01 2.95E-01 6.56E-01 6.26E-01 1.82E-01 1.67E-04 4.94E-01 1.54E-03 3.79E-02 3.04E-01 3.71E-01 3.367E+00
1.470E-05 3.99E-01 2.96E-01 6.59E-01 6.16E-01 1.61E-01 2.11E-04 6.36E-01 1.82E-03 3.66E-02 3.02E-01 3.72E-01 3.481E+00
1.430E-05 3.99E-01 2.96E-01 6.60E-01 6.10E-01 1.51E-01 2.64E-04 7.58E-01 2.04E-03 3.64E-02 3.01E-01 3.72E-01 3.586E+00
1.390E-05 3.97E-01 2.96E-01 6.60E-01 6.03E-01 1.47E-01 3.35E-04 8.53E-01 2.26E-03 3.70E-02 3.01E-01 3.72E-01 3.669E+00
1.350E-05 3.96E-01 2.96E-01 6.59E-01 5.97E-01 1.47E-01 4.30E-04 9.42E-01 2.53E-03 3.85E-02 3.00E-01 3.72E-01 3.751E+00
1.320E-05 3.95E-01 2.96E-01 6.58E-01 5.92E-01 1.50E-01 5.22E-04 1.01E+00 2.77E-03 4.02E-02 2.99E-01 3.71E-01 3.818E+00
1.280E-05 3.93E-01 2.97E-01 6.56E-01 5.86E-01 1.60E-01 6.85E-04 1.11E+00 3.15E-03 4.37E-02 2.98E-01 3.71E-01 3.924E+00
1.250E-05 3.92E-01 2.97E-01 6.55E-01 5.84E-01 1.73E-01 8.44E-04 1.20E+00 3.50E-03 4.74E-02 2.98E-01 3.71E-01 4.019E+00
1.220E-05 3.91E-01 2.98E-01 6.53E-01 5.84E-01 1.93E-01 1.05E-03 1.29E+00 3.90E-03 5.22E-02 2.97E-01 3.72E-01 4.132E+00
1.190E-05 3.89E-01 2.98E-01 6.52E-01 5.88E-01 2.20E-01 1.30E-03 1.39E+00 4.37E-03 5.85E-02 2.96E-01 3.72E-01 4.269E+00
1.160E-05 3.87E-01 2.97E-01 6.51E-01 5.91E-01 2.51E-01 1.62E-03 1.50E+00 4.92E-03 6.69E-02 2.95E-01 3.72E-01 4.422E+00
1.140E-05 3.85E-01 2.97E-01 6.50E-01 5.91E-01 2.77E-01 1.90E-03 1.59E+00 5.35E-03 7.40E-02 2.94E-01 3.72E-01 4.537E+00
1.110E-05 3.82E-01 2.97E-01 6.49E-01 5.93E-01 3.17E-01 2.48E-03 1.73E+00 6.11E-03 8.75E-02 2.93E-01 3.72E-01 4.729E+00
1.080E-05 3.79E-01 2.96E-01 6.47E-01 5.94E-01 4.28E-01 3.31E-03 1.90E+00 7.04E-03 1.06E-01 2.92E-01 3.73E-01 5.023E+00
1.050E-05 3.76E-01 2.95E-01 6.44E-01 5.95E-01 5.70E-01 4.30E-03 2.11E+00 8.24E-03 1.31E-01 2.91E-01 3.74E-01 5.396E+00
1.030E-05 3.74E-01 2.94E-01 6.43E-01 5.96E-01 6.81E-01 4.92E-03 2.30E+00 9.17E-03 1.52E-01 2.90E-01 3.74E-01 5.721E+00
1.000E-05 3.70E-01 2.93E-01 6.40E-01 5.98E-01 8.34E-01 6.01E-03 2.58E+00 1.05E-02 1.92E-01 2.89E-01 3.74E-01 6.192E+00
9.750E-06 3.67E-01 2.92E-01 6.37E-01 5.99E-01 1.01E+00 7.45E-03 2.81E+00 1.17E-02 2.33E-01 2.88E-01 3.74E-01 6.633E+00
9.500E-06 3.64E-01 2.91E-01 6.34E-01 6.01E-01 1.22E+00 8.82E-03 3.05E+00 1.30E-02 2.74E-01 2.87E-01 3.74E-01 7.117E+00
9.250E-06 3.60E-01 2.90E-01 6.30E-01 6.02E-01 1.38E+00 9.85E-03 3.30E+00 1.43E-02 3.05E-01 2.87E-01 3.73E-01 7.544E+00
9.080E-06 3.58E-01 2.89E-01 6.24E-01 6.00E-01 1.47E+00 1.06E-02 3.44E+00 1.50E-02 3.12E-01 2.87E-01 3.73E-01 7.776E+00
