 # Optical depth (Siebenmorgen 2023, A&A 670A,115; SC 2023 doi: 10.48550/arXiv.2311.03310)
 # wel(cm) sa_aC    ss_aC    sa_Si    ss_Si    sa_vgr   ss_vgr   sa_vsi   ss_vsi   s_pahS+B sa_Dark  ss_Dark sigt 
 # ------------------------------------------------------------------------------------------------------------- 
5.300E-04 1.69E-02 1.21E-04 1.87E-03 9.08E-05 1.17E-03 4.17E-10 1.31E-03 1.55E-10 5.02E-05 0.00E+00 0.00E+00 2.148E-02
5.200E-04 1.69E-02 1.30E-04 1.76E-03 9.91E-05 1.21E-03 4.50E-10 1.31E-03 1.70E-10 7.99E-05 0.00E+00 0.00E+00 2.148E-02
5.100E-04 1.70E-02 1.40E-04 1.64E-03 1.08E-04 1.25E-03 4.85E-10 1.32E-03 1.86E-10 1.11E-04 0.00E+00 0.00E+00 2.161E-02
5.000E-04 1.72E-02 1.50E-04 1.52E-03 1.20E-04 1.29E-03 5.25E-10 1.33E-03 2.04E-10 7.96E-05 0.00E+00 0.00E+00 2.171E-02
4.800E-04 1.75E-02 1.73E-04 1.35E-03 1.44E-04 1.37E-03 6.17E-10 1.35E-03 2.46E-10 3.67E-05 0.00E+00 0.00E+00 2.188E-02
4.500E-04 1.81E-02 2.17E-04 1.13E-03 1.92E-04 1.52E-03 7.96E-10 1.40E-03 3.29E-10 2.78E-05 0.00E+00 0.00E+00 2.254E-02
4.000E-04 1.88E-02 3.32E-04 8.36E-04 3.20E-04 1.83E-03 1.27E-09 1.50E-03 5.50E-10 3.10E-05 0.00E+00 0.00E+00 2.361E-02
3.800E-04 1.92E-02 4.01E-04 7.37E-04 3.98E-04 1.98E-03 1.55E-09 1.55E-03 6.85E-10 3.47E-05 0.00E+00 0.00E+00 2.427E-02
3.600E-04 1.96E-02 4.90E-04 6.48E-04 5.01E-04 2.16E-03 1.92E-09 1.60E-03 8.61E-10 4.24E-05 0.00E+00 0.00E+00 2.505E-02
3.400E-04 2.06E-02 6.01E-04 5.69E-04 6.36E-04 2.36E-03 2.40E-09 1.66E-03 1.09E-09 8.79E-05 0.00E+00 0.00E+00 2.648E-02
3.300E-04 2.05E-02 6.64E-04 5.33E-04 7.21E-04 2.48E-03 2.70E-09 1.69E-03 1.24E-09 2.33E-04 0.00E+00 0.00E+00 2.685E-02
3.200E-04 2.06E-02 7.46E-04 4.96E-04 8.20E-04 2.60E-03 3.05E-09 1.72E-03 1.41E-09 9.06E-05 0.00E+00 0.00E+00 2.708E-02
3.150E-04 2.08E-02 7.93E-04 4.80E-04 8.75E-04 2.66E-03 3.25E-09 1.73E-03 1.50E-09 6.88E-05 0.00E+00 0.00E+00 2.742E-02
3.100E-04 2.10E-02 8.42E-04 4.64E-04 9.35E-04 2.73E-03 3.46E-09 1.74E-03 1.60E-09 6.04E-05 0.00E+00 0.00E+00 2.779E-02
3.080E-04 2.11E-02 8.62E-04 4.58E-04 9.60E-04 2.76E-03 3.55E-09 1.75E-03 1.65E-09 5.86E-05 0.00E+00 0.00E+00 2.793E-02
3.050E-04 2.12E-02 8.93E-04 4.47E-04 1.00E-03 2.80E-03 3.68E-09 1.76E-03 1.72E-09 5.70E-05 0.00E+00 0.00E+00 2.812E-02
3.000E-04 2.13E-02 9.50E-04 4.33E-04 1.07E-03 2.88E-03 3.93E-09 1.78E-03 1.84E-09 5.58E-05 0.00E+00 0.00E+00 2.846E-02
2.900E-04 2.17E-02 1.08E-03 4.04E-04 1.23E-03 3.03E-03 4.49E-09 1.82E-03 2.11E-09 5.65E-05 0.00E+00 0.00E+00 2.936E-02
2.800E-04 2.19E-02 1.22E-03 3.77E-04 1.42E-03 3.20E-03 5.16E-09 1.86E-03 2.44E-09 5.92E-05 0.00E+00 0.00E+00 3.003E-02
2.600E-04 2.25E-02 1.62E-03 3.26E-04 1.93E-03 3.59E-03 6.90E-09 1.95E-03 3.30E-09 6.76E-05 0.00E+00 0.00E+00 3.199E-02
2.500E-04 2.30E-02 1.88E-03 3.03E-04 2.26E-03 3.82E-03 8.04E-09 2.00E-03 3.88E-09 7.32E-05 0.00E+00 0.00E+00 3.334E-02
2.200E-04 2.51E-02 3.07E-03 2.44E-04 3.80E-03 4.64E-03 1.33E-08 2.19E-03 6.51E-09 9.67E-05 0.00E+00 0.00E+00 3.918E-02
2.159E-04 2.54E-02 3.29E-03 2.36E-04 4.10E-03 4.78E-03 1.43E-08 2.22E-03 7.03E-09 1.01E-04 0.00E+00 0.00E+00 4.013E-02
2.000E-04 2.69E-02 4.40E-03 2.12E-04 5.56E-03 5.37E-03 1.93E-08 2.35E-03 9.57E-09 1.21E-04 0.00E+00 0.00E+00 4.497E-02
1.662E-04 3.11E-02 8.66E-03 1.69E-04 1.15E-02 7.14E-03 3.98E-08 2.73E-03 2.02E-08 1.92E-04 0.00E+00 0.00E+00 6.155E-02
1.650E-04 3.13E-02 8.89E-03 1.67E-04 1.19E-02 7.22E-03 4.10E-08 2.74E-03 2.08E-08 1.96E-04 0.00E+00 0.00E+00 6.238E-02
1.250E-04 4.13E-02 2.28E-02 1.52E-04 3.31E-02 1.11E-02 1.21E-07 3.48E-03 6.31E-08 4.13E-04 0.00E+00 0.00E+00 1.123E-01
1.235E-04 4.19E-02 2.36E-02 1.51E-04 3.45E-02 1.13E-02 1.27E-07 3.52E-03 6.63E-08 4.27E-04 0.00E+00 0.00E+00 1.155E-01
1.130E-04 4.68E-02 3.09E-02 1.57E-04 4.67E-02 1.30E-02 1.80E-07 3.82E-03 9.46E-08 5.42E-04 0.00E+00 0.00E+00 1.420E-01
1.000E-04 5.57E-02 4.39E-02 1.76E-04 6.95E-02 1.59E-02 2.90E-07 4.29E-03 1.54E-07 7.50E-04 0.00E+00 0.00E+00 1.901E-01
9.500E-05 6.02E-02 5.01E-02 1.78E-04 8.18E-02 1.72E-02 3.54E-07 4.50E-03 1.89E-07 8.57E-04 0.00E+00 0.00E+00 2.148E-01
9.300E-05 6.21E-02 5.28E-02 1.82E-04 8.75E-02 1.78E-02 3.85E-07 4.59E-03 2.06E-07 9.05E-04 0.00E+00 0.00E+00 2.259E-01
9.200E-05 6.31E-02 5.42E-02 1.84E-04 9.05E-02 1.82E-02 4.02E-07 4.64E-03 2.15E-07 9.31E-04 0.00E+00 0.00E+00 2.317E-01
9.100E-05 6.40E-02 5.56E-02 1.89E-04 9.37E-02 1.85E-02 4.19E-07 4.69E-03 2.25E-07 9.57E-04 0.00E+00 0.00E+00 2.377E-01
9.000E-05 6.50E-02 5.71E-02 1.91E-04 9.70E-02 1.88E-02 4.37E-07 4.74E-03 2.35E-07 9.85E-04 0.00E+00 0.00E+00 2.439E-01
8.900E-05 6.60E-02 5.86E-02 1.95E-04 1.00E-01 1.91E-02 4.57E-07 4.79E-03 2.46E-07 1.01E-03 0.00E+00 0.00E+00 2.503E-01
8.800E-05 6.70E-02 6.02E-02 1.96E-04 1.04E-01 1.95E-02 4.77E-07 4.84E-03 2.57E-07 1.04E-03 0.00E+00 0.00E+00 2.569E-01
8.700E-05 6.80E-02 6.18E-02 2.02E-04 1.08E-01 1.99E-02 4.99E-07 4.89E-03 2.69E-07 1.07E-03 0.00E+00 0.00E+00 2.637E-01
8.600E-05 6.90E-02 6.34E-02 2.04E-04 1.12E-01 2.02E-02 5.22E-07 4.95E-03 2.82E-07 1.10E-03 0.00E+00 0.00E+00 2.708E-01
8.500E-05 7.01E-02 6.51E-02 2.08E-04 1.16E-01 2.06E-02 5.46E-07 5.00E-03 2.95E-07 1.14E-03 0.00E+00 0.00E+00 2.782E-01
8.400E-05 7.12E-02 6.69E-02 2.11E-04 1.20E-01 2.10E-02 5.72E-07 5.06E-03 3.10E-07 1.17E-03 0.00E+00 0.00E+00 2.859E-01
8.330E-05 7.19E-02 6.82E-02 2.15E-04 1.24E-01 2.13E-02 5.90E-07 5.10E-03 3.20E-07 1.20E-03 0.00E+00 0.00E+00 2.914E-01
8.200E-05 7.35E-02 7.06E-02 2.18E-04 1.30E-01 2.18E-02 6.27E-07 5.17E-03 3.41E-07 1.24E-03 0.00E+00 0.00E+00 3.022E-01
8.100E-05 7.47E-02 7.25E-02 2.24E-04 1.35E-01 2.22E-02 6.58E-07 5.23E-03 3.58E-07 1.28E-03 0.00E+00 0.00E+00 3.108E-01
8.000E-05 7.60E-02 7.44E-02 2.27E-04 1.40E-01 2.26E-02 6.90E-07 5.30E-03 3.77E-07 1.32E-03 0.00E+00 0.00E+00 3.197E-01
7.900E-05 7.73E-02 7.64E-02 2.31E-04 1.45E-01 2.31E-02 7.25E-07 5.36E-03 3.96E-07 1.37E-03 0.00E+00 0.00E+00 3.291E-01
7.800E-05 7.88E-02 7.84E-02 2.37E-04 1.51E-01 2.36E-02 7.61E-07 5.42E-03 4.17E-07 1.41E-03 0.00E+00 0.00E+00 3.388E-01
7.700E-05 8.03E-02 8.04E-02 2.42E-04 1.57E-01 2.40E-02 8.00E-07 5.49E-03 4.39E-07 1.45E-03 0.00E+00 0.00E+00 3.488E-01
7.600E-05 8.19E-02 8.24E-02 2.52E-04 1.63E-01 2.45E-02 8.42E-07 5.55E-03 4.63E-07 1.50E-03 0.00E+00 0.00E+00 3.592E-01
7.500E-05 8.35E-02 8.44E-02 2.59E-04 1.70E-01 2.50E-02 8.86E-07 5.62E-03 4.88E-07 1.55E-03 0.00E+00 0.00E+00 3.700E-01
7.400E-05 8.52E-02 8.65E-02 2.70E-04 1.76E-01 2.55E-02 9.33E-07 5.70E-03 5.15E-07 1.60E-03 0.00E+00 0.00E+00 3.812E-01
7.300E-05 8.70E-02 8.86E-02 2.82E-04 1.83E-01 2.61E-02 9.84E-07 5.77E-03 5.44E-07 1.66E-03 0.00E+00 0.00E+00 3.927E-01
7.140E-05 9.00E-02 9.18E-02 2.91E-04 1.95E-01 2.69E-02 1.07E-06 5.89E-03 5.95E-07 1.75E-03 0.00E+00 0.00E+00 4.120E-01
7.100E-05 9.07E-02 9.27E-02 2.92E-04 1.98E-01 2.72E-02 1.10E-06 5.92E-03 6.08E-07 1.77E-03 0.00E+00 0.00E+00 4.169E-01
7.000E-05 9.26E-02 9.47E-02 3.01E-04 2.06E-01 2.78E-02 1.16E-06 6.00E-03 6.44E-07 1.83E-03 0.00E+00 0.00E+00 4.297E-01
6.900E-05 9.46E-02 9.68E-02 3.11E-04 2.15E-01 2.84E-02 1.22E-06 6.08E-03 6.82E-07 1.90E-03 0.00E+00 0.00E+00 4.428E-01
6.800E-05 9.67E-02 9.89E-02 3.24E-04 2.23E-01 2.90E-02 1.29E-06 6.17E-03 7.23E-07 1.97E-03 0.00E+00 0.00E+00 4.565E-01
6.700E-05 9.88E-02 1.01E-01 3.37E-04 2.32E-01 2.96E-02 1.37E-06 6.25E-03 7.68E-07 2.04E-03 0.00E+00 0.00E+00 4.705E-01
6.600E-05 1.01E-01 1.03E-01 3.52E-04 2.42E-01 3.03E-02 1.45E-06 6.34E-03 8.16E-07 2.11E-03 0.00E+00 0.00E+00 4.851E-01
6.500E-05 1.03E-01 1.05E-01 3.60E-04 2.52E-01 3.10E-02 1.54E-06 6.43E-03 8.67E-07 2.19E-03 0.00E+00 0.00E+00 5.001E-01
6.400E-05 1.06E-01 1.08E-01 3.69E-04 2.62E-01 3.17E-02 1.64E-06 6.53E-03 9.23E-07 2.27E-03 0.00E+00 0.00E+00 5.157E-01
6.300E-05 1.08E-01 1.10E-01 3.80E-04 2.72E-01 3.25E-02 1.74E-06 6.63E-03 9.84E-07 2.36E-03 0.00E+00 0.00E+00 5.318E-01
6.250E-05 1.09E-01 1.11E-01 3.83E-04 2.78E-01 3.29E-02 1.80E-06 6.68E-03 1.02E-06 2.41E-03 0.00E+00 0.00E+00 5.401E-01
6.200E-05 1.11E-01 1.12E-01 3.93E-04 2.83E-01 3.33E-02 1.86E-06 6.73E-03 1.05E-06 2.45E-03 0.00E+00 0.00E+00 5.485E-01
6.100E-05 1.13E-01 1.14E-01 4.11E-04 2.94E-01 3.41E-02 1.98E-06 6.83E-03 1.12E-06 2.55E-03 0.00E+00 0.00E+00 5.657E-01
6.000E-05 1.16E-01 1.16E-01 4.30E-04 3.06E-01 3.49E-02 2.11E-06 6.94E-03 1.20E-06 2.65E-03 0.00E+00 0.00E+00 5.835E-01
5.900E-05 1.19E-01 1.18E-01 4.47E-04 3.18E-01 3.58E-02 2.26E-06 7.05E-03 1.28E-06 2.76E-03 0.00E+00 0.00E+00 6.019E-01
5.800E-05 1.23E-01 1.20E-01 4.68E-04 3.31E-01 3.67E-02 2.41E-06 7.17E-03 1.37E-06 2.88E-03 0.00E+00 0.00E+00 6.209E-01
5.700E-05 1.26E-01 1.22E-01 4.92E-04 3.45E-01 3.76E-02 2.58E-06 7.29E-03 1.47E-06 3.00E-03 0.00E+00 0.00E+00 6.405E-01
5.600E-05 1.29E-01 1.23E-01 5.17E-04 3.58E-01 3.86E-02 2.77E-06 7.41E-03 1.58E-06 3.13E-03 0.00E+00 0.00E+00 6.608E-01
5.500E-05 1.33E-01 1.25E-01 5.40E-04 3.73E-01 3.95E-02 2.97E-06 7.54E-03 1.70E-06 3.27E-03 0.00E+00 0.00E+00 6.817E-01
5.477E-05 1.34E-01 1.25E-01 5.43E-04 3.76E-01 3.98E-02 3.02E-06 7.57E-03 1.73E-06 4.75E-03 0.00E+00 0.00E+00 6.880E-01
5.400E-05 1.36E-01 1.26E-01 5.61E-04 3.88E-01 4.07E-02 3.20E-06 7.67E-03 1.83E-06 4.94E-03 0.00E+00 0.00E+00 7.049E-01
5.300E-05 1.40E-01 1.28E-01 5.88E-04 4.04E-01 4.20E-02 3.45E-06 7.81E-03 1.98E-06 5.20E-03 0.00E+00 0.00E+00 7.274E-01
5.200E-05 1.44E-01 1.29E-01 6.25E-04 4.21E-01 4.32E-02 3.73E-06 7.95E-03 2.14E-06 5.49E-03 0.00E+00 0.00E+00 7.507E-01
5.100E-05 1.48E-01 1.30E-01 6.61E-04 4.38E-01 4.46E-02 4.03E-06 8.10E-03 2.31E-06 5.80E-03 0.00E+00 0.00E+00 7.747E-01
5.000E-05 1.52E-01 1.31E-01 6.98E-04 4.56E-01 4.60E-02 4.37E-06 8.25E-03 2.51E-06 6.14E-03 0.00E+00 0.00E+00 7.996E-01
4.900E-05 1.56E-01 1.32E-01 7.35E-04 4.75E-01 4.74E-02 4.74E-06 8.41E-03 2.72E-06 6.51E-03 0.00E+00 0.00E+00 8.252E-01
4.880E-05 1.56E-01 1.32E-01 7.43E-04 4.79E-01 4.77E-02 4.82E-06 8.44E-03 2.77E-06 6.59E-03 0.00E+00 0.00E+00 8.304E-01
4.800E-05 1.60E-01 1.33E-01 7.76E-04 4.94E-01 4.91E-02 5.15E-06 8.58E-03 2.96E-06 6.93E-03 0.00E+00 0.00E+00 8.518E-01
4.760E-05 1.61E-01 1.33E-01 7.96E-04 5.02E-01 4.99E-02 5.33E-06 8.64E-03 3.06E-06 7.10E-03 0.00E+00 0.00E+00 8.628E-01
4.700E-05 1.63E-01 1.33E-01 8.25E-04 5.15E-01 5.10E-02 5.62E-06 8.75E-03 3.23E-06 7.38E-03 0.00E+00 0.00E+00 8.794E-01
4.650E-05 1.65E-01 1.34E-01 8.47E-04 5.25E-01 5.20E-02 5.87E-06 8.84E-03 3.37E-06 7.63E-03 0.00E+00 0.00E+00 8.934E-01
4.600E-05 1.67E-01 1.34E-01 8.79E-04 5.35E-01 5.31E-02 6.13E-06 8.93E-03 3.52E-06 7.89E-03 0.00E+00 0.00E+00 9.076E-01
4.550E-05 1.69E-01 1.34E-01 9.18E-04 5.46E-01 5.41E-02 6.42E-06 9.02E-03 3.68E-06 8.17E-03 0.00E+00 0.00E+00 9.221E-01
4.500E-05 1.71E-01 1.35E-01 9.58E-04 5.57E-01 5.52E-02 6.71E-06 9.11E-03 3.85E-06 8.46E-03 0.00E+00 0.00E+00 9.368E-01
4.440E-05 1.74E-01 1.35E-01 1.01E-03 5.70E-01 5.65E-02 7.10E-06 9.23E-03 4.07E-06 8.84E-03 0.00E+00 0.00E+00 9.546E-01
4.350E-05 1.77E-01 1.35E-01 1.10E-03 5.91E-01 5.86E-02 7.72E-06 9.41E-03 4.43E-06 9.45E-03 0.00E+00 0.00E+00 9.822E-01
4.170E-05 1.85E-01 1.36E-01 1.34E-03 6.34E-01 6.36E-02 9.19E-06 9.78E-03 5.27E-06 1.09E-02 0.00E+00 0.00E+00 1.040E+00
4.000E-05 1.91E-01 1.37E-01 1.78E-03 6.76E-01 6.88E-02 1.09E-05 1.02E-02 6.25E-06 1.27E-02 0.00E+00 0.00E+00 1.098E+00
3.850E-05 1.97E-01 1.37E-01 2.36E-03 7.16E-01 7.37E-02 1.28E-05 1.05E-02 7.32E-06 1.46E-02 0.00E+00 0.00E+00 1.151E+00
3.656E-05 2.05E-01 1.38E-01 3.46E-03 7.68E-01 8.06E-02 1.59E-05 1.10E-02 9.10E-06 1.80E-02 0.00E+00 0.00E+00 1.224E+00
3.570E-05 2.08E-01 1.38E-01 4.04E-03 7.92E-01 8.40E-02 1.76E-05 1.12E-02 1.00E-05 2.00E-02 0.00E+00 0.00E+00 1.257E+00
3.330E-05 2.17E-01 1.38E-01 6.06E-03 8.58E-01 9.55E-02 2.42E-05 1.19E-02 1.35E-05 2.77E-02 0.00E+00 0.00E+00 1.355E+00
3.130E-05 2.24E-01 1.39E-01 8.05E-03 9.13E-01 1.10E-01 3.26E-05 1.26E-02 1.75E-05 3.87E-02 0.00E+00 0.00E+00 1.445E+00
3.000E-05 2.28E-01 1.39E-01 9.64E-03 9.48E-01 1.23E-01 4.04E-05 1.30E-02 2.10E-05 5.03E-02 0.00E+00 0.00E+00 1.511E+00
2.940E-05 2.30E-01 1.39E-01 1.04E-02 9.63E-01 1.29E-01 4.48E-05 1.32E-02 2.29E-05 5.77E-02 0.00E+00 0.00E+00 1.543E+00
2.780E-05 2.35E-01 1.39E-01 1.28E-02 1.00E+00 1.51E-01 6.15E-05 1.38E-02 2.92E-05 8.82E-02 0.00E+00 0.00E+00 1.642E+00
2.630E-05 2.39E-01 1.39E-01 1.52E-02 1.04E+00 1.85E-01 8.75E-05 1.43E-02 3.74E-05 1.47E-01 0.00E+00 0.00E+00 1.775E+00
2.500E-05 2.41E-01 1.39E-01 1.79E-02 1.06E+00 2.30E-01 1.27E-04 1.48E-02 4.70E-05 2.54E-01 0.00E+00 0.00E+00 1.961E+00
2.380E-05 2.44E-01 1.40E-01 2.14E-02 1.09E+00 3.17E-01 1.95E-04 1.48E-02 5.90E-05 4.40E-01 0.00E+00 0.00E+00 2.263E+00
2.270E-05 2.46E-01 1.39E-01 2.62E-02 1.11E+00 4.58E-01 2.85E-04 1.54E-02 7.40E-05 5.73E-01 0.00E+00 0.00E+00 2.565E+00
2.170E-05 2.47E-01 1.40E-01 3.26E-02 1.13E+00 6.20E-01 3.70E-04 1.74E-02 9.26E-05 4.51E-01 0.00E+00 0.00E+00 2.637E+00
2.080E-05 2.48E-01 1.40E-01 4.45E-02 1.16E+00 6.43E-01 3.44E-04 2.17E-02 1.15E-04 2.85E-01 0.00E+00 0.00E+00 2.539E+00
2.000E-05 2.48E-01 1.40E-01 1.59E-01 1.08E+00 5.58E-01 2.69E-04 2.76E-02 1.41E-04 1.85E-01 0.00E+00 0.00E+00 2.401E+00
1.920E-05 2.48E-01 1.41E-01 3.07E-01 9.76E-01 4.33E-01 1.85E-04 3.79E-02 1.75E-04 1.25E-01 0.00E+00 0.00E+00 2.267E+00
1.850E-05 2.49E-01 1.43E-01 4.02E-01 9.14E-01 3.39E-01 1.31E-04 5.08E-02 2.15E-04 9.24E-02 0.00E+00 0.00E+00 2.191E+00
1.790E-05 2.51E-01 1.44E-01 5.19E-01 8.21E-01 2.76E-01 9.99E-05 6.47E-02 2.57E-04 7.37E-02 0.00E+00 0.00E+00 2.150E+00
1.720E-05 2.52E-01 1.46E-01 6.12E-01 7.53E-01 2.21E-01 7.94E-05 8.98E-02 3.22E-04 5.90E-02 0.00E+00 0.00E+00 2.134E+00
1.670E-05 2.54E-01 1.48E-01 6.60E-01 7.22E-01 1.89E-01 7.23E-05 1.13E-01 3.81E-04 5.17E-02 0.00E+00 0.00E+00 2.138E+00
1.610E-05 2.56E-01 1.49E-01 7.07E-01 6.94E-01 1.60E-01 7.35E-05 1.54E-01 4.71E-04 4.54E-02 0.00E+00 0.00E+00 2.166E+00
1.560E-05 2.58E-01 1.51E-01 7.40E-01 6.75E-01 1.40E-01 8.29E-05 2.01E-01 5.63E-04 4.20E-02 0.00E+00 0.00E+00 2.209E+00
1.520E-05 2.60E-01 1.52E-01 7.64E-01 6.62E-01 1.27E-01 9.64E-05 2.52E-01 6.47E-04 4.02E-02 0.00E+00 0.00E+00 2.257E+00
1.470E-05 2.62E-01 1.53E-01 7.85E-01 6.48E-01 1.13E-01 1.22E-04 3.24E-01 7.67E-04 3.91E-02 0.00E+00 0.00E+00 2.325E+00
1.430E-05 2.63E-01 1.54E-01 8.00E-01 6.38E-01 1.06E-01 1.52E-04 3.86E-01 8.58E-04 3.91E-02 0.00E+00 0.00E+00 2.387E+00
1.390E-05 2.64E-01 1.54E-01 8.08E-01 6.29E-01 1.03E-01 1.93E-04 4.35E-01 9.49E-04 3.99E-02 0.00E+00 0.00E+00 2.434E+00
1.350E-05 2.64E-01 1.55E-01 8.15E-01 6.21E-01 1.03E-01 2.48E-04 4.80E-01 1.06E-03 4.17E-02 0.00E+00 0.00E+00 2.481E+00
1.320E-05 2.65E-01 1.55E-01 8.18E-01 6.14E-01 1.05E-01 3.01E-04 5.16E-01 1.16E-03 4.38E-02 0.00E+00 0.00E+00 2.518E+00
1.280E-05 2.65E-01 1.56E-01 8.20E-01 6.07E-01 1.12E-01 3.95E-04 5.67E-01 1.33E-03 4.78E-02 0.00E+00 0.00E+00 2.577E+00
1.250E-05 2.66E-01 1.56E-01 8.18E-01 6.06E-01 1.21E-01 4.87E-04 6.10E-01 1.47E-03 5.20E-02 0.00E+00 0.00E+00 2.631E+00
1.220E-05 2.66E-01 1.57E-01 8.18E-01 6.07E-01 1.35E-01 6.03E-04 6.56E-01 1.64E-03 5.75E-02 0.00E+00 0.00E+00 2.699E+00
1.190E-05 2.66E-01 1.57E-01 8.25E-01 6.14E-01 1.54E-01 7.48E-04 7.08E-01 1.84E-03 6.47E-02 0.00E+00 0.00E+00 2.791E+00
1.160E-05 2.65E-01 1.57E-01 8.31E-01 6.20E-01 1.75E-01 9.32E-04 7.66E-01 2.07E-03 7.42E-02 0.00E+00 0.00E+00 2.892E+00
1.140E-05 2.65E-01 1.57E-01 8.35E-01 6.22E-01 1.93E-01 1.10E-03 8.09E-01 2.25E-03 8.22E-02 0.00E+00 0.00E+00 2.967E+00
1.110E-05 2.64E-01 1.57E-01 8.41E-01 6.25E-01 2.21E-01 1.43E-03 8.81E-01 2.57E-03 9.74E-02 0.00E+00 0.00E+00 3.089E+00
1.080E-05 2.62E-01 1.57E-01 8.46E-01 6.27E-01 2.98E-01 1.91E-03 9.66E-01 2.96E-03 1.18E-01 0.00E+00 0.00E+00 3.280E+00
1.050E-05 2.61E-01 1.57E-01 8.51E-01 6.31E-01 3.97E-01 2.48E-03 1.07E+00 3.46E-03 1.46E-01 0.00E+00 0.00E+00 3.520E+00
1.030E-05 2.59E-01 1.56E-01 8.53E-01 6.32E-01 4.74E-01 2.84E-03 1.17E+00 3.86E-03 1.70E-01 0.00E+00 0.00E+00 3.724E+00
1.000E-05 2.57E-01 1.56E-01 8.57E-01 6.36E-01 5.81E-01 3.46E-03 1.32E+00 4.43E-03 2.15E-01 0.00E+00 0.00E+00 4.025E+00
9.750E-06 2.55E-01 1.55E-01 8.59E-01 6.38E-01 7.06E-01 4.30E-03 1.43E+00 4.93E-03 2.61E-01 0.00E+00 0.00E+00 4.314E+00
9.500E-06 2.52E-01 1.54E-01 8.61E-01 6.41E-01 8.50E-01 5.09E-03 1.55E+00 5.48E-03 3.07E-01 0.00E+00 0.00E+00 4.631E+00
9.250E-06 2.50E-01 1.54E-01 8.62E-01 6.44E-01 9.60E-01 5.68E-03 1.68E+00 6.02E-03 3.42E-01 0.00E+00 0.00E+00 4.902E+00
9.080E-06 2.48E-01 1.53E-01 8.60E-01 6.44E-01 1.03E+00 6.11E-03 1.75E+00 6.31E-03 3.49E-01 0.00E+00 0.00E+00 5.045E+00
