 # Optical depth (Siebenmorgen 2023, A&A 670A,115; SC 2023 doi: 10.48550/arXiv.2311.03310)
 # wel(cm) sa_aC    ss_aC    sa_Si    ss_Si    sa_vgr   ss_vgr   sa_vsi   ss_vsi   s_pahS+B sa_Dark  ss_Dark sigt 
 # ------------------------------------------------------------------------------------------------------------- 
5.300E-04 1.34E-02 1.34E-04 1.61E-03 1.09E-04 1.21E-03 5.43E-10 1.85E-03 2.75E-10 2.06E-05 1.94E-01 2.68E-01 4.794E-01
5.200E-04 1.34E-02 1.43E-04 1.52E-03 1.19E-04 1.24E-03 5.85E-10 1.85E-03 3.01E-10 3.41E-05 1.95E-01 2.75E-01 4.879E-01
5.100E-04 1.36E-02 1.54E-04 1.42E-03 1.30E-04 1.28E-03 6.32E-10 1.86E-03 3.31E-10 4.81E-05 1.96E-01 2.82E-01 4.965E-01
5.000E-04 1.37E-02 1.65E-04 1.32E-03 1.44E-04 1.33E-03 6.83E-10 1.87E-03 3.63E-10 3.37E-05 1.98E-01 2.88E-01 5.047E-01
4.800E-04 1.39E-02 1.91E-04 1.17E-03 1.73E-04 1.41E-03 8.03E-10 1.90E-03 4.38E-10 1.39E-05 2.01E-01 3.01E-01 5.206E-01
4.500E-04 1.44E-02 2.39E-04 9.79E-04 2.31E-04 1.57E-03 1.04E-09 1.97E-03 5.85E-10 9.41E-06 2.06E-01 3.17E-01 5.419E-01
4.000E-04 1.50E-02 3.66E-04 7.25E-04 3.84E-04 1.89E-03 1.65E-09 2.12E-03 9.78E-10 9.95E-06 2.13E-01 3.41E-01 5.745E-01
3.800E-04 1.54E-02 4.42E-04 6.40E-04 4.78E-04 2.04E-03 2.02E-09 2.18E-03 1.22E-09 1.12E-05 2.15E-01 3.48E-01 5.851E-01
3.600E-04 1.57E-02 5.41E-04 5.63E-04 6.01E-04 2.22E-03 2.50E-09 2.26E-03 1.53E-09 1.42E-05 2.18E-01 3.54E-01 5.939E-01
3.400E-04 1.65E-02 6.63E-04 4.96E-04 7.64E-04 2.43E-03 3.13E-09 2.34E-03 1.94E-09 3.44E-05 2.23E-01 3.54E-01 6.004E-01
3.300E-04 1.65E-02 7.33E-04 4.64E-04 8.65E-04 2.55E-03 3.52E-09 2.38E-03 2.20E-09 1.00E-04 2.23E-01 3.57E-01 6.035E-01
3.200E-04 1.66E-02 8.23E-04 4.33E-04 9.84E-04 2.68E-03 3.97E-09 2.41E-03 2.50E-09 3.48E-05 2.23E-01 3.59E-01 6.062E-01
3.150E-04 1.68E-02 8.75E-04 4.19E-04 1.05E-03 2.74E-03 4.23E-09 2.43E-03 2.67E-09 2.47E-05 2.24E-01 3.59E-01 6.074E-01
3.100E-04 1.70E-02 9.29E-04 4.05E-04 1.12E-03 2.81E-03 4.50E-09 2.45E-03 2.85E-09 2.06E-05 2.25E-01 3.59E-01 6.085E-01
3.080E-04 1.70E-02 9.51E-04 4.00E-04 1.15E-03 2.84E-03 4.62E-09 2.46E-03 2.93E-09 1.97E-05 2.25E-01 3.59E-01 6.089E-01
3.050E-04 1.71E-02 9.85E-04 3.91E-04 1.20E-03 2.89E-03 4.80E-09 2.48E-03 3.05E-09 1.88E-05 2.26E-01 3.59E-01 6.095E-01
3.000E-04 1.72E-02 1.05E-03 3.79E-04 1.29E-03 2.96E-03 5.12E-09 2.50E-03 3.26E-09 1.80E-05 2.26E-01 3.59E-01 6.106E-01
2.900E-04 1.76E-02 1.19E-03 3.53E-04 1.48E-03 3.13E-03 5.85E-09 2.56E-03 3.75E-09 1.78E-05 2.28E-01 3.58E-01 6.123E-01
2.800E-04 1.77E-02 1.35E-03 3.30E-04 1.71E-03 3.30E-03 6.71E-09 2.61E-03 4.34E-09 1.84E-05 2.28E-01 3.59E-01 6.141E-01
2.600E-04 1.83E-02 1.78E-03 2.86E-04 2.31E-03 3.71E-03 8.98E-09 2.74E-03 5.87E-09 2.09E-05 2.30E-01 3.59E-01 6.183E-01
2.500E-04 1.87E-02 2.08E-03 2.67E-04 2.71E-03 3.94E-03 1.05E-08 2.82E-03 6.89E-09 2.26E-05 2.31E-01 3.59E-01 6.210E-01
2.200E-04 2.06E-02 3.38E-03 2.16E-04 4.55E-03 4.78E-03 1.73E-08 3.08E-03 1.16E-08 3.01E-05 2.36E-01 3.60E-01 6.329E-01
2.159E-04 2.09E-02 3.62E-03 2.09E-04 4.91E-03 4.92E-03 1.86E-08 3.13E-03 1.25E-08 3.15E-05 2.36E-01 3.61E-01 6.348E-01
2.000E-04 2.22E-02 4.85E-03 1.89E-04 6.67E-03 5.54E-03 2.51E-08 3.31E-03 1.70E-08 3.81E-05 2.38E-01 3.62E-01 6.435E-01
1.662E-04 2.59E-02 9.49E-03 1.52E-04 1.38E-02 7.36E-03 5.18E-08 3.84E-03 3.58E-08 6.28E-05 2.42E-01 3.61E-01 6.630E-01
1.650E-04 2.61E-02 9.74E-03 1.50E-04 1.42E-02 7.44E-03 5.33E-08 3.86E-03 3.69E-08 6.41E-05 2.42E-01 3.61E-01 6.638E-01
1.250E-04 3.50E-02 2.46E-02 1.39E-04 3.92E-02 1.14E-02 1.58E-07 4.90E-03 1.12E-07 1.43E-04 2.46E-01 3.52E-01 7.134E-01
1.235E-04 3.55E-02 2.55E-02 1.39E-04 4.09E-02 1.17E-02 1.66E-07 4.95E-03 1.18E-07 1.48E-04 2.47E-01 3.51E-01 7.165E-01
1.130E-04 3.99E-02 3.31E-02 1.45E-04 5.50E-02 1.34E-02 2.35E-07 5.38E-03 1.68E-07 1.91E-04 2.49E-01 3.46E-01 7.421E-01
1.000E-04 4.78E-02 4.64E-02 1.64E-04 8.12E-02 1.63E-02 3.78E-07 6.03E-03 2.74E-07 2.69E-04 2.51E-01 3.39E-01 7.884E-01
9.500E-05 5.17E-02 5.26E-02 1.67E-04 9.53E-02 1.78E-02 4.62E-07 6.33E-03 3.37E-07 3.09E-04 2.52E-01 3.36E-01 8.123E-01
9.300E-05 5.33E-02 5.53E-02 1.70E-04 1.02E-01 1.84E-02 5.01E-07 6.46E-03 3.66E-07 3.27E-04 2.53E-01 3.34E-01 8.230E-01
9.200E-05 5.41E-02 5.67E-02 1.72E-04 1.05E-01 1.87E-02 5.23E-07 6.53E-03 3.83E-07 3.37E-04 2.53E-01 3.34E-01 8.286E-01
9.100E-05 5.49E-02 5.81E-02 1.77E-04 1.09E-01 1.90E-02 5.46E-07 6.60E-03 4.00E-07 3.46E-04 2.53E-01 3.33E-01 8.344E-01
9.000E-05 5.57E-02 5.96E-02 1.80E-04 1.13E-01 1.94E-02 5.70E-07 6.67E-03 4.18E-07 3.57E-04 2.53E-01 3.32E-01 8.403E-01
8.900E-05 5.66E-02 6.11E-02 1.83E-04 1.17E-01 1.97E-02 5.95E-07 6.74E-03 4.37E-07 3.67E-04 2.53E-01 3.32E-01 8.465E-01
8.800E-05 5.74E-02 6.26E-02 1.84E-04 1.21E-01 2.01E-02 6.21E-07 6.81E-03 4.57E-07 3.78E-04 2.54E-01 3.31E-01 8.528E-01
8.700E-05 5.82E-02 6.41E-02 1.91E-04 1.25E-01 2.05E-02 6.50E-07 6.88E-03 4.78E-07 3.90E-04 2.54E-01 3.30E-01 8.595E-01
8.600E-05 5.91E-02 6.57E-02 1.93E-04 1.30E-01 2.08E-02 6.79E-07 6.96E-03 5.01E-07 4.01E-04 2.54E-01 3.29E-01 8.663E-01
8.500E-05 5.99E-02 6.74E-02 1.97E-04 1.35E-01 2.12E-02 7.11E-07 7.04E-03 5.25E-07 4.14E-04 2.54E-01 3.29E-01 8.734E-01
8.400E-05 6.08E-02 6.91E-02 1.99E-04 1.39E-01 2.16E-02 7.44E-07 7.11E-03 5.51E-07 4.26E-04 2.54E-01 3.28E-01 8.808E-01
8.330E-05 6.15E-02 7.03E-02 2.03E-04 1.43E-01 2.19E-02 7.69E-07 7.17E-03 5.69E-07 4.36E-04 2.54E-01 3.27E-01 8.861E-01
8.200E-05 6.27E-02 7.25E-02 2.06E-04 1.50E-01 2.25E-02 8.17E-07 7.28E-03 6.06E-07 4.53E-04 2.54E-01 3.26E-01 8.965E-01
8.100E-05 6.37E-02 7.43E-02 2.12E-04 1.56E-01 2.29E-02 8.57E-07 7.36E-03 6.37E-07 4.68E-04 2.54E-01 3.26E-01 9.048E-01
8.000E-05 6.48E-02 7.62E-02 2.15E-04 1.62E-01 2.33E-02 8.99E-07 7.45E-03 6.69E-07 4.83E-04 2.55E-01 3.25E-01 9.133E-01
7.900E-05 6.58E-02 7.80E-02 2.19E-04 1.68E-01 2.38E-02 9.44E-07 7.54E-03 7.04E-07 4.98E-04 2.55E-01 3.24E-01 9.223E-01
7.800E-05 6.70E-02 7.98E-02 2.26E-04 1.74E-01 2.43E-02 9.91E-07 7.63E-03 7.41E-07 5.14E-04 2.55E-01 3.23E-01 9.316E-01
7.700E-05 6.82E-02 8.17E-02 2.31E-04 1.81E-01 2.48E-02 1.04E-06 7.72E-03 7.80E-07 5.31E-04 2.55E-01 3.22E-01 9.411E-01
7.600E-05 6.94E-02 8.35E-02 2.40E-04 1.88E-01 2.53E-02 1.10E-06 7.82E-03 8.22E-07 5.48E-04 2.55E-01 3.21E-01 9.510E-01
7.500E-05 7.07E-02 8.53E-02 2.47E-04 1.95E-01 2.58E-02 1.15E-06 7.91E-03 8.67E-07 5.66E-04 2.56E-01 3.20E-01 9.613E-01
7.400E-05 7.20E-02 8.71E-02 2.58E-04 2.03E-01 2.63E-02 1.22E-06 8.01E-03 9.15E-07 5.85E-04 2.56E-01 3.19E-01 9.718E-01
7.300E-05 7.34E-02 8.89E-02 2.70E-04 2.11E-01 2.69E-02 1.28E-06 8.12E-03 9.67E-07 6.05E-04 2.56E-01 3.18E-01 9.827E-01
7.140E-05 7.56E-02 9.17E-02 2.78E-04 2.24E-01 2.78E-02 1.40E-06 8.29E-03 1.06E-06 6.38E-04 2.56E-01 3.16E-01 1.001E+00
7.100E-05 7.62E-02 9.24E-02 2.80E-04 2.27E-01 2.80E-02 1.43E-06 8.33E-03 1.08E-06 6.47E-04 2.56E-01 3.16E-01 1.005E+00
7.000E-05 7.77E-02 9.42E-02 2.89E-04 2.36E-01 2.86E-02 1.51E-06 8.44E-03 1.14E-06 6.69E-04 2.57E-01 3.15E-01 1.017E+00
6.900E-05 7.91E-02 9.59E-02 2.98E-04 2.45E-01 2.92E-02 1.59E-06 8.56E-03 1.21E-06 6.93E-04 2.57E-01 3.14E-01 1.030E+00
6.800E-05 8.06E-02 9.77E-02 3.11E-04 2.55E-01 2.99E-02 1.69E-06 8.68E-03 1.29E-06 7.17E-04 2.57E-01 3.13E-01 1.042E+00
6.700E-05 8.22E-02 9.94E-02 3.24E-04 2.65E-01 3.05E-02 1.79E-06 8.80E-03 1.36E-06 7.43E-04 2.57E-01 3.11E-01 1.055E+00
6.600E-05 8.38E-02 1.01E-01 3.39E-04 2.75E-01 3.12E-02 1.89E-06 8.92E-03 1.45E-06 7.70E-04 2.57E-01 3.10E-01 1.069E+00
6.500E-05 8.55E-02 1.03E-01 3.45E-04 2.86E-01 3.19E-02 2.01E-06 9.05E-03 1.54E-06 7.98E-04 2.57E-01 3.09E-01 1.082E+00
6.400E-05 8.72E-02 1.04E-01 3.54E-04 2.97E-01 3.27E-02 2.13E-06 9.19E-03 1.64E-06 8.28E-04 2.57E-01 3.08E-01 1.097E+00
6.300E-05 8.90E-02 1.06E-01 3.65E-04 3.08E-01 3.35E-02 2.27E-06 9.33E-03 1.75E-06 8.59E-04 2.58E-01 3.07E-01 1.111E+00
6.250E-05 8.99E-02 1.07E-01 3.67E-04 3.14E-01 3.39E-02 2.34E-06 9.40E-03 1.81E-06 8.76E-04 2.58E-01 3.06E-01 1.119E+00
6.200E-05 9.08E-02 1.08E-01 3.78E-04 3.19E-01 3.43E-02 2.42E-06 9.47E-03 1.87E-06 8.92E-04 2.58E-01 3.06E-01 1.126E+00
6.100E-05 9.27E-02 1.09E-01 3.94E-04 3.31E-01 3.51E-02 2.58E-06 9.62E-03 1.99E-06 9.27E-04 2.58E-01 3.04E-01 1.142E+00
6.000E-05 9.47E-02 1.11E-01 4.13E-04 3.44E-01 3.60E-02 2.75E-06 9.77E-03 2.13E-06 9.64E-04 2.58E-01 3.03E-01 1.157E+00
5.900E-05 9.68E-02 1.12E-01 4.29E-04 3.57E-01 3.69E-02 2.94E-06 9.93E-03 2.28E-06 1.00E-03 2.58E-01 3.02E-01 1.174E+00
5.800E-05 9.89E-02 1.13E-01 4.49E-04 3.70E-01 3.78E-02 3.14E-06 1.01E-02 2.44E-06 1.04E-03 2.58E-01 3.00E-01 1.190E+00
5.700E-05 1.01E-01 1.14E-01 4.72E-04 3.84E-01 3.88E-02 3.36E-06 1.03E-02 2.62E-06 1.09E-03 2.58E-01 2.99E-01 1.207E+00
5.600E-05 1.03E-01 1.15E-01 4.97E-04 3.98E-01 3.98E-02 3.61E-06 1.04E-02 2.81E-06 1.13E-03 2.58E-01 2.98E-01 1.224E+00
5.500E-05 1.06E-01 1.16E-01 5.19E-04 4.13E-01 4.08E-02 3.87E-06 1.06E-02 3.02E-06 1.18E-03 2.58E-01 2.96E-01 1.242E+00
5.477E-05 1.06E-01 1.16E-01 5.21E-04 4.17E-01 4.11E-02 3.94E-06 1.07E-02 3.08E-06 1.53E-03 2.58E-01 2.96E-01 1.247E+00
5.400E-05 1.08E-01 1.16E-01 5.39E-04 4.29E-01 4.20E-02 4.17E-06 1.08E-02 3.26E-06 1.59E-03 2.58E-01 2.95E-01 1.261E+00
5.300E-05 1.10E-01 1.17E-01 5.64E-04 4.45E-01 4.33E-02 4.49E-06 1.10E-02 3.52E-06 1.68E-03 2.58E-01 2.94E-01 1.280E+00
5.200E-05 1.12E-01 1.17E-01 6.01E-04 4.62E-01 4.46E-02 4.85E-06 1.12E-02 3.80E-06 1.77E-03 2.58E-01 2.92E-01 1.300E+00
5.100E-05 1.15E-01 1.17E-01 6.35E-04 4.79E-01 4.60E-02 5.25E-06 1.14E-02 4.11E-06 1.87E-03 2.58E-01 2.91E-01 1.320E+00
5.000E-05 1.17E-01 1.18E-01 6.71E-04 4.97E-01 4.74E-02 5.69E-06 1.16E-02 4.46E-06 1.98E-03 2.58E-01 2.90E-01 1.341E+00
4.900E-05 1.19E-01 1.18E-01 7.05E-04 5.16E-01 4.89E-02 6.17E-06 1.18E-02 4.84E-06 2.10E-03 2.58E-01 2.88E-01 1.362E+00
4.880E-05 1.19E-01 1.18E-01 7.12E-04 5.20E-01 4.92E-02 6.27E-06 1.19E-02 4.92E-06 2.12E-03 2.58E-01 2.88E-01 1.366E+00
4.800E-05 1.21E-01 1.17E-01 7.45E-04 5.35E-01 5.06E-02 6.71E-06 1.21E-02 5.26E-06 2.23E-03 2.58E-01 2.87E-01 1.384E+00
4.760E-05 1.22E-01 1.17E-01 7.64E-04 5.43E-01 5.14E-02 6.94E-06 1.22E-02 5.44E-06 2.28E-03 2.57E-01 2.87E-01 1.393E+00
4.700E-05 1.23E-01 1.17E-01 7.92E-04 5.55E-01 5.26E-02 7.31E-06 1.23E-02 5.73E-06 2.37E-03 2.57E-01 2.86E-01 1.407E+00
4.650E-05 1.24E-01 1.17E-01 8.12E-04 5.65E-01 5.37E-02 7.64E-06 1.24E-02 5.99E-06 2.45E-03 2.57E-01 2.85E-01 1.418E+00
4.600E-05 1.25E-01 1.17E-01 8.44E-04 5.75E-01 5.47E-02 7.99E-06 1.26E-02 6.26E-06 2.53E-03 2.57E-01 2.85E-01 1.429E+00
4.550E-05 1.26E-01 1.17E-01 8.80E-04 5.85E-01 5.58E-02 8.35E-06 1.27E-02 6.54E-06 2.62E-03 2.57E-01 2.84E-01 1.441E+00
4.500E-05 1.27E-01 1.17E-01 9.19E-04 5.95E-01 5.69E-02 8.74E-06 1.28E-02 6.85E-06 2.71E-03 2.57E-01 2.84E-01 1.453E+00
4.440E-05 1.28E-01 1.17E-01 9.69E-04 6.07E-01 5.83E-02 9.24E-06 1.30E-02 7.23E-06 2.83E-03 2.56E-01 2.83E-01 1.467E+00
4.350E-05 1.30E-01 1.16E-01 1.06E-03 6.26E-01 6.05E-02 1.01E-05 1.32E-02 7.86E-06 3.03E-03 2.56E-01 2.82E-01 1.488E+00
4.170E-05 1.33E-01 1.16E-01 1.28E-03 6.65E-01 6.56E-02 1.20E-05 1.38E-02 9.36E-06 3.49E-03 2.55E-01 2.80E-01 1.533E+00
4.000E-05 1.36E-01 1.15E-01 1.70E-03 7.03E-01 7.10E-02 1.42E-05 1.43E-02 1.11E-05 4.05E-03 2.54E-01 2.79E-01 1.577E+00
3.850E-05 1.38E-01 1.14E-01 2.25E-03 7.36E-01 7.60E-02 1.67E-05 1.48E-02 1.30E-05 4.67E-03 2.53E-01 2.78E-01 1.616E+00
3.656E-05 1.40E-01 1.13E-01 3.30E-03 7.78E-01 8.32E-02 2.08E-05 1.55E-02 1.62E-05 5.75E-03 2.52E-01 2.76E-01 1.667E+00
3.570E-05 1.41E-01 1.12E-01 3.85E-03 7.96E-01 8.66E-02 2.30E-05 1.58E-02 1.78E-05 6.37E-03 2.52E-01 2.76E-01 1.690E+00
3.330E-05 1.43E-01 1.11E-01 5.75E-03 8.42E-01 9.85E-02 3.15E-05 1.68E-02 2.39E-05 8.85E-03 2.50E-01 2.74E-01 1.750E+00
3.130E-05 1.45E-01 1.10E-01 7.62E-03 8.75E-01 1.13E-01 4.24E-05 1.77E-02 3.11E-05 1.24E-02 2.48E-01 2.73E-01 1.802E+00
3.000E-05 1.45E-01 1.09E-01 9.11E-03 8.91E-01 1.26E-01 5.26E-05 1.83E-02 3.73E-05 1.63E-02 2.47E-01 2.73E-01 1.836E+00
2.940E-05 1.46E-01 1.09E-01 9.83E-03 8.97E-01 1.33E-01 5.84E-05 1.86E-02 4.07E-05 1.88E-02 2.47E-01 2.72E-01 1.851E+00
2.780E-05 1.46E-01 1.08E-01 1.20E-02 9.06E-01 1.56E-01 8.01E-05 1.94E-02 5.20E-05 2.95E-02 2.45E-01 2.72E-01 1.894E+00
2.630E-05 1.46E-01 1.07E-01 1.42E-02 9.08E-01 1.90E-01 1.14E-04 2.02E-02 6.65E-05 5.20E-02 2.44E-01 2.71E-01 1.953E+00
2.500E-05 1.46E-01 1.07E-01 1.68E-02 9.01E-01 2.38E-01 1.66E-04 2.08E-02 8.35E-05 1.03E-01 2.43E-01 2.71E-01 2.045E+00
2.380E-05 1.45E-01 1.06E-01 2.00E-02 8.89E-01 3.28E-01 2.54E-04 2.09E-02 1.05E-04 2.34E-01 2.41E-01 2.71E-01 2.256E+00
2.270E-05 1.45E-01 1.05E-01 2.43E-02 8.76E-01 4.73E-01 3.71E-04 2.17E-02 1.32E-04 3.96E-01 2.40E-01 2.71E-01 2.553E+00
2.170E-05 1.44E-01 1.05E-01 3.02E-02 8.66E-01 6.40E-01 4.82E-04 2.44E-02 1.65E-04 2.44E-01 2.39E-01 2.71E-01 2.564E+00
2.080E-05 1.44E-01 1.05E-01 4.09E-02 8.60E-01 6.63E-01 4.47E-04 3.05E-02 2.05E-04 1.19E-01 2.38E-01 2.71E-01 2.471E+00
2.000E-05 1.43E-01 1.04E-01 1.40E-01 7.70E-01 5.75E-01 3.50E-04 3.88E-02 2.51E-04 6.85E-02 2.37E-01 2.71E-01 2.348E+00
1.920E-05 1.42E-01 1.05E-01 2.54E-01 6.62E-01 4.46E-01 2.40E-04 5.34E-02 3.12E-04 4.36E-02 2.35E-01 2.71E-01 2.213E+00
1.850E-05 1.42E-01 1.05E-01 3.16E-01 6.00E-01 3.50E-01 1.70E-04 7.15E-02 3.81E-04 3.15E-02 2.34E-01 2.72E-01 2.123E+00
1.790E-05 1.42E-01 1.06E-01 3.81E-01 5.29E-01 2.84E-01 1.30E-04 9.13E-02 4.57E-04 2.51E-02 2.33E-01 2.72E-01 2.064E+00
1.720E-05 1.41E-01 1.06E-01 4.20E-01 4.84E-01 2.28E-01 1.03E-04 1.27E-01 5.73E-04 2.02E-02 2.31E-01 2.73E-01 2.031E+00
1.670E-05 1.41E-01 1.07E-01 4.34E-01 4.66E-01 1.95E-01 9.41E-05 1.60E-01 6.77E-04 1.79E-02 2.30E-01 2.74E-01 2.025E+00
1.610E-05 1.41E-01 1.07E-01 4.44E-01 4.51E-01 1.65E-01 9.57E-05 2.17E-01 8.36E-04 1.61E-02 2.28E-01 2.75E-01 2.045E+00
1.560E-05 1.41E-01 1.08E-01 4.48E-01 4.42E-01 1.45E-01 1.08E-04 2.84E-01 1.00E-03 1.52E-02 2.26E-01 2.76E-01 2.086E+00
1.520E-05 1.41E-01 1.08E-01 4.50E-01 4.37E-01 1.31E-01 1.26E-04 3.55E-01 1.15E-03 1.49E-02 2.25E-01 2.76E-01 2.140E+00
1.470E-05 1.40E-01 1.09E-01 4.51E-01 4.31E-01 1.17E-01 1.58E-04 4.58E-01 1.36E-03 1.49E-02 2.24E-01 2.77E-01 2.221E+00
1.430E-05 1.40E-01 1.09E-01 4.50E-01 4.27E-01 1.09E-01 1.98E-04 5.45E-01 1.52E-03 1.52E-02 2.23E-01 2.77E-01 2.297E+00
1.390E-05 1.39E-01 1.09E-01 4.49E-01 4.23E-01 1.06E-01 2.52E-04 6.14E-01 1.69E-03 1.59E-02 2.22E-01 2.77E-01 2.357E+00
1.350E-05 1.39E-01 1.08E-01 4.48E-01 4.19E-01 1.06E-01 3.23E-04 6.78E-01 1.89E-03 1.70E-02 2.22E-01 2.76E-01 2.416E+00
1.320E-05 1.38E-01 1.08E-01 4.47E-01 4.15E-01 1.08E-01 3.92E-04 7.28E-01 2.07E-03 1.81E-02 2.22E-01 2.76E-01 2.465E+00
1.280E-05 1.38E-01 1.09E-01 4.46E-01 4.12E-01 1.15E-01 5.14E-04 8.01E-01 2.36E-03 2.02E-02 2.21E-01 2.76E-01 2.540E+00
1.250E-05 1.37E-01 1.09E-01 4.44E-01 4.10E-01 1.25E-01 6.34E-04 8.61E-01 2.61E-03 2.23E-02 2.20E-01 2.76E-01 2.609E+00
1.220E-05 1.36E-01 1.09E-01 4.43E-01 4.10E-01 1.40E-01 7.86E-04 9.27E-01 2.91E-03 2.49E-02 2.20E-01 2.76E-01 2.690E+00
1.190E-05 1.36E-01 1.09E-01 4.42E-01 4.12E-01 1.59E-01 9.74E-04 1.00E+00 3.26E-03 2.83E-02 2.19E-01 2.77E-01 2.786E+00
1.160E-05 1.35E-01 1.09E-01 4.41E-01 4.14E-01 1.82E-01 1.21E-03 1.08E+00 3.68E-03 3.28E-02 2.19E-01 2.77E-01 2.895E+00
1.140E-05 1.34E-01 1.09E-01 4.40E-01 4.14E-01 2.00E-01 1.43E-03 1.14E+00 4.00E-03 3.65E-02 2.18E-01 2.77E-01 2.977E+00
1.110E-05 1.33E-01 1.08E-01 4.38E-01 4.15E-01 2.30E-01 1.87E-03 1.24E+00 4.56E-03 4.35E-02 2.17E-01 2.77E-01 3.113E+00
1.080E-05 1.32E-01 1.08E-01 4.36E-01 4.16E-01 3.10E-01 2.49E-03 1.37E+00 5.26E-03 5.31E-02 2.16E-01 2.77E-01 3.322E+00
1.050E-05 1.31E-01 1.08E-01 4.34E-01 4.17E-01 4.13E-01 3.23E-03 1.52E+00 6.16E-03 6.60E-02 2.15E-01 2.78E-01 3.587E+00
1.030E-05 1.30E-01 1.08E-01 4.32E-01 4.17E-01 4.93E-01 3.70E-03 1.66E+00 6.85E-03 7.70E-02 2.15E-01 2.78E-01 3.818E+00
1.000E-05 1.29E-01 1.07E-01 4.29E-01 4.18E-01 6.04E-01 4.51E-03 1.86E+00 7.87E-03 9.78E-02 2.14E-01 2.78E-01 4.150E+00
9.750E-06 1.28E-01 1.07E-01 4.27E-01 4.19E-01 7.33E-01 5.60E-03 2.02E+00 8.76E-03 1.19E-01 2.13E-01 2.78E-01 4.461E+00
9.500E-06 1.27E-01 1.06E-01 4.25E-01 4.20E-01 8.82E-01 6.63E-03 2.20E+00 9.74E-03 1.40E-01 2.13E-01 2.78E-01 4.803E+00
9.250E-06 1.26E-01 1.06E-01 4.22E-01 4.21E-01 9.95E-01 7.40E-03 2.37E+00 1.07E-02 1.56E-01 2.13E-01 2.78E-01 5.106E+00
9.080E-06 1.25E-01 1.05E-01 4.17E-01 4.19E-01 1.06E+00 7.95E-03 2.47E+00 1.12E-02 1.59E-01 2.13E-01 2.77E-01 5.272E+00
