 # Optical depth (Siebenmorgen 2023, A&A 670A,115; SC 2023 doi: 10.48550/arXiv.2311.03310)
 # wel(cm) sa_aC    ss_aC    sa_Si    ss_Si    sa_vgr   ss_vgr   sa_vsi   ss_vsi   s_pahS+B sa_Dark  ss_Dark sigt 
 # ------------------------------------------------------------------------------------------------------------- 
5.300E-04 3.49E-02 2.98E-04 2.26E-03 1.31E-04 6.78E-04 2.73E-10 1.54E-03 2.06E-10 5.18E-05 1.63E-01 2.13E-01 4.158E-01
5.200E-04 3.50E-02 3.19E-04 2.13E-03 1.43E-04 6.99E-04 2.95E-10 1.54E-03 2.26E-10 8.34E-05 1.64E-01 2.19E-01 4.233E-01
5.100E-04 3.53E-02 3.44E-04 1.99E-03 1.56E-04 7.22E-04 3.18E-10 1.55E-03 2.47E-10 1.16E-04 1.66E-01 2.25E-01 4.312E-01
5.000E-04 3.57E-02 3.69E-04 1.84E-03 1.73E-04 7.45E-04 3.44E-10 1.56E-03 2.72E-10 8.28E-05 1.68E-01 2.31E-01 4.388E-01
4.800E-04 3.62E-02 4.27E-04 1.63E-03 2.08E-04 7.94E-04 4.04E-10 1.59E-03 3.28E-10 3.69E-05 1.70E-01 2.43E-01 4.537E-01
4.500E-04 3.74E-02 5.34E-04 1.37E-03 2.77E-04 8.80E-04 5.22E-10 1.64E-03 4.38E-10 2.72E-05 1.75E-01 2.58E-01 4.751E-01
4.000E-04 3.90E-02 8.17E-04 1.01E-03 4.61E-04 1.06E-03 8.30E-10 1.77E-03 7.32E-10 2.99E-05 1.82E-01 2.84E-01 5.100E-01
3.800E-04 3.98E-02 9.87E-04 8.93E-04 5.74E-04 1.15E-03 1.02E-09 1.82E-03 9.11E-10 3.35E-05 1.85E-01 2.93E-01 5.232E-01
3.600E-04 4.08E-02 1.21E-03 7.85E-04 7.21E-04 1.25E-03 1.26E-09 1.88E-03 1.15E-09 4.13E-05 1.88E-01 3.01E-01 5.355E-01
3.400E-04 4.28E-02 1.48E-03 6.91E-04 9.16E-04 1.37E-03 1.58E-09 1.95E-03 1.46E-09 8.94E-05 1.92E-01 3.06E-01 5.472E-01
3.300E-04 4.28E-02 1.64E-03 6.47E-04 1.04E-03 1.43E-03 1.77E-09 1.99E-03 1.65E-09 2.44E-04 1.92E-01 3.10E-01 5.522E-01
3.200E-04 4.30E-02 1.84E-03 6.03E-04 1.18E-03 1.50E-03 2.00E-09 2.02E-03 1.87E-09 9.16E-05 1.93E-01 3.14E-01 5.574E-01
3.150E-04 4.34E-02 1.95E-03 5.84E-04 1.26E-03 1.54E-03 2.13E-09 2.03E-03 2.00E-09 6.83E-05 1.94E-01 3.15E-01 5.602E-01
3.100E-04 4.38E-02 2.07E-03 5.64E-04 1.35E-03 1.58E-03 2.27E-09 2.05E-03 2.13E-09 5.91E-05 1.95E-01 3.17E-01 5.629E-01
3.080E-04 4.40E-02 2.12E-03 5.56E-04 1.38E-03 1.60E-03 2.32E-09 2.06E-03 2.19E-09 5.72E-05 1.95E-01 3.17E-01 5.640E-01
3.050E-04 4.41E-02 2.20E-03 5.44E-04 1.44E-03 1.62E-03 2.42E-09 2.07E-03 2.28E-09 5.53E-05 1.96E-01 3.18E-01 5.656E-01
3.000E-04 4.44E-02 2.34E-03 5.27E-04 1.54E-03 1.67E-03 2.58E-09 2.09E-03 2.44E-09 5.39E-05 1.96E-01 3.19E-01 5.682E-01
2.900E-04 4.54E-02 2.65E-03 4.91E-04 1.77E-03 1.76E-03 2.94E-09 2.14E-03 2.81E-09 5.43E-05 1.98E-01 3.21E-01 5.736E-01
2.800E-04 4.57E-02 3.01E-03 4.59E-04 2.05E-03 1.86E-03 3.38E-09 2.18E-03 3.25E-09 5.67E-05 1.99E-01 3.25E-01 5.786E-01
2.600E-04 4.71E-02 3.98E-03 3.97E-04 2.78E-03 2.08E-03 4.52E-09 2.29E-03 4.39E-09 6.46E-05 2.01E-01 3.30E-01 5.903E-01
2.500E-04 4.82E-02 4.63E-03 3.70E-04 3.26E-03 2.21E-03 5.27E-09 2.35E-03 5.16E-09 7.00E-05 2.03E-01 3.33E-01 5.971E-01
2.200E-04 5.29E-02 7.55E-03 2.98E-04 5.46E-03 2.69E-03 8.70E-09 2.58E-03 8.66E-09 9.26E-05 2.09E-01 3.42E-01 6.224E-01
2.159E-04 5.35E-02 8.09E-03 2.89E-04 5.89E-03 2.77E-03 9.37E-09 2.61E-03 9.35E-09 9.67E-05 2.09E-01 3.44E-01 6.262E-01
2.000E-04 5.68E-02 1.08E-02 2.61E-04 8.01E-03 3.11E-03 1.26E-08 2.77E-03 1.27E-08 1.16E-04 2.12E-01 3.49E-01 6.435E-01
1.662E-04 6.60E-02 2.13E-02 2.09E-04 1.66E-02 4.14E-03 2.61E-08 3.21E-03 2.68E-08 1.86E-04 2.18E-01 3.58E-01 6.880E-01
1.650E-04 6.64E-02 2.18E-02 2.06E-04 1.70E-02 4.18E-03 2.68E-08 3.23E-03 2.76E-08 1.90E-04 2.19E-01 3.58E-01 6.899E-01
1.250E-04 8.83E-02 5.55E-02 1.90E-04 4.74E-02 6.43E-03 7.96E-08 4.09E-03 8.40E-08 4.06E-04 2.28E-01 3.62E-01 7.927E-01
1.235E-04 8.97E-02 5.76E-02 1.88E-04 4.94E-02 6.56E-03 8.34E-08 4.14E-03 8.82E-08 4.20E-04 2.28E-01 3.62E-01 7.987E-01
1.130E-04 1.00E-01 7.51E-02 1.96E-04 6.67E-02 7.53E-03 1.18E-07 4.50E-03 1.26E-07 5.36E-04 2.32E-01 3.61E-01 8.478E-01
1.000E-04 1.20E-01 1.06E-01 2.21E-04 9.88E-02 9.19E-03 1.90E-07 5.04E-03 2.05E-07 7.44E-04 2.37E-01 3.57E-01 9.335E-01
9.500E-05 1.30E-01 1.21E-01 2.25E-04 1.16E-01 9.99E-03 2.32E-07 5.29E-03 2.52E-07 8.52E-04 2.39E-01 3.55E-01 9.761E-01
9.300E-05 1.34E-01 1.27E-01 2.29E-04 1.24E-01 1.03E-02 2.52E-07 5.40E-03 2.74E-07 9.00E-04 2.40E-01 3.53E-01 9.948E-01
9.200E-05 1.36E-01 1.30E-01 2.32E-04 1.28E-01 1.05E-02 2.63E-07 5.46E-03 2.86E-07 9.26E-04 2.40E-01 3.53E-01 1.005E+00
9.100E-05 1.38E-01 1.34E-01 2.38E-04 1.33E-01 1.07E-02 2.75E-07 5.51E-03 2.99E-07 9.52E-04 2.40E-01 3.52E-01 1.015E+00
9.000E-05 1.40E-01 1.37E-01 2.41E-04 1.38E-01 1.09E-02 2.87E-07 5.57E-03 3.13E-07 9.80E-04 2.41E-01 3.52E-01 1.025E+00
8.900E-05 1.42E-01 1.40E-01 2.46E-04 1.42E-01 1.11E-02 2.99E-07 5.63E-03 3.27E-07 1.01E-03 2.41E-01 3.51E-01 1.035E+00
8.800E-05 1.44E-01 1.44E-01 2.48E-04 1.48E-01 1.13E-02 3.13E-07 5.69E-03 3.42E-07 1.04E-03 2.41E-01 3.51E-01 1.046E+00
8.700E-05 1.46E-01 1.48E-01 2.56E-04 1.53E-01 1.15E-02 3.27E-07 5.75E-03 3.58E-07 1.07E-03 2.42E-01 3.50E-01 1.057E+00
8.600E-05 1.49E-01 1.52E-01 2.59E-04 1.58E-01 1.17E-02 3.42E-07 5.81E-03 3.75E-07 1.10E-03 2.42E-01 3.49E-01 1.069E+00
8.500E-05 1.51E-01 1.56E-01 2.64E-04 1.64E-01 1.19E-02 3.58E-07 5.88E-03 3.93E-07 1.13E-03 2.42E-01 3.49E-01 1.081E+00
8.400E-05 1.53E-01 1.60E-01 2.67E-04 1.70E-01 1.22E-02 3.75E-07 5.95E-03 4.12E-07 1.17E-03 2.43E-01 3.48E-01 1.093E+00
8.330E-05 1.55E-01 1.63E-01 2.72E-04 1.75E-01 1.23E-02 3.87E-07 5.99E-03 4.26E-07 1.19E-03 2.43E-01 3.47E-01 1.102E+00
8.200E-05 1.58E-01 1.68E-01 2.77E-04 1.84E-01 1.26E-02 4.11E-07 6.08E-03 4.54E-07 1.24E-03 2.43E-01 3.46E-01 1.120E+00
8.100E-05 1.61E-01 1.72E-01 2.84E-04 1.90E-01 1.29E-02 4.31E-07 6.15E-03 4.77E-07 1.28E-03 2.44E-01 3.46E-01 1.133E+00
8.000E-05 1.63E-01 1.77E-01 2.88E-04 1.98E-01 1.31E-02 4.53E-07 6.23E-03 5.01E-07 1.32E-03 2.44E-01 3.45E-01 1.148E+00
7.900E-05 1.66E-01 1.81E-01 2.93E-04 2.05E-01 1.34E-02 4.75E-07 6.30E-03 5.27E-07 1.36E-03 2.45E-01 3.44E-01 1.163E+00
7.800E-05 1.69E-01 1.86E-01 3.02E-04 2.13E-01 1.36E-02 4.99E-07 6.37E-03 5.55E-07 1.40E-03 2.45E-01 3.43E-01 1.178E+00
7.700E-05 1.72E-01 1.90E-01 3.09E-04 2.22E-01 1.39E-02 5.25E-07 6.45E-03 5.84E-07 1.45E-03 2.45E-01 3.42E-01 1.194E+00
7.600E-05 1.76E-01 1.95E-01 3.21E-04 2.30E-01 1.42E-02 5.52E-07 6.53E-03 6.16E-07 1.50E-03 2.46E-01 3.41E-01 1.210E+00
7.500E-05 1.79E-01 1.99E-01 3.30E-04 2.39E-01 1.45E-02 5.81E-07 6.61E-03 6.49E-07 1.55E-03 2.46E-01 3.40E-01 1.227E+00
7.400E-05 1.82E-01 2.04E-01 3.44E-04 2.49E-01 1.48E-02 6.12E-07 6.70E-03 6.85E-07 1.60E-03 2.47E-01 3.38E-01 1.244E+00
7.300E-05 1.86E-01 2.08E-01 3.60E-04 2.58E-01 1.51E-02 6.45E-07 6.78E-03 7.24E-07 1.65E-03 2.47E-01 3.37E-01 1.262E+00
7.140E-05 1.92E-01 2.16E-01 3.71E-04 2.75E-01 1.56E-02 7.03E-07 6.92E-03 7.91E-07 1.74E-03 2.48E-01 3.35E-01 1.291E+00
7.100E-05 1.94E-01 2.17E-01 3.73E-04 2.79E-01 1.57E-02 7.18E-07 6.96E-03 8.09E-07 1.77E-03 2.49E-01 3.34E-01 1.298E+00
7.000E-05 1.98E-01 2.22E-01 3.85E-04 2.90E-01 1.61E-02 7.59E-07 7.05E-03 8.57E-07 1.83E-03 2.49E-01 3.33E-01 1.318E+00
6.900E-05 2.02E-01 2.26E-01 3.97E-04 3.02E-01 1.64E-02 8.02E-07 7.15E-03 9.08E-07 1.89E-03 2.50E-01 3.32E-01 1.337E+00
6.800E-05 2.06E-01 2.31E-01 4.15E-04 3.14E-01 1.68E-02 8.49E-07 7.25E-03 9.62E-07 1.96E-03 2.50E-01 3.30E-01 1.358E+00
6.700E-05 2.10E-01 2.36E-01 4.31E-04 3.26E-01 1.72E-02 8.99E-07 7.35E-03 1.02E-06 2.03E-03 2.51E-01 3.29E-01 1.378E+00
6.600E-05 2.14E-01 2.40E-01 4.51E-04 3.39E-01 1.75E-02 9.53E-07 7.46E-03 1.09E-06 2.11E-03 2.51E-01 3.28E-01 1.400E+00
6.500E-05 2.19E-01 2.45E-01 4.60E-04 3.53E-01 1.79E-02 1.01E-06 7.57E-03 1.15E-06 2.18E-03 2.51E-01 3.26E-01 1.422E+00
6.400E-05 2.24E-01 2.49E-01 4.72E-04 3.66E-01 1.84E-02 1.07E-06 7.68E-03 1.23E-06 2.27E-03 2.52E-01 3.24E-01 1.444E+00
6.300E-05 2.29E-01 2.54E-01 4.86E-04 3.81E-01 1.88E-02 1.14E-06 7.79E-03 1.31E-06 2.35E-03 2.52E-01 3.23E-01 1.468E+00
6.250E-05 2.31E-01 2.56E-01 4.89E-04 3.88E-01 1.90E-02 1.18E-06 7.85E-03 1.35E-06 2.40E-03 2.53E-01 3.22E-01 1.479E+00
6.200E-05 2.34E-01 2.58E-01 5.03E-04 3.96E-01 1.93E-02 1.22E-06 7.91E-03 1.40E-06 2.44E-03 2.53E-01 3.21E-01 1.492E+00
6.100E-05 2.39E-01 2.62E-01 5.26E-04 4.11E-01 1.97E-02 1.30E-06 8.04E-03 1.49E-06 2.54E-03 2.53E-01 3.19E-01 1.516E+00
6.000E-05 2.45E-01 2.66E-01 5.50E-04 4.27E-01 2.02E-02 1.38E-06 8.16E-03 1.59E-06 2.64E-03 2.54E-01 3.17E-01 1.541E+00
5.900E-05 2.51E-01 2.70E-01 5.72E-04 4.44E-01 2.07E-02 1.48E-06 8.29E-03 1.71E-06 2.75E-03 2.54E-01 3.16E-01 1.567E+00
5.800E-05 2.57E-01 2.74E-01 5.98E-04 4.61E-01 2.12E-02 1.58E-06 8.43E-03 1.83E-06 2.87E-03 2.55E-01 3.14E-01 1.593E+00
5.700E-05 2.63E-01 2.77E-01 6.29E-04 4.79E-01 2.18E-02 1.69E-06 8.57E-03 1.96E-06 2.99E-03 2.55E-01 3.11E-01 1.620E+00
5.600E-05 2.69E-01 2.80E-01 6.62E-04 4.97E-01 2.23E-02 1.82E-06 8.72E-03 2.11E-06 3.12E-03 2.56E-01 3.09E-01 1.647E+00
5.500E-05 2.76E-01 2.83E-01 6.91E-04 5.17E-01 2.29E-02 1.95E-06 8.87E-03 2.26E-06 3.26E-03 2.56E-01 3.07E-01 1.675E+00
5.477E-05 2.78E-01 2.84E-01 6.95E-04 5.21E-01 2.31E-02 1.98E-06 8.90E-03 2.30E-06 4.59E-03 2.56E-01 3.07E-01 1.683E+00
5.400E-05 2.83E-01 2.85E-01 7.19E-04 5.37E-01 2.36E-02 2.10E-06 9.02E-03 2.44E-06 4.77E-03 2.56E-01 3.05E-01 1.705E+00
5.300E-05 2.90E-01 2.87E-01 7.53E-04 5.58E-01 2.43E-02 2.26E-06 9.18E-03 2.63E-06 5.02E-03 2.57E-01 3.03E-01 1.734E+00
5.200E-05 2.97E-01 2.89E-01 8.01E-04 5.80E-01 2.51E-02 2.44E-06 9.35E-03 2.84E-06 5.30E-03 2.57E-01 3.01E-01 1.765E+00
5.100E-05 3.03E-01 2.91E-01 8.46E-04 6.03E-01 2.58E-02 2.64E-06 9.52E-03 3.08E-06 5.60E-03 2.57E-01 2.99E-01 1.795E+00
5.000E-05 3.10E-01 2.92E-01 8.94E-04 6.27E-01 2.66E-02 2.86E-06 9.70E-03 3.34E-06 5.93E-03 2.58E-01 2.97E-01 1.827E+00
4.900E-05 3.17E-01 2.93E-01 9.41E-04 6.52E-01 2.75E-02 3.11E-06 9.89E-03 3.62E-06 6.29E-03 2.58E-01 2.95E-01 1.859E+00
4.880E-05 3.19E-01 2.93E-01 9.51E-04 6.57E-01 2.76E-02 3.16E-06 9.93E-03 3.68E-06 6.37E-03 2.58E-01 2.94E-01 1.865E+00
4.800E-05 3.24E-01 2.94E-01 9.94E-04 6.77E-01 2.85E-02 3.38E-06 1.01E-02 3.94E-06 6.69E-03 2.58E-01 2.93E-01 1.892E+00
4.760E-05 3.27E-01 2.94E-01 1.02E-03 6.88E-01 2.89E-02 3.50E-06 1.02E-02 4.08E-06 6.86E-03 2.58E-01 2.92E-01 1.905E+00
4.700E-05 3.31E-01 2.94E-01 1.06E-03 7.04E-01 2.96E-02 3.68E-06 1.03E-02 4.29E-06 7.13E-03 2.58E-01 2.91E-01 1.925E+00
4.650E-05 3.34E-01 2.95E-01 1.08E-03 7.17E-01 3.02E-02 3.85E-06 1.04E-02 4.48E-06 7.37E-03 2.58E-01 2.90E-01 1.942E+00
4.600E-05 3.37E-01 2.95E-01 1.13E-03 7.30E-01 3.07E-02 4.02E-06 1.05E-02 4.69E-06 7.62E-03 2.58E-01 2.89E-01 1.959E+00
4.550E-05 3.41E-01 2.95E-01 1.17E-03 7.44E-01 3.13E-02 4.21E-06 1.06E-02 4.90E-06 7.88E-03 2.58E-01 2.88E-01 1.977E+00
4.500E-05 3.44E-01 2.95E-01 1.23E-03 7.58E-01 3.20E-02 4.40E-06 1.07E-02 5.13E-06 8.17E-03 2.58E-01 2.87E-01 1.994E+00
4.440E-05 3.48E-01 2.95E-01 1.29E-03 7.75E-01 3.27E-02 4.65E-06 1.09E-02 5.41E-06 8.53E-03 2.58E-01 2.86E-01 2.015E+00
4.350E-05 3.54E-01 2.95E-01 1.41E-03 8.01E-01 3.40E-02 5.06E-06 1.11E-02 5.89E-06 9.12E-03 2.57E-01 2.84E-01 2.048E+00
4.170E-05 3.65E-01 2.95E-01 1.72E-03 8.55E-01 3.69E-02 6.02E-06 1.15E-02 7.01E-06 1.05E-02 2.57E-01 2.81E-01 2.114E+00
4.000E-05 3.75E-01 2.95E-01 2.27E-03 9.08E-01 3.99E-02 7.15E-06 1.20E-02 8.32E-06 1.22E-02 2.56E-01 2.79E-01 2.180E+00
3.850E-05 3.84E-01 2.94E-01 3.01E-03 9.56E-01 4.27E-02 8.38E-06 1.24E-02 9.74E-06 1.41E-02 2.56E-01 2.77E-01 2.239E+00
3.656E-05 3.94E-01 2.93E-01 4.42E-03 1.02E+00 4.67E-02 1.05E-05 1.29E-02 1.21E-05 1.74E-02 2.54E-01 2.74E-01 2.317E+00
3.570E-05 3.99E-01 2.93E-01 5.16E-03 1.05E+00 4.87E-02 1.16E-05 1.32E-02 1.34E-05 1.93E-02 2.54E-01 2.73E-01 2.352E+00
3.330E-05 4.10E-01 2.92E-01 7.73E-03 1.12E+00 5.54E-02 1.58E-05 1.40E-02 1.79E-05 2.68E-02 2.52E-01 2.71E-01 2.450E+00
3.130E-05 4.19E-01 2.90E-01 1.02E-02 1.18E+00 6.36E-02 2.14E-05 1.48E-02 2.33E-05 3.75E-02 2.51E-01 2.69E-01 2.534E+00
3.000E-05 4.23E-01 2.90E-01 1.23E-02 1.21E+00 7.10E-02 2.65E-05 1.53E-02 2.79E-05 4.89E-02 2.49E-01 2.68E-01 2.591E+00
2.940E-05 4.25E-01 2.89E-01 1.32E-02 1.23E+00 7.48E-02 2.94E-05 1.55E-02 3.05E-05 5.62E-02 2.49E-01 2.68E-01 2.618E+00
2.780E-05 4.30E-01 2.88E-01 1.62E-02 1.26E+00 8.76E-02 4.03E-05 1.62E-02 3.89E-05 8.67E-02 2.47E-01 2.67E-01 2.698E+00
2.630E-05 4.33E-01 2.86E-01 1.92E-02 1.28E+00 1.07E-01 5.73E-05 1.68E-02 4.98E-05 1.47E-01 2.46E-01 2.66E-01 2.804E+00
2.500E-05 4.34E-01 2.86E-01 2.27E-02 1.30E+00 1.34E-01 8.35E-05 1.74E-02 6.25E-05 2.66E-01 2.44E-01 2.66E-01 2.965E+00
2.380E-05 4.36E-01 2.86E-01 2.71E-02 1.30E+00 1.84E-01 1.28E-04 1.75E-02 7.85E-05 4.96E-01 2.43E-01 2.66E-01 3.257E+00
2.270E-05 4.37E-01 2.85E-01 3.31E-02 1.30E+00 2.66E-01 1.87E-04 1.81E-02 9.85E-05 6.85E-01 2.42E-01 2.66E-01 3.535E+00
2.170E-05 4.37E-01 2.84E-01 4.11E-02 1.31E+00 3.60E-01 2.43E-04 2.04E-02 1.23E-04 5.10E-01 2.40E-01 2.66E-01 3.469E+00
2.080E-05 4.36E-01 2.84E-01 5.59E-02 1.32E+00 3.73E-01 2.25E-04 2.55E-02 1.53E-04 3.01E-01 2.39E-01 2.66E-01 3.302E+00
2.000E-05 4.35E-01 2.83E-01 1.96E-01 1.21E+00 3.23E-01 1.76E-04 3.24E-02 1.88E-04 1.88E-01 2.38E-01 2.66E-01 3.173E+00
1.920E-05 4.34E-01 2.84E-01 3.66E-01 1.06E+00 2.51E-01 1.21E-04 4.46E-02 2.33E-04 1.24E-01 2.36E-01 2.67E-01 3.072E+00
1.850E-05 4.35E-01 2.88E-01 4.67E-01 9.80E-01 1.97E-01 8.56E-05 5.97E-02 2.86E-04 9.12E-02 2.34E-01 2.67E-01 3.019E+00
1.790E-05 4.36E-01 2.90E-01 5.83E-01 8.70E-01 1.60E-01 6.55E-05 7.62E-02 3.42E-04 7.26E-02 2.33E-01 2.68E-01 2.988E+00
1.720E-05 4.37E-01 2.92E-01 6.63E-01 7.95E-01 1.28E-01 5.20E-05 1.06E-01 4.29E-04 5.81E-02 2.31E-01 2.69E-01 2.978E+00
1.670E-05 4.38E-01 2.94E-01 6.99E-01 7.62E-01 1.10E-01 4.74E-05 1.33E-01 5.07E-04 5.10E-02 2.30E-01 2.69E-01 2.986E+00
1.610E-05 4.39E-01 2.97E-01 7.30E-01 7.34E-01 9.25E-02 4.82E-05 1.81E-01 6.26E-04 4.51E-02 2.28E-01 2.70E-01 3.018E+00
1.560E-05 4.40E-01 2.99E-01 7.50E-01 7.16E-01 8.13E-02 5.43E-05 2.37E-01 7.49E-04 4.19E-02 2.26E-01 2.71E-01 3.063E+00
1.520E-05 4.41E-01 3.00E-01 7.62E-01 7.04E-01 7.37E-02 6.32E-05 2.96E-01 8.61E-04 4.03E-02 2.25E-01 2.72E-01 3.115E+00
1.470E-05 4.42E-01 3.02E-01 7.72E-01 6.91E-01 6.56E-02 7.98E-05 3.82E-01 1.02E-03 3.95E-02 2.23E-01 2.72E-01 3.190E+00
1.430E-05 4.42E-01 3.02E-01 7.78E-01 6.82E-01 6.15E-02 9.98E-05 4.55E-01 1.14E-03 3.97E-02 2.22E-01 2.72E-01 3.256E+00
1.390E-05 4.42E-01 3.03E-01 7.80E-01 6.74E-01 5.98E-02 1.27E-04 5.12E-01 1.26E-03 4.08E-02 2.22E-01 2.72E-01 3.306E+00
1.350E-05 4.41E-01 3.03E-01 7.82E-01 6.66E-01 5.97E-02 1.62E-04 5.65E-01 1.41E-03 4.29E-02 2.21E-01 2.72E-01 3.354E+00
1.320E-05 4.40E-01 3.03E-01 7.82E-01 6.60E-01 6.08E-02 1.97E-04 6.08E-01 1.55E-03 4.53E-02 2.21E-01 2.72E-01 3.393E+00
1.280E-05 4.40E-01 3.04E-01 7.81E-01 6.53E-01 6.47E-02 2.59E-04 6.68E-01 1.76E-03 4.98E-02 2.20E-01 2.71E-01 3.454E+00
1.250E-05 4.39E-01 3.05E-01 7.79E-01 6.51E-01 7.03E-02 3.19E-04 7.18E-01 1.96E-03 5.43E-02 2.20E-01 2.72E-01 3.510E+00
1.220E-05 4.38E-01 3.05E-01 7.78E-01 6.51E-01 7.84E-02 3.95E-04 7.73E-01 2.18E-03 6.03E-02 2.19E-01 2.72E-01 3.577E+00
1.190E-05 4.37E-01 3.05E-01 7.79E-01 6.56E-01 8.94E-02 4.91E-04 8.34E-01 2.44E-03 6.81E-02 2.18E-01 2.72E-01 3.662E+00
1.160E-05 4.35E-01 3.05E-01 7.80E-01 6.61E-01 1.02E-01 6.11E-04 9.02E-01 2.75E-03 7.82E-02 2.18E-01 2.72E-01 3.757E+00
1.140E-05 4.33E-01 3.05E-01 7.81E-01 6.62E-01 1.12E-01 7.19E-04 9.53E-01 2.99E-03 8.68E-02 2.17E-01 2.72E-01 3.826E+00
1.110E-05 4.30E-01 3.04E-01 7.81E-01 6.64E-01 1.29E-01 9.39E-04 1.04E+00 3.42E-03 1.03E-01 2.16E-01 2.72E-01 3.942E+00
1.080E-05 4.27E-01 3.04E-01 7.81E-01 6.65E-01 1.73E-01 1.25E-03 1.14E+00 3.94E-03 1.25E-01 2.15E-01 2.73E-01 4.108E+00
1.050E-05 4.24E-01 3.03E-01 7.81E-01 6.68E-01 2.31E-01 1.62E-03 1.26E+00 4.61E-03 1.55E-01 2.14E-01 2.73E-01 4.319E+00
1.030E-05 4.22E-01 3.02E-01 7.80E-01 6.69E-01 2.76E-01 1.86E-03 1.38E+00 5.13E-03 1.81E-01 2.13E-01 2.73E-01 4.505E+00
1.000E-05 4.18E-01 3.01E-01 7.79E-01 6.71E-01 3.38E-01 2.27E-03 1.55E+00 5.89E-03 2.29E-01 2.12E-01 2.74E-01 4.781E+00
9.750E-06 4.14E-01 3.00E-01 7.77E-01 6.73E-01 4.10E-01 2.82E-03 1.69E+00 6.56E-03 2.77E-01 2.12E-01 2.73E-01 5.033E+00
9.500E-06 4.10E-01 2.99E-01 7.75E-01 6.75E-01 4.94E-01 3.33E-03 1.83E+00 7.29E-03 3.27E-01 2.11E-01 2.73E-01 5.307E+00
9.250E-06 4.06E-01 2.97E-01 7.73E-01 6.77E-01 5.58E-01 3.72E-03 1.98E+00 8.01E-03 3.64E-01 2.11E-01 2.73E-01 5.549E+00
9.080E-06 4.03E-01 2.96E-01 7.67E-01 6.76E-01 5.97E-01 4.00E-03 2.06E+00 8.39E-03 3.72E-01 2.11E-01 2.72E-01 5.670E+00
