 # Optical depth (Siebenmorgen 2023, A&A 670A,115; SC 2023 doi: 10.48550/arXiv.2311.03310)
 # wel(cm) sa_aC    ss_aC    sa_Si    ss_Si    sa_vgr   ss_vgr   sa_vsi   ss_vsi   s_pahS+B sa_Dark  ss_Dark sigt 
 # ------------------------------------------------------------------------------------------------------------- 
5.300E-04 5.01E-02 4.19E-04 1.83E-03 1.04E-04 8.88E-04 3.53E-10 1.75E-03 2.29E-10 4.12E-05 1.18E-01 1.52E-01 3.251E-01
5.200E-04 5.02E-02 4.48E-04 1.72E-03 1.13E-04 9.16E-04 3.80E-10 1.75E-03 2.52E-10 6.54E-05 1.19E-01 1.57E-01 3.306E-01
5.100E-04 5.07E-02 4.83E-04 1.61E-03 1.24E-04 9.46E-04 4.10E-10 1.76E-03 2.76E-10 9.06E-05 1.20E-01 1.61E-01 3.366E-01
5.000E-04 5.12E-02 5.19E-04 1.49E-03 1.37E-04 9.76E-04 4.44E-10 1.77E-03 3.03E-10 6.51E-05 1.21E-01 1.65E-01 3.425E-01
4.800E-04 5.19E-02 6.00E-04 1.32E-03 1.65E-04 1.04E-03 5.22E-10 1.80E-03 3.65E-10 3.02E-05 1.23E-01 1.74E-01 3.537E-01
4.500E-04 5.37E-02 7.51E-04 1.11E-03 2.20E-04 1.15E-03 6.73E-10 1.86E-03 4.88E-10 2.30E-05 1.26E-01 1.85E-01 3.704E-01
4.000E-04 5.59E-02 1.15E-03 8.22E-04 3.66E-04 1.39E-03 1.07E-09 2.00E-03 8.16E-10 2.56E-05 1.31E-01 2.05E-01 3.975E-01
3.800E-04 5.72E-02 1.39E-03 7.25E-04 4.55E-04 1.50E-03 1.31E-09 2.06E-03 1.02E-09 2.88E-05 1.33E-01 2.11E-01 4.081E-01
3.600E-04 5.85E-02 1.70E-03 6.37E-04 5.72E-04 1.64E-03 1.62E-09 2.13E-03 1.28E-09 3.51E-05 1.36E-01 2.17E-01 4.183E-01
3.400E-04 6.14E-02 2.08E-03 5.60E-04 7.28E-04 1.79E-03 2.03E-09 2.21E-03 1.62E-09 7.23E-05 1.39E-01 2.21E-01 4.289E-01
3.300E-04 6.13E-02 2.30E-03 5.25E-04 8.24E-04 1.88E-03 2.29E-09 2.25E-03 1.84E-09 1.90E-04 1.39E-01 2.25E-01 4.329E-01
3.200E-04 6.16E-02 2.58E-03 4.89E-04 9.37E-04 1.97E-03 2.58E-09 2.28E-03 2.09E-09 7.45E-05 1.40E-01 2.28E-01 4.372E-01
3.150E-04 6.22E-02 2.75E-03 4.73E-04 1.00E-03 2.02E-03 2.74E-09 2.30E-03 2.23E-09 5.67E-05 1.40E-01 2.29E-01 4.398E-01
3.100E-04 6.29E-02 2.91E-03 4.57E-04 1.07E-03 2.07E-03 2.92E-09 2.32E-03 2.38E-09 4.99E-05 1.41E-01 2.29E-01 4.423E-01
3.080E-04 6.31E-02 2.98E-03 4.51E-04 1.10E-03 2.09E-03 3.00E-09 2.33E-03 2.44E-09 4.85E-05 1.41E-01 2.30E-01 4.433E-01
3.050E-04 6.33E-02 3.09E-03 4.41E-04 1.14E-03 2.13E-03 3.12E-09 2.34E-03 2.54E-09 4.71E-05 1.42E-01 2.31E-01 4.447E-01
3.000E-04 6.37E-02 3.29E-03 4.27E-04 1.22E-03 2.18E-03 3.33E-09 2.37E-03 2.72E-09 4.62E-05 1.42E-01 2.32E-01 4.471E-01
2.900E-04 6.51E-02 3.72E-03 3.98E-04 1.41E-03 2.30E-03 3.80E-09 2.42E-03 3.13E-09 4.69E-05 1.43E-01 2.33E-01 4.522E-01
2.800E-04 6.56E-02 4.22E-03 3.72E-04 1.63E-03 2.43E-03 4.36E-09 2.47E-03 3.62E-09 4.91E-05 1.44E-01 2.36E-01 4.567E-01
2.600E-04 6.75E-02 5.60E-03 3.22E-04 2.20E-03 2.73E-03 5.83E-09 2.60E-03 4.90E-09 5.61E-05 1.46E-01 2.41E-01 4.676E-01
2.500E-04 6.91E-02 6.51E-03 3.00E-04 2.59E-03 2.90E-03 6.80E-09 2.66E-03 5.75E-09 6.07E-05 1.47E-01 2.43E-01 4.742E-01
2.200E-04 7.57E-02 1.06E-02 2.41E-04 4.34E-03 3.52E-03 1.12E-08 2.92E-03 9.65E-09 8.02E-05 1.52E-01 2.50E-01 4.994E-01
2.159E-04 7.66E-02 1.14E-02 2.34E-04 4.68E-03 3.63E-03 1.21E-08 2.96E-03 1.04E-08 8.37E-05 1.52E-01 2.52E-01 5.031E-01
2.000E-04 8.14E-02 1.52E-02 2.11E-04 6.36E-03 4.08E-03 1.63E-08 3.13E-03 1.42E-08 1.00E-04 1.54E-01 2.56E-01 5.209E-01
1.662E-04 9.45E-02 2.99E-02 1.69E-04 1.32E-02 5.42E-03 3.37E-08 3.63E-03 2.99E-08 1.59E-04 1.59E-01 2.64E-01 5.695E-01
1.650E-04 9.50E-02 3.07E-02 1.67E-04 1.35E-02 5.48E-03 3.46E-08 3.65E-03 3.08E-08 1.62E-04 1.59E-01 2.64E-01 5.717E-01
1.250E-04 1.26E-01 7.81E-02 1.53E-04 3.77E-02 8.43E-03 1.03E-07 4.63E-03 9.36E-08 3.41E-04 1.66E-01 2.68E-01 6.904E-01
1.235E-04 1.28E-01 8.10E-02 1.52E-04 3.93E-02 8.59E-03 1.08E-07 4.68E-03 9.83E-08 3.52E-04 1.67E-01 2.68E-01 6.975E-01
1.130E-04 1.44E-01 1.06E-01 1.59E-04 5.30E-02 9.87E-03 1.52E-07 5.09E-03 1.40E-07 4.47E-04 1.69E-01 2.68E-01 7.551E-01
1.000E-04 1.71E-01 1.49E-01 1.79E-04 7.85E-02 1.20E-02 2.46E-07 5.71E-03 2.29E-07 6.18E-04 1.73E-01 2.65E-01 8.562E-01
9.500E-05 1.85E-01 1.70E-01 1.81E-04 9.24E-02 1.31E-02 3.00E-07 5.99E-03 2.81E-07 7.07E-04 1.75E-01 2.64E-01 9.061E-01
9.300E-05 1.91E-01 1.79E-01 1.85E-04 9.87E-02 1.35E-02 3.26E-07 6.11E-03 3.06E-07 7.46E-04 1.76E-01 2.63E-01 9.278E-01
9.200E-05 1.94E-01 1.84E-01 1.87E-04 1.02E-01 1.38E-02 3.40E-07 6.17E-03 3.19E-07 7.67E-04 1.76E-01 2.62E-01 9.390E-01
9.100E-05 1.97E-01 1.88E-01 1.92E-04 1.06E-01 1.40E-02 3.54E-07 6.24E-03 3.33E-07 7.89E-04 1.76E-01 2.62E-01 9.506E-01
9.000E-05 2.00E-01 1.93E-01 1.95E-04 1.09E-01 1.43E-02 3.70E-07 6.31E-03 3.49E-07 8.12E-04 1.77E-01 2.62E-01 9.624E-01
8.900E-05 2.03E-01 1.98E-01 1.99E-04 1.13E-01 1.45E-02 3.86E-07 6.37E-03 3.64E-07 8.35E-04 1.77E-01 2.61E-01 9.744E-01
8.800E-05 2.06E-01 2.03E-01 2.00E-04 1.17E-01 1.48E-02 4.04E-07 6.44E-03 3.81E-07 8.59E-04 1.77E-01 2.61E-01 9.869E-01
8.700E-05 2.09E-01 2.08E-01 2.06E-04 1.22E-01 1.51E-02 4.22E-07 6.51E-03 3.99E-07 8.84E-04 1.77E-01 2.60E-01 9.997E-01
8.600E-05 2.12E-01 2.14E-01 2.09E-04 1.26E-01 1.53E-02 4.41E-07 6.58E-03 4.18E-07 9.11E-04 1.78E-01 2.60E-01 1.013E+00
8.500E-05 2.15E-01 2.19E-01 2.13E-04 1.31E-01 1.56E-02 4.62E-07 6.65E-03 4.38E-07 9.38E-04 1.78E-01 2.59E-01 1.026E+00
8.400E-05 2.19E-01 2.25E-01 2.16E-04 1.36E-01 1.59E-02 4.83E-07 6.73E-03 4.59E-07 9.66E-04 1.78E-01 2.59E-01 1.040E+00
8.330E-05 2.21E-01 2.29E-01 2.20E-04 1.39E-01 1.61E-02 4.99E-07 6.78E-03 4.75E-07 9.86E-04 1.78E-01 2.59E-01 1.051E+00
8.200E-05 2.26E-01 2.37E-01 2.23E-04 1.46E-01 1.65E-02 5.31E-07 6.88E-03 5.06E-07 1.03E-03 1.79E-01 2.58E-01 1.070E+00
8.100E-05 2.29E-01 2.43E-01 2.29E-04 1.52E-01 1.69E-02 5.56E-07 6.96E-03 5.31E-07 1.06E-03 1.79E-01 2.57E-01 1.086E+00
8.000E-05 2.33E-01 2.50E-01 2.32E-04 1.57E-01 1.72E-02 5.84E-07 7.05E-03 5.58E-07 1.09E-03 1.79E-01 2.57E-01 1.102E+00
7.900E-05 2.37E-01 2.56E-01 2.37E-04 1.63E-01 1.75E-02 6.13E-07 7.13E-03 5.87E-07 1.13E-03 1.80E-01 2.56E-01 1.118E+00
7.800E-05 2.42E-01 2.62E-01 2.43E-04 1.70E-01 1.79E-02 6.44E-07 7.22E-03 6.18E-07 1.16E-03 1.80E-01 2.55E-01 1.135E+00
7.700E-05 2.46E-01 2.69E-01 2.49E-04 1.76E-01 1.82E-02 6.77E-07 7.30E-03 6.51E-07 1.20E-03 1.80E-01 2.54E-01 1.153E+00
7.600E-05 2.51E-01 2.75E-01 2.58E-04 1.83E-01 1.86E-02 7.12E-07 7.39E-03 6.86E-07 1.24E-03 1.81E-01 2.54E-01 1.171E+00
7.500E-05 2.56E-01 2.82E-01 2.66E-04 1.91E-01 1.90E-02 7.49E-07 7.48E-03 7.24E-07 1.28E-03 1.81E-01 2.53E-01 1.190E+00
7.400E-05 2.61E-01 2.88E-01 2.77E-04 1.98E-01 1.94E-02 7.89E-07 7.58E-03 7.64E-07 1.32E-03 1.81E-01 2.52E-01 1.209E+00
7.300E-05 2.66E-01 2.95E-01 2.90E-04 2.06E-01 1.98E-02 8.32E-07 7.68E-03 8.07E-07 1.36E-03 1.82E-01 2.51E-01 1.229E+00
7.140E-05 2.75E-01 3.05E-01 2.99E-04 2.19E-01 2.05E-02 9.07E-07 7.84E-03 8.82E-07 1.44E-03 1.83E-01 2.49E-01 1.261E+00
7.100E-05 2.77E-01 3.08E-01 3.00E-04 2.22E-01 2.06E-02 9.26E-07 7.88E-03 9.02E-07 1.46E-03 1.83E-01 2.49E-01 1.269E+00
7.000E-05 2.83E-01 3.14E-01 3.10E-04 2.31E-01 2.11E-02 9.79E-07 7.98E-03 9.55E-07 1.51E-03 1.83E-01 2.48E-01 1.290E+00
6.900E-05 2.88E-01 3.20E-01 3.20E-04 2.41E-01 2.15E-02 1.03E-06 8.09E-03 1.01E-06 1.56E-03 1.84E-01 2.47E-01 1.311E+00
6.800E-05 2.94E-01 3.27E-01 3.34E-04 2.50E-01 2.20E-02 1.10E-06 8.21E-03 1.07E-06 1.62E-03 1.84E-01 2.46E-01 1.333E+00
6.700E-05 3.01E-01 3.33E-01 3.47E-04 2.60E-01 2.25E-02 1.16E-06 8.32E-03 1.14E-06 1.68E-03 1.84E-01 2.45E-01 1.356E+00
6.600E-05 3.07E-01 3.40E-01 3.63E-04 2.70E-01 2.30E-02 1.23E-06 8.44E-03 1.21E-06 1.74E-03 1.85E-01 2.44E-01 1.379E+00
6.500E-05 3.13E-01 3.46E-01 3.71E-04 2.81E-01 2.35E-02 1.30E-06 8.56E-03 1.29E-06 1.80E-03 1.85E-01 2.43E-01 1.403E+00
6.400E-05 3.20E-01 3.53E-01 3.80E-04 2.92E-01 2.41E-02 1.39E-06 8.69E-03 1.37E-06 1.87E-03 1.85E-01 2.41E-01 1.427E+00
6.300E-05 3.27E-01 3.59E-01 3.91E-04 3.04E-01 2.47E-02 1.48E-06 8.82E-03 1.46E-06 1.95E-03 1.86E-01 2.40E-01 1.452E+00
6.250E-05 3.31E-01 3.63E-01 3.94E-04 3.09E-01 2.50E-02 1.52E-06 8.89E-03 1.51E-06 1.98E-03 1.86E-01 2.39E-01 1.465E+00
6.200E-05 3.35E-01 3.66E-01 4.05E-04 3.15E-01 2.53E-02 1.57E-06 8.96E-03 1.56E-06 2.02E-03 1.86E-01 2.39E-01 1.478E+00
6.100E-05 3.43E-01 3.72E-01 4.23E-04 3.28E-01 2.59E-02 1.67E-06 9.09E-03 1.66E-06 2.10E-03 1.87E-01 2.37E-01 1.504E+00
6.000E-05 3.51E-01 3.78E-01 4.43E-04 3.41E-01 2.65E-02 1.79E-06 9.24E-03 1.78E-06 2.19E-03 1.87E-01 2.36E-01 1.530E+00
5.900E-05 3.59E-01 3.84E-01 4.61E-04 3.54E-01 2.72E-02 1.91E-06 9.39E-03 1.90E-06 2.28E-03 1.87E-01 2.35E-01 1.558E+00
5.800E-05 3.68E-01 3.89E-01 4.82E-04 3.68E-01 2.78E-02 2.04E-06 9.54E-03 2.04E-06 2.37E-03 1.88E-01 2.33E-01 1.586E+00
5.700E-05 3.77E-01 3.94E-01 5.07E-04 3.82E-01 2.85E-02 2.19E-06 9.70E-03 2.18E-06 2.47E-03 1.88E-01 2.31E-01 1.614E+00
5.600E-05 3.87E-01 3.98E-01 5.33E-04 3.97E-01 2.93E-02 2.34E-06 9.87E-03 2.35E-06 2.58E-03 1.88E-01 2.30E-01 1.642E+00
5.500E-05 3.96E-01 4.02E-01 5.57E-04 4.13E-01 3.00E-02 2.51E-06 1.00E-02 2.52E-06 2.70E-03 1.89E-01 2.28E-01 1.671E+00
5.477E-05 3.99E-01 4.03E-01 5.60E-04 4.16E-01 3.02E-02 2.56E-06 1.01E-02 2.57E-06 3.93E-03 1.89E-01 2.28E-01 1.679E+00
5.400E-05 4.06E-01 4.06E-01 5.79E-04 4.29E-01 3.09E-02 2.71E-06 1.02E-02 2.72E-06 4.09E-03 1.89E-01 2.26E-01 1.702E+00
5.300E-05 4.16E-01 4.09E-01 6.06E-04 4.46E-01 3.19E-02 2.92E-06 1.04E-02 2.93E-06 4.31E-03 1.89E-01 2.25E-01 1.732E+00
5.200E-05 4.26E-01 4.11E-01 6.45E-04 4.63E-01 3.28E-02 3.15E-06 1.06E-02 3.17E-06 4.54E-03 1.90E-01 2.23E-01 1.763E+00
5.100E-05 4.36E-01 4.14E-01 6.82E-04 4.82E-01 3.38E-02 3.41E-06 1.08E-02 3.43E-06 4.80E-03 1.90E-01 2.22E-01 1.793E+00
5.000E-05 4.46E-01 4.16E-01 7.20E-04 5.01E-01 3.49E-02 3.69E-06 1.10E-02 3.72E-06 5.08E-03 1.90E-01 2.20E-01 1.825E+00
4.900E-05 4.57E-01 4.17E-01 7.58E-04 5.21E-01 3.60E-02 4.01E-06 1.12E-02 4.04E-06 5.39E-03 1.90E-01 2.18E-01 1.857E+00
4.880E-05 4.59E-01 4.18E-01 7.66E-04 5.25E-01 3.62E-02 4.07E-06 1.12E-02 4.10E-06 5.46E-03 1.90E-01 2.18E-01 1.863E+00
4.800E-05 4.67E-01 4.19E-01 8.01E-04 5.41E-01 3.73E-02 4.36E-06 1.14E-02 4.39E-06 5.74E-03 1.90E-01 2.17E-01 1.889E+00
4.760E-05 4.71E-01 4.19E-01 8.21E-04 5.50E-01 3.79E-02 4.51E-06 1.15E-02 4.54E-06 5.88E-03 1.90E-01 2.16E-01 1.902E+00
4.700E-05 4.76E-01 4.20E-01 8.51E-04 5.63E-01 3.87E-02 4.75E-06 1.16E-02 4.78E-06 6.11E-03 1.90E-01 2.15E-01 1.922E+00
4.650E-05 4.81E-01 4.20E-01 8.73E-04 5.73E-01 3.95E-02 4.96E-06 1.18E-02 5.00E-06 6.32E-03 1.90E-01 2.15E-01 1.938E+00
4.600E-05 4.86E-01 4.21E-01 9.07E-04 5.84E-01 4.03E-02 5.19E-06 1.19E-02 5.22E-06 6.54E-03 1.90E-01 2.14E-01 1.955E+00
4.550E-05 4.91E-01 4.21E-01 9.46E-04 5.95E-01 4.11E-02 5.43E-06 1.20E-02 5.46E-06 6.76E-03 1.90E-01 2.13E-01 1.972E+00
4.500E-05 4.96E-01 4.21E-01 9.88E-04 6.07E-01 4.19E-02 5.68E-06 1.21E-02 5.71E-06 7.01E-03 1.90E-01 2.12E-01 1.989E+00
4.440E-05 5.02E-01 4.21E-01 1.04E-03 6.20E-01 4.29E-02 6.00E-06 1.23E-02 6.03E-06 7.32E-03 1.90E-01 2.12E-01 2.009E+00
4.350E-05 5.11E-01 4.22E-01 1.14E-03 6.41E-01 4.45E-02 6.53E-06 1.25E-02 6.56E-06 7.83E-03 1.90E-01 2.10E-01 2.040E+00
4.170E-05 5.27E-01 4.22E-01 1.38E-03 6.85E-01 4.83E-02 7.77E-06 1.30E-02 7.81E-06 9.03E-03 1.90E-01 2.08E-01 2.104E+00
4.000E-05 5.43E-01 4.22E-01 1.83E-03 7.28E-01 5.23E-02 9.23E-06 1.35E-02 9.27E-06 1.05E-02 1.89E-01 2.06E-01 2.166E+00
3.850E-05 5.56E-01 4.21E-01 2.43E-03 7.67E-01 5.59E-02 1.08E-05 1.40E-02 1.09E-05 1.21E-02 1.89E-01 2.04E-01 2.222E+00
3.656E-05 5.72E-01 4.20E-01 3.56E-03 8.18E-01 6.12E-02 1.35E-05 1.47E-02 1.35E-05 1.49E-02 1.88E-01 2.02E-01 2.295E+00
3.570E-05 5.79E-01 4.20E-01 4.16E-03 8.41E-01 6.38E-02 1.49E-05 1.50E-02 1.49E-05 1.65E-02 1.88E-01 2.02E-01 2.328E+00
3.330E-05 5.96E-01 4.18E-01 6.23E-03 9.02E-01 7.25E-02 2.04E-05 1.59E-02 1.99E-05 2.29E-02 1.86E-01 2.00E-01 2.420E+00
3.130E-05 6.09E-01 4.17E-01 8.26E-03 9.50E-01 8.33E-02 2.76E-05 1.67E-02 2.59E-05 3.20E-02 1.85E-01 1.98E-01 2.500E+00
3.000E-05 6.17E-01 4.16E-01 9.89E-03 9.79E-01 9.31E-02 3.42E-05 1.73E-02 3.11E-05 4.16E-02 1.84E-01 1.98E-01 2.555E+00
2.940E-05 6.20E-01 4.16E-01 1.07E-02 9.90E-01 9.79E-02 3.79E-05 1.76E-02 3.40E-05 4.77E-02 1.84E-01 1.97E-01 2.581E+00
2.780E-05 6.27E-01 4.14E-01 1.31E-02 1.02E+00 1.15E-01 5.20E-05 1.83E-02 4.34E-05 7.28E-02 1.83E-01 1.97E-01 2.658E+00
2.630E-05 6.32E-01 4.12E-01 1.55E-02 1.04E+00 1.40E-01 7.40E-05 1.91E-02 5.55E-05 1.21E-01 1.82E-01 1.96E-01 2.757E+00
2.500E-05 6.35E-01 4.11E-01 1.83E-02 1.05E+00 1.75E-01 1.08E-04 1.97E-02 6.97E-05 2.08E-01 1.81E-01 1.96E-01 2.896E+00
2.380E-05 6.38E-01 4.11E-01 2.19E-02 1.06E+00 2.41E-01 1.65E-04 1.98E-02 8.74E-05 3.55E-01 1.80E-01 1.96E-01 3.122E+00
2.270E-05 6.40E-01 4.10E-01 2.67E-02 1.06E+00 3.48E-01 2.41E-04 2.05E-02 1.10E-04 4.59E-01 1.79E-01 1.96E-01 3.343E+00
2.170E-05 6.40E-01 4.09E-01 3.32E-02 1.07E+00 4.71E-01 3.13E-04 2.31E-02 1.37E-04 3.64E-01 1.78E-01 1.96E-01 3.385E+00
2.080E-05 6.40E-01 4.09E-01 4.52E-02 1.08E+00 4.88E-01 2.91E-04 2.88E-02 1.71E-04 2.32E-01 1.77E-01 1.96E-01 3.299E+00
2.000E-05 6.38E-01 4.08E-01 1.59E-01 9.95E-01 4.23E-01 2.27E-04 3.67E-02 2.09E-04 1.52E-01 1.76E-01 1.96E-01 3.183E+00
1.920E-05 6.36E-01 4.10E-01 2.98E-01 8.77E-01 3.29E-01 1.56E-04 5.04E-02 2.60E-04 1.03E-01 1.74E-01 1.97E-01 3.074E+00
1.850E-05 6.38E-01 4.15E-01 3.81E-01 8.10E-01 2.57E-01 1.10E-04 6.76E-02 3.18E-04 7.62E-02 1.73E-01 1.97E-01 3.015E+00
1.790E-05 6.40E-01 4.18E-01 4.78E-01 7.19E-01 2.09E-01 8.45E-05 8.62E-02 3.81E-04 6.09E-02 1.72E-01 1.97E-01 2.981E+00
1.720E-05 6.41E-01 4.21E-01 5.46E-01 6.57E-01 1.68E-01 6.71E-05 1.20E-01 4.78E-04 4.87E-02 1.71E-01 1.98E-01 2.972E+00
1.670E-05 6.43E-01 4.25E-01 5.77E-01 6.30E-01 1.44E-01 6.11E-05 1.51E-01 5.65E-04 4.26E-02 1.70E-01 1.98E-01 2.981E+00
1.610E-05 6.46E-01 4.29E-01 6.05E-01 6.06E-01 1.21E-01 6.21E-05 2.05E-01 6.98E-04 3.75E-02 1.68E-01 1.99E-01 3.018E+00
1.560E-05 6.48E-01 4.32E-01 6.23E-01 5.92E-01 1.07E-01 7.01E-05 2.68E-01 8.35E-04 3.46E-02 1.67E-01 2.00E-01 3.071E+00
1.520E-05 6.49E-01 4.34E-01 6.34E-01 5.82E-01 9.66E-02 8.15E-05 3.35E-01 9.59E-04 3.31E-02 1.66E-01 2.00E-01 3.131E+00
1.470E-05 6.51E-01 4.36E-01 6.43E-01 5.70E-01 8.59E-02 1.03E-04 4.32E-01 1.14E-03 3.21E-02 1.65E-01 2.01E-01 3.218E+00
1.430E-05 6.52E-01 4.38E-01 6.49E-01 5.63E-01 8.05E-02 1.29E-04 5.15E-01 1.27E-03 3.21E-02 1.64E-01 2.01E-01 3.295E+00
1.390E-05 6.52E-01 4.38E-01 6.52E-01 5.56E-01 7.83E-02 1.63E-04 5.79E-01 1.41E-03 3.27E-02 1.64E-01 2.00E-01 3.353E+00
1.350E-05 6.51E-01 4.38E-01 6.54E-01 5.49E-01 7.82E-02 2.10E-04 6.40E-01 1.58E-03 3.42E-02 1.63E-01 2.00E-01 3.410E+00
1.320E-05 6.50E-01 4.39E-01 6.54E-01 5.44E-01 7.96E-02 2.55E-04 6.87E-01 1.73E-03 3.59E-02 1.63E-01 2.00E-01 3.455E+00
1.280E-05 6.49E-01 4.40E-01 6.53E-01 5.38E-01 8.48E-02 3.34E-04 7.56E-01 1.97E-03 3.92E-02 1.63E-01 2.00E-01 3.526E+00
1.250E-05 6.48E-01 4.41E-01 6.52E-01 5.37E-01 9.20E-02 4.12E-04 8.13E-01 2.18E-03 4.26E-02 1.62E-01 2.00E-01 3.590E+00
1.220E-05 6.47E-01 4.42E-01 6.51E-01 5.37E-01 1.03E-01 5.10E-04 8.75E-01 2.43E-03 4.71E-02 1.62E-01 2.00E-01 3.666E+00
1.190E-05 6.45E-01 4.42E-01 6.53E-01 5.41E-01 1.17E-01 6.33E-04 9.44E-01 2.72E-03 5.29E-02 1.61E-01 2.00E-01 3.760E+00
1.160E-05 6.43E-01 4.42E-01 6.54E-01 5.45E-01 1.33E-01 7.89E-04 1.02E+00 3.07E-03 6.06E-02 1.61E-01 2.00E-01 3.864E+00
1.140E-05 6.41E-01 4.42E-01 6.55E-01 5.46E-01 1.47E-01 9.28E-04 1.08E+00 3.34E-03 6.71E-02 1.60E-01 2.00E-01 3.941E+00
1.110E-05 6.37E-01 4.41E-01 6.56E-01 5.48E-01 1.68E-01 1.21E-03 1.17E+00 3.81E-03 7.95E-02 1.60E-01 2.01E-01 4.069E+00
1.080E-05 6.33E-01 4.40E-01 6.56E-01 5.49E-01 2.27E-01 1.62E-03 1.29E+00 4.39E-03 9.63E-02 1.59E-01 2.01E-01 4.256E+00
1.050E-05 6.28E-01 4.39E-01 6.56E-01 5.51E-01 3.03E-01 2.10E-03 1.43E+00 5.14E-03 1.19E-01 1.58E-01 2.01E-01 4.493E+00
1.030E-05 6.24E-01 4.38E-01 6.56E-01 5.52E-01 3.61E-01 2.40E-03 1.56E+00 5.72E-03 1.39E-01 1.57E-01 2.02E-01 4.701E+00
1.000E-05 6.18E-01 4.36E-01 6.55E-01 5.54E-01 4.43E-01 2.93E-03 1.75E+00 6.57E-03 1.76E-01 1.57E-01 2.02E-01 5.005E+00
9.750E-06 6.13E-01 4.35E-01 6.54E-01 5.56E-01 5.38E-01 3.63E-03 1.91E+00 7.31E-03 2.13E-01 1.56E-01 2.01E-01 5.285E+00
9.500E-06 6.07E-01 4.33E-01 6.53E-01 5.58E-01 6.47E-01 4.30E-03 2.07E+00 8.12E-03 2.51E-01 1.56E-01 2.01E-01 5.590E+00
9.250E-06 6.01E-01 4.31E-01 6.51E-01 5.59E-01 7.30E-01 4.80E-03 2.24E+00 8.93E-03 2.79E-01 1.56E-01 2.01E-01 5.861E+00
9.080E-06 5.97E-01 4.29E-01 6.47E-01 5.58E-01 7.81E-01 5.16E-03 2.33E+00 9.35E-03 2.85E-01 1.56E-01 2.01E-01 6.003E+00
