 # Optical depth (Siebenmorgen 2023, A&A 670A,115; SC 2023 doi: 10.48550/arXiv.2311.03310)
 # wel(cm) sa_aC    ss_aC    sa_Si    ss_Si    sa_vgr   ss_vgr   sa_vsi   ss_vsi   s_pahS+B sa_Dark  ss_Dark sigt 
 # ------------------------------------------------------------------------------------------------------------- 
5.300E-04 4.69E-04 3.92E-06 1.82E-03 1.03E-04 8.79E-04 3.49E-10 1.73E-03 2.27E-10 4.08E-05 8.37E-02 1.08E-01 1.966E-01
5.200E-04 4.70E-04 4.20E-06 1.71E-03 1.12E-04 9.07E-04 3.76E-10 1.73E-03 2.49E-10 6.47E-05 8.42E-02 1.11E-01 2.004E-01
5.100E-04 4.74E-04 4.52E-06 1.60E-03 1.23E-04 9.36E-04 4.06E-10 1.74E-03 2.73E-10 8.96E-05 8.50E-02 1.14E-01 2.043E-01
5.000E-04 4.79E-04 4.86E-06 1.48E-03 1.36E-04 9.66E-04 4.39E-10 1.75E-03 3.00E-10 6.45E-05 8.59E-02 1.17E-01 2.080E-01
4.800E-04 4.86E-04 5.61E-06 1.31E-03 1.63E-04 1.03E-03 5.16E-10 1.78E-03 3.62E-10 2.99E-05 8.72E-02 1.23E-01 2.154E-01
4.500E-04 5.03E-04 7.02E-06 1.10E-03 2.18E-04 1.14E-03 6.66E-10 1.84E-03 4.83E-10 2.28E-05 8.96E-02 1.31E-01 2.258E-01
4.000E-04 5.23E-04 1.07E-05 8.13E-04 3.62E-04 1.37E-03 1.06E-09 1.98E-03 8.08E-10 2.54E-05 9.31E-02 1.45E-01 2.434E-01
3.800E-04 5.35E-04 1.30E-05 7.17E-04 4.51E-04 1.49E-03 1.30E-09 2.04E-03 1.01E-09 2.85E-05 9.46E-02 1.50E-01 2.499E-01
3.600E-04 5.48E-04 1.59E-05 6.30E-04 5.67E-04 1.62E-03 1.61E-09 2.11E-03 1.26E-09 3.47E-05 9.63E-02 1.54E-01 2.560E-01
3.400E-04 5.75E-04 1.95E-05 5.55E-04 7.20E-04 1.77E-03 2.01E-09 2.19E-03 1.61E-09 7.15E-05 9.86E-02 1.57E-01 2.614E-01
3.300E-04 5.74E-04 2.15E-05 5.19E-04 8.16E-04 1.86E-03 2.26E-09 2.22E-03 1.82E-09 1.88E-04 9.86E-02 1.59E-01 2.641E-01
3.200E-04 5.77E-04 2.42E-05 4.84E-04 9.28E-04 1.95E-03 2.55E-09 2.26E-03 2.07E-09 7.37E-05 9.91E-02 1.61E-01 2.668E-01
3.150E-04 5.82E-04 2.57E-05 4.68E-04 9.90E-04 2.00E-03 2.72E-09 2.28E-03 2.20E-09 5.62E-05 9.96E-02 1.62E-01 2.682E-01
3.100E-04 5.88E-04 2.73E-05 4.53E-04 1.06E-03 2.05E-03 2.89E-09 2.30E-03 2.36E-09 4.94E-05 1.00E-01 1.63E-01 2.694E-01
3.080E-04 5.90E-04 2.79E-05 4.46E-04 1.09E-03 2.07E-03 2.97E-09 2.31E-03 2.42E-09 4.80E-05 1.00E-01 1.63E-01 2.699E-01
3.050E-04 5.92E-04 2.89E-05 4.37E-04 1.13E-03 2.10E-03 3.08E-09 2.32E-03 2.52E-09 4.67E-05 1.00E-01 1.64E-01 2.707E-01
3.000E-04 5.96E-04 3.08E-05 4.23E-04 1.21E-03 2.16E-03 3.29E-09 2.34E-03 2.70E-09 4.58E-05 1.01E-01 1.64E-01 2.720E-01
2.900E-04 6.09E-04 3.48E-05 3.94E-04 1.39E-03 2.28E-03 3.76E-09 2.39E-03 3.10E-09 4.64E-05 1.02E-01 1.66E-01 2.745E-01
2.800E-04 6.14E-04 3.95E-05 3.68E-04 1.61E-03 2.41E-03 4.32E-09 2.45E-03 3.58E-09 4.86E-05 1.02E-01 1.67E-01 2.771E-01
2.600E-04 6.32E-04 5.24E-05 3.19E-04 2.18E-03 2.70E-03 5.77E-09 2.57E-03 4.85E-09 5.55E-05 1.03E-01 1.71E-01 2.828E-01
2.500E-04 6.46E-04 6.09E-05 2.96E-04 2.56E-03 2.87E-03 6.73E-09 2.64E-03 5.69E-09 6.01E-05 1.04E-01 1.72E-01 2.859E-01
2.200E-04 7.09E-04 9.93E-05 2.39E-04 4.30E-03 3.49E-03 1.11E-08 2.89E-03 9.56E-09 7.94E-05 1.08E-01 1.78E-01 2.969E-01
2.159E-04 7.17E-04 1.06E-04 2.32E-04 4.63E-03 3.59E-03 1.20E-08 2.93E-03 1.03E-08 8.29E-05 1.08E-01 1.79E-01 2.986E-01
2.000E-04 7.62E-04 1.42E-04 2.09E-04 6.29E-03 4.04E-03 1.61E-08 3.10E-03 1.40E-08 9.91E-05 1.10E-01 1.82E-01 3.058E-01
1.662E-04 8.84E-04 2.80E-04 1.67E-04 1.30E-02 5.37E-03 3.33E-08 3.59E-03 2.96E-08 1.57E-04 1.13E-01 1.87E-01 3.233E-01
1.650E-04 8.89E-04 2.87E-04 1.65E-04 1.34E-02 5.43E-03 3.43E-08 3.61E-03 3.05E-08 1.60E-04 1.13E-01 1.87E-01 3.240E-01
1.250E-04 1.18E-03 7.30E-04 1.52E-04 3.73E-02 8.34E-03 1.02E-07 4.59E-03 9.26E-08 3.37E-04 1.18E-01 1.90E-01 3.611E-01
1.235E-04 1.20E-03 7.58E-04 1.51E-04 3.89E-02 8.50E-03 1.07E-07 4.64E-03 9.73E-08 3.49E-04 1.18E-01 1.90E-01 3.632E-01
1.130E-04 1.34E-03 9.89E-04 1.57E-04 5.24E-02 9.77E-03 1.51E-07 5.04E-03 1.39E-07 4.43E-04 1.20E-01 1.90E-01 3.804E-01
1.000E-04 1.60E-03 1.40E-03 1.77E-04 7.78E-02 1.19E-02 2.43E-07 5.65E-03 2.26E-07 6.12E-04 1.23E-01 1.88E-01 4.102E-01
9.500E-05 1.73E-03 1.59E-03 1.79E-04 9.14E-02 1.30E-02 2.97E-07 5.93E-03 2.78E-07 6.99E-04 1.24E-01 1.87E-01 4.256E-01
9.300E-05 1.79E-03 1.67E-03 1.83E-04 9.77E-02 1.34E-02 3.22E-07 6.05E-03 3.03E-07 7.39E-04 1.25E-01 1.86E-01 4.326E-01
9.200E-05 1.82E-03 1.72E-03 1.86E-04 1.01E-01 1.36E-02 3.36E-07 6.11E-03 3.16E-07 7.59E-04 1.25E-01 1.86E-01 4.363E-01
9.100E-05 1.84E-03 1.76E-03 1.90E-04 1.05E-01 1.39E-02 3.51E-07 6.18E-03 3.30E-07 7.81E-04 1.25E-01 1.86E-01 4.402E-01
9.000E-05 1.87E-03 1.81E-03 1.93E-04 1.08E-01 1.41E-02 3.66E-07 6.24E-03 3.45E-07 8.03E-04 1.25E-01 1.86E-01 4.442E-01
8.900E-05 1.90E-03 1.85E-03 1.97E-04 1.12E-01 1.44E-02 3.82E-07 6.31E-03 3.61E-07 8.26E-04 1.25E-01 1.85E-01 4.484E-01
8.800E-05 1.93E-03 1.90E-03 1.98E-04 1.16E-01 1.46E-02 4.00E-07 6.37E-03 3.77E-07 8.50E-04 1.26E-01 1.85E-01 4.527E-01
8.700E-05 1.96E-03 1.95E-03 2.04E-04 1.20E-01 1.49E-02 4.18E-07 6.44E-03 3.95E-07 8.75E-04 1.26E-01 1.85E-01 4.573E-01
8.600E-05 1.99E-03 2.00E-03 2.07E-04 1.25E-01 1.52E-02 4.37E-07 6.51E-03 4.14E-07 9.01E-04 1.26E-01 1.84E-01 4.620E-01
8.500E-05 2.02E-03 2.05E-03 2.11E-04 1.29E-01 1.55E-02 4.57E-07 6.59E-03 4.34E-07 9.28E-04 1.26E-01 1.84E-01 4.669E-01
8.400E-05 2.05E-03 2.11E-03 2.13E-04 1.34E-01 1.58E-02 4.78E-07 6.66E-03 4.55E-07 9.56E-04 1.26E-01 1.84E-01 4.720E-01
8.330E-05 2.07E-03 2.15E-03 2.17E-04 1.38E-01 1.60E-02 4.94E-07 6.71E-03 4.70E-07 9.76E-04 1.26E-01 1.83E-01 4.757E-01
8.200E-05 2.11E-03 2.22E-03 2.21E-04 1.45E-01 1.64E-02 5.25E-07 6.81E-03 5.01E-07 1.02E-03 1.27E-01 1.83E-01 4.830E-01
8.100E-05 2.15E-03 2.28E-03 2.27E-04 1.50E-01 1.67E-02 5.51E-07 6.89E-03 5.26E-07 1.05E-03 1.27E-01 1.82E-01 4.888E-01
8.000E-05 2.18E-03 2.34E-03 2.30E-04 1.56E-01 1.70E-02 5.78E-07 6.97E-03 5.53E-07 1.08E-03 1.27E-01 1.82E-01 4.948E-01
7.900E-05 2.22E-03 2.40E-03 2.34E-04 1.62E-01 1.73E-02 6.07E-07 7.06E-03 5.81E-07 1.11E-03 1.27E-01 1.82E-01 5.011E-01
7.800E-05 2.26E-03 2.46E-03 2.41E-04 1.68E-01 1.77E-02 6.37E-07 7.14E-03 6.12E-07 1.15E-03 1.28E-01 1.81E-01 5.077E-01
7.700E-05 2.30E-03 2.52E-03 2.46E-04 1.75E-01 1.81E-02 6.70E-07 7.23E-03 6.44E-07 1.19E-03 1.28E-01 1.80E-01 5.145E-01
7.600E-05 2.35E-03 2.58E-03 2.56E-04 1.81E-01 1.84E-02 7.05E-07 7.32E-03 6.79E-07 1.22E-03 1.28E-01 1.80E-01 5.217E-01
7.500E-05 2.39E-03 2.64E-03 2.63E-04 1.89E-01 1.88E-02 7.42E-07 7.41E-03 7.16E-07 1.26E-03 1.28E-01 1.79E-01 5.291E-01
7.400E-05 2.44E-03 2.70E-03 2.75E-04 1.96E-01 1.92E-02 7.81E-07 7.50E-03 7.56E-07 1.31E-03 1.29E-01 1.79E-01 5.368E-01
7.300E-05 2.49E-03 2.76E-03 2.87E-04 2.04E-01 1.96E-02 8.24E-07 7.60E-03 7.98E-07 1.35E-03 1.29E-01 1.78E-01 5.448E-01
7.140E-05 2.57E-03 2.85E-03 2.96E-04 2.17E-01 2.02E-02 8.97E-07 7.76E-03 8.73E-07 1.43E-03 1.30E-01 1.77E-01 5.584E-01
7.100E-05 2.59E-03 2.88E-03 2.97E-04 2.20E-01 2.04E-02 9.17E-07 7.80E-03 8.93E-07 1.44E-03 1.30E-01 1.77E-01 5.619E-01
7.000E-05 2.65E-03 2.94E-03 3.07E-04 2.29E-01 2.09E-02 9.69E-07 7.90E-03 9.45E-07 1.49E-03 1.30E-01 1.76E-01 5.709E-01
6.900E-05 2.70E-03 3.00E-03 3.17E-04 2.38E-01 2.13E-02 1.02E-06 8.01E-03 1.00E-06 1.55E-03 1.30E-01 1.75E-01 5.803E-01
6.800E-05 2.76E-03 3.06E-03 3.31E-04 2.48E-01 2.18E-02 1.08E-06 8.12E-03 1.06E-06 1.60E-03 1.30E-01 1.74E-01 5.901E-01
6.700E-05 2.81E-03 3.12E-03 3.44E-04 2.57E-01 2.23E-02 1.15E-06 8.24E-03 1.13E-06 1.66E-03 1.31E-01 1.74E-01 6.002E-01
6.600E-05 2.87E-03 3.18E-03 3.59E-04 2.68E-01 2.27E-02 1.22E-06 8.35E-03 1.20E-06 1.72E-03 1.31E-01 1.73E-01 6.107E-01
6.500E-05 2.93E-03 3.24E-03 3.67E-04 2.78E-01 2.33E-02 1.29E-06 8.48E-03 1.27E-06 1.79E-03 1.31E-01 1.72E-01 6.216E-01
6.400E-05 3.00E-03 3.30E-03 3.76E-04 2.89E-01 2.38E-02 1.37E-06 8.60E-03 1.36E-06 1.85E-03 1.32E-01 1.71E-01 6.329E-01
6.300E-05 3.06E-03 3.36E-03 3.87E-04 3.00E-01 2.44E-02 1.46E-06 8.73E-03 1.44E-06 1.93E-03 1.32E-01 1.70E-01 6.445E-01
6.250E-05 3.10E-03 3.39E-03 3.90E-04 3.06E-01 2.47E-02 1.51E-06 8.80E-03 1.49E-06 1.96E-03 1.32E-01 1.70E-01 6.505E-01
6.200E-05 3.13E-03 3.42E-03 4.01E-04 3.12E-01 2.50E-02 1.55E-06 8.86E-03 1.54E-06 2.00E-03 1.32E-01 1.69E-01 6.566E-01
6.100E-05 3.21E-03 3.48E-03 4.19E-04 3.24E-01 2.56E-02 1.66E-06 9.00E-03 1.64E-06 2.08E-03 1.32E-01 1.68E-01 6.691E-01
6.000E-05 3.28E-03 3.54E-03 4.38E-04 3.37E-01 2.62E-02 1.77E-06 9.14E-03 1.76E-06 2.16E-03 1.33E-01 1.67E-01 6.819E-01
5.900E-05 3.36E-03 3.59E-03 4.56E-04 3.50E-01 2.69E-02 1.89E-06 9.29E-03 1.88E-06 2.25E-03 1.33E-01 1.66E-01 6.953E-01
5.800E-05 3.45E-03 3.64E-03 4.77E-04 3.64E-01 2.76E-02 2.02E-06 9.44E-03 2.02E-06 2.35E-03 1.33E-01 1.65E-01 7.093E-01
5.700E-05 3.53E-03 3.69E-03 5.02E-04 3.78E-01 2.82E-02 2.16E-06 9.60E-03 2.16E-06 2.45E-03 1.33E-01 1.64E-01 7.237E-01
5.600E-05 3.62E-03 3.73E-03 5.28E-04 3.93E-01 2.90E-02 2.32E-06 9.77E-03 2.32E-06 2.56E-03 1.34E-01 1.63E-01 7.388E-01
5.500E-05 3.71E-03 3.76E-03 5.51E-04 4.08E-01 2.97E-02 2.49E-06 9.94E-03 2.50E-06 2.67E-03 1.34E-01 1.62E-01 7.545E-01
5.477E-05 3.73E-03 3.77E-03 5.54E-04 4.12E-01 2.99E-02 2.53E-06 9.98E-03 2.54E-06 3.89E-03 1.34E-01 1.62E-01 7.594E-01
5.400E-05 3.80E-03 3.80E-03 5.73E-04 4.24E-01 3.06E-02 2.68E-06 1.01E-02 2.69E-06 4.05E-03 1.34E-01 1.61E-01 7.722E-01
5.300E-05 3.89E-03 3.83E-03 6.00E-04 4.41E-01 3.15E-02 2.89E-06 1.03E-02 2.90E-06 4.26E-03 1.34E-01 1.60E-01 7.895E-01
5.200E-05 3.99E-03 3.85E-03 6.39E-04 4.59E-01 3.25E-02 3.12E-06 1.05E-02 3.14E-06 4.50E-03 1.35E-01 1.58E-01 8.076E-01
5.100E-05 4.08E-03 3.87E-03 6.75E-04 4.77E-01 3.35E-02 3.37E-06 1.07E-02 3.39E-06 4.75E-03 1.35E-01 1.57E-01 8.264E-01
5.000E-05 4.18E-03 3.89E-03 7.13E-04 4.96E-01 3.45E-02 3.66E-06 1.09E-02 3.68E-06 5.03E-03 1.35E-01 1.56E-01 8.461E-01
4.900E-05 4.27E-03 3.91E-03 7.50E-04 5.15E-01 3.56E-02 3.97E-06 1.11E-02 3.99E-06 5.34E-03 1.35E-01 1.55E-01 8.665E-01
4.880E-05 4.29E-03 3.91E-03 7.58E-04 5.19E-01 3.58E-02 4.03E-06 1.11E-02 4.06E-06 5.40E-03 1.35E-01 1.55E-01 8.706E-01
4.800E-05 4.37E-03 3.92E-03 7.93E-04 5.36E-01 3.69E-02 4.31E-06 1.13E-02 4.34E-06 5.68E-03 1.35E-01 1.54E-01 8.878E-01
4.760E-05 4.40E-03 3.92E-03 8.13E-04 5.44E-01 3.75E-02 4.46E-06 1.14E-02 4.50E-06 5.82E-03 1.35E-01 1.53E-01 8.966E-01
4.700E-05 4.46E-03 3.93E-03 8.43E-04 5.57E-01 3.84E-02 4.70E-06 1.15E-02 4.73E-06 6.05E-03 1.35E-01 1.53E-01 9.099E-01
4.650E-05 4.51E-03 3.93E-03 8.65E-04 5.67E-01 3.91E-02 4.91E-06 1.16E-02 4.95E-06 6.26E-03 1.35E-01 1.52E-01 9.212E-01
4.600E-05 4.55E-03 3.94E-03 8.98E-04 5.78E-01 3.99E-02 5.14E-06 1.18E-02 5.17E-06 6.47E-03 1.35E-01 1.52E-01 9.326E-01
4.550E-05 4.60E-03 3.94E-03 9.37E-04 5.89E-01 4.07E-02 5.37E-06 1.19E-02 5.40E-06 6.70E-03 1.35E-01 1.51E-01 9.443E-01
4.500E-05 4.64E-03 3.94E-03 9.78E-04 6.00E-01 4.15E-02 5.62E-06 1.20E-02 5.65E-06 6.94E-03 1.35E-01 1.51E-01 9.562E-01
4.440E-05 4.70E-03 3.94E-03 1.03E-03 6.14E-01 4.24E-02 5.94E-06 1.22E-02 5.97E-06 7.24E-03 1.35E-01 1.50E-01 9.706E-01
4.350E-05 4.78E-03 3.95E-03 1.13E-03 6.35E-01 4.40E-02 6.46E-06 1.24E-02 6.49E-06 7.75E-03 1.35E-01 1.49E-01 9.930E-01
4.170E-05 4.93E-03 3.95E-03 1.37E-03 6.78E-01 4.78E-02 7.69E-06 1.29E-02 7.73E-06 8.94E-03 1.35E-01 1.48E-01 1.040E+00
4.000E-05 5.08E-03 3.95E-03 1.81E-03 7.21E-01 5.17E-02 9.14E-06 1.34E-02 9.18E-06 1.04E-02 1.34E-01 1.46E-01 1.087E+00
3.850E-05 5.20E-03 3.94E-03 2.40E-03 7.59E-01 5.54E-02 1.07E-05 1.39E-02 1.07E-05 1.20E-02 1.34E-01 1.45E-01 1.131E+00
3.656E-05 5.35E-03 3.93E-03 3.53E-03 8.10E-01 6.06E-02 1.33E-05 1.45E-02 1.34E-05 1.48E-02 1.33E-01 1.44E-01 1.190E+00
3.570E-05 5.41E-03 3.93E-03 4.12E-03 8.32E-01 6.31E-02 1.48E-05 1.48E-02 1.47E-05 1.64E-02 1.33E-01 1.43E-01 1.216E+00
3.330E-05 5.58E-03 3.92E-03 6.17E-03 8.93E-01 7.18E-02 2.02E-05 1.57E-02 1.97E-05 2.27E-02 1.32E-01 1.42E-01 1.293E+00
3.130E-05 5.70E-03 3.90E-03 8.18E-03 9.41E-01 8.25E-02 2.73E-05 1.66E-02 2.57E-05 3.17E-02 1.31E-01 1.41E-01 1.361E+00
3.000E-05 5.77E-03 3.89E-03 9.79E-03 9.69E-01 9.21E-02 3.38E-05 1.71E-02 3.08E-05 4.12E-02 1.31E-01 1.40E-01 1.410E+00
2.940E-05 5.80E-03 3.89E-03 1.06E-02 9.80E-01 9.69E-02 3.75E-05 1.74E-02 3.36E-05 4.72E-02 1.30E-01 1.40E-01 1.433E+00
2.780E-05 5.87E-03 3.87E-03 1.30E-02 1.01E+00 1.14E-01 5.15E-05 1.82E-02 4.29E-05 7.20E-02 1.30E-01 1.40E-01 1.504E+00
2.630E-05 5.92E-03 3.85E-03 1.54E-02 1.03E+00 1.39E-01 7.32E-05 1.89E-02 5.49E-05 1.19E-01 1.29E-01 1.39E-01 1.599E+00
2.500E-05 5.94E-03 3.85E-03 1.81E-02 1.04E+00 1.73E-01 1.07E-04 1.95E-02 6.89E-05 2.06E-01 1.28E-01 1.39E-01 1.735E+00
2.380E-05 5.97E-03 3.85E-03 2.17E-02 1.05E+00 2.39E-01 1.63E-04 1.96E-02 8.66E-05 3.52E-01 1.27E-01 1.39E-01 1.956E+00
2.270E-05 5.99E-03 3.83E-03 2.64E-02 1.05E+00 3.45E-01 2.38E-04 2.03E-02 1.09E-04 4.55E-01 1.27E-01 1.39E-01 2.175E+00
2.170E-05 5.99E-03 3.83E-03 3.29E-02 1.06E+00 4.66E-01 3.10E-04 2.29E-02 1.36E-04 3.60E-01 1.26E-01 1.39E-01 2.218E+00
2.080E-05 5.99E-03 3.83E-03 4.47E-02 1.07E+00 4.83E-01 2.88E-04 2.86E-02 1.69E-04 2.30E-01 1.25E-01 1.39E-01 2.132E+00
2.000E-05 5.97E-03 3.82E-03 1.57E-01 9.84E-01 4.19E-01 2.25E-04 3.63E-02 2.07E-04 1.50E-01 1.25E-01 1.39E-01 2.021E+00
1.920E-05 5.96E-03 3.83E-03 2.95E-01 8.68E-01 3.25E-01 1.55E-04 4.99E-02 2.57E-04 1.02E-01 1.24E-01 1.39E-01 1.913E+00
1.850E-05 5.97E-03 3.88E-03 3.77E-01 8.01E-01 2.55E-01 1.09E-04 6.69E-02 3.15E-04 7.54E-02 1.23E-01 1.40E-01 1.849E+00
1.790E-05 5.99E-03 3.91E-03 4.73E-01 7.12E-01 2.07E-01 8.36E-05 8.53E-02 3.77E-04 6.02E-02 1.22E-01 1.40E-01 1.810E+00
1.720E-05 6.00E-03 3.94E-03 5.40E-01 6.51E-01 1.66E-01 6.65E-05 1.18E-01 4.73E-04 4.82E-02 1.21E-01 1.40E-01 1.796E+00
1.670E-05 6.02E-03 3.98E-03 5.71E-01 6.24E-01 1.42E-01 6.05E-05 1.49E-01 5.59E-04 4.22E-02 1.20E-01 1.41E-01 1.801E+00
1.610E-05 6.04E-03 4.01E-03 5.99E-01 6.00E-01 1.20E-01 6.15E-05 2.03E-01 6.91E-04 3.71E-02 1.19E-01 1.41E-01 1.831E+00
1.560E-05 6.06E-03 4.04E-03 6.16E-01 5.86E-01 1.05E-01 6.94E-05 2.66E-01 8.26E-04 3.42E-02 1.18E-01 1.42E-01 1.878E+00
1.520E-05 6.08E-03 4.06E-03 6.28E-01 5.76E-01 9.56E-02 8.07E-05 3.32E-01 9.50E-04 3.27E-02 1.18E-01 1.42E-01 1.934E+00
1.470E-05 6.09E-03 4.08E-03 6.37E-01 5.65E-01 8.50E-02 1.02E-04 4.28E-01 1.13E-03 3.18E-02 1.17E-01 1.42E-01 2.016E+00
1.430E-05 6.10E-03 4.10E-03 6.43E-01 5.57E-01 7.97E-02 1.27E-04 5.09E-01 1.26E-03 3.18E-02 1.17E-01 1.42E-01 2.091E+00
1.390E-05 6.10E-03 4.10E-03 6.45E-01 5.50E-01 7.75E-02 1.62E-04 5.73E-01 1.39E-03 3.24E-02 1.16E-01 1.42E-01 2.149E+00
1.350E-05 6.09E-03 4.10E-03 6.47E-01 5.44E-01 7.74E-02 2.07E-04 6.33E-01 1.56E-03 3.38E-02 1.16E-01 1.42E-01 2.205E+00
1.320E-05 6.08E-03 4.11E-03 6.47E-01 5.38E-01 7.88E-02 2.52E-04 6.80E-01 1.71E-03 3.55E-02 1.16E-01 1.42E-01 2.250E+00
1.280E-05 6.08E-03 4.12E-03 6.47E-01 5.33E-01 8.39E-02 3.31E-04 7.49E-01 1.95E-03 3.88E-02 1.15E-01 1.42E-01 2.320E+00
1.250E-05 6.07E-03 4.13E-03 6.45E-01 5.31E-01 9.11E-02 4.08E-04 8.04E-01 2.16E-03 4.21E-02 1.15E-01 1.42E-01 2.384E+00
1.220E-05 6.06E-03 4.14E-03 6.44E-01 5.31E-01 1.02E-01 5.05E-04 8.66E-01 2.40E-03 4.66E-02 1.15E-01 1.42E-01 2.459E+00
1.190E-05 6.04E-03 4.14E-03 6.46E-01 5.36E-01 1.16E-01 6.26E-04 9.34E-01 2.69E-03 5.24E-02 1.14E-01 1.42E-01 2.554E+00
1.160E-05 6.02E-03 4.14E-03 6.47E-01 5.40E-01 1.32E-01 7.81E-04 1.01E+00 3.04E-03 6.00E-02 1.14E-01 1.42E-01 2.660E+00
1.140E-05 6.00E-03 4.14E-03 6.48E-01 5.41E-01 1.46E-01 9.18E-04 1.07E+00 3.30E-03 6.64E-02 1.14E-01 1.42E-01 2.738E+00
1.110E-05 5.96E-03 4.13E-03 6.49E-01 5.42E-01 1.67E-01 1.20E-03 1.16E+00 3.77E-03 7.87E-02 1.13E-01 1.42E-01 2.869E+00
1.080E-05 5.92E-03 4.12E-03 6.49E-01 5.44E-01 2.25E-01 1.60E-03 1.28E+00 4.35E-03 9.54E-02 1.13E-01 1.42E-01 3.060E+00
1.050E-05 5.87E-03 4.11E-03 6.50E-01 5.46E-01 2.99E-01 2.07E-03 1.42E+00 5.09E-03 1.18E-01 1.12E-01 1.43E-01 3.300E+00
1.030E-05 5.84E-03 4.10E-03 6.49E-01 5.47E-01 3.57E-01 2.38E-03 1.55E+00 5.66E-03 1.37E-01 1.12E-01 1.43E-01 3.511E+00
1.000E-05 5.78E-03 4.08E-03 6.49E-01 5.49E-01 4.38E-01 2.90E-03 1.74E+00 6.50E-03 1.74E-01 1.11E-01 1.43E-01 3.819E+00
9.750E-06 5.73E-03 4.07E-03 6.48E-01 5.50E-01 5.32E-01 3.60E-03 1.89E+00 7.23E-03 2.11E-01 1.11E-01 1.43E-01 4.104E+00
9.500E-06 5.68E-03 4.05E-03 6.46E-01 5.52E-01 6.40E-01 4.26E-03 2.05E+00 8.04E-03 2.48E-01 1.11E-01 1.43E-01 4.413E+00
9.250E-06 5.62E-03 4.03E-03 6.45E-01 5.54E-01 7.23E-01 4.76E-03 2.22E+00 8.84E-03 2.76E-01 1.10E-01 1.43E-01 4.689E+00
9.080E-06 5.58E-03 4.02E-03 6.40E-01 5.53E-01 7.74E-01 5.11E-03 2.31E+00 9.26E-03 2.82E-01 1.10E-01 1.42E-01 4.836E+00
