 # Optical depth (Siebenmorgen 2023, A&A 670A,115; SC 2023 doi: 10.48550/arXiv.2311.03310)
 # wel(cm) sa_aC    ss_aC    sa_Si    ss_Si    sa_vgr   ss_vgr   sa_vsi   ss_vsi   s_pahS+B sa_Dark  ss_Dark sigt 
 # ------------------------------------------------------------------------------------------------------------- 
5.300E-04 4.65E-02 3.89E-04 4.50E-03 2.55E-04 2.18E-03 8.66E-10 4.28E-03 5.63E-10 1.01E-04 2.38E-01 3.07E-01 6.032E-01
5.200E-04 4.66E-02 4.16E-04 4.23E-03 2.78E-04 2.25E-03 9.33E-10 4.29E-03 6.17E-10 1.61E-04 2.39E-01 3.16E-01 6.141E-01
5.100E-04 4.70E-02 4.48E-04 3.96E-03 3.04E-04 2.32E-03 1.01E-09 4.31E-03 6.77E-10 2.22E-04 2.42E-01 3.25E-01 6.257E-01
5.000E-04 4.76E-02 4.82E-04 3.67E-03 3.38E-04 2.40E-03 1.09E-09 4.34E-03 7.43E-10 1.60E-04 2.44E-01 3.34E-01 6.368E-01
4.800E-04 4.82E-02 5.57E-04 3.25E-03 4.05E-04 2.55E-03 1.28E-09 4.41E-03 8.97E-10 7.41E-05 2.48E-01 3.51E-01 6.585E-01
4.500E-04 4.99E-02 6.97E-04 2.73E-03 5.40E-04 2.83E-03 1.65E-09 4.57E-03 1.20E-09 5.65E-05 2.55E-01 3.74E-01 6.901E-01
4.000E-04 5.19E-02 1.07E-03 2.02E-03 8.99E-04 3.41E-03 2.63E-09 4.91E-03 2.00E-09 6.29E-05 2.65E-01 4.13E-01 7.422E-01
3.800E-04 5.31E-02 1.29E-03 1.78E-03 1.12E-03 3.69E-03 3.22E-09 5.07E-03 2.49E-09 7.06E-05 2.69E-01 4.27E-01 7.621E-01
3.600E-04 5.43E-02 1.57E-03 1.56E-03 1.41E-03 4.02E-03 3.98E-09 5.24E-03 3.13E-09 8.61E-05 2.74E-01 4.39E-01 7.809E-01
3.400E-04 5.70E-02 1.93E-03 1.38E-03 1.79E-03 4.40E-03 4.99E-09 5.42E-03 3.98E-09 1.77E-04 2.80E-01 4.46E-01 7.989E-01
3.300E-04 5.69E-02 2.13E-03 1.29E-03 2.02E-03 4.61E-03 5.61E-09 5.52E-03 4.51E-09 4.68E-04 2.81E-01 4.53E-01 8.069E-01
3.200E-04 5.72E-02 2.40E-03 1.20E-03 2.30E-03 4.84E-03 6.33E-09 5.61E-03 5.12E-09 1.83E-04 2.82E-01 4.59E-01 8.150E-01
3.150E-04 5.77E-02 2.55E-03 1.16E-03 2.46E-03 4.96E-03 6.74E-09 5.65E-03 5.47E-09 1.39E-04 2.83E-01 4.61E-01 8.194E-01
3.100E-04 5.84E-02 2.70E-03 1.12E-03 2.62E-03 5.09E-03 7.18E-09 5.70E-03 5.84E-09 1.22E-04 2.85E-01 4.63E-01 8.237E-01
3.080E-04 5.85E-02 2.77E-03 1.11E-03 2.70E-03 5.14E-03 7.36E-09 5.72E-03 6.00E-09 1.19E-04 2.85E-01 4.64E-01 8.254E-01
3.050E-04 5.88E-02 2.87E-03 1.08E-03 2.81E-03 5.22E-03 7.65E-09 5.76E-03 6.25E-09 1.16E-04 2.86E-01 4.65E-01 8.278E-01
3.000E-04 5.92E-02 3.05E-03 1.05E-03 3.01E-03 5.36E-03 8.16E-09 5.81E-03 6.69E-09 1.13E-04 2.87E-01 4.68E-01 8.321E-01
2.900E-04 6.04E-02 3.46E-03 9.77E-04 3.46E-03 5.65E-03 9.33E-09 5.94E-03 7.69E-09 1.15E-04 2.89E-01 4.71E-01 8.406E-01
2.800E-04 6.09E-02 3.92E-03 9.12E-04 3.99E-03 5.97E-03 1.07E-08 6.07E-03 8.88E-09 1.20E-04 2.91E-01 4.76E-01 8.488E-01
2.600E-04 6.27E-02 5.20E-03 7.91E-04 5.41E-03 6.70E-03 1.43E-08 6.37E-03 1.20E-08 1.38E-04 2.94E-01 4.86E-01 8.677E-01
2.500E-04 6.41E-02 6.05E-03 7.35E-04 6.35E-03 7.11E-03 1.67E-08 6.54E-03 1.41E-08 1.49E-04 2.97E-01 4.90E-01 8.786E-01
2.200E-04 7.03E-02 9.85E-03 5.93E-04 1.07E-02 8.65E-03 2.76E-08 7.16E-03 2.37E-08 1.97E-04 3.06E-01 5.05E-01 9.187E-01
2.159E-04 7.11E-02 1.06E-02 5.75E-04 1.15E-02 8.90E-03 2.97E-08 7.26E-03 2.56E-08 2.06E-04 3.07E-01 5.08E-01 9.247E-01
2.000E-04 7.55E-02 1.41E-02 5.18E-04 1.56E-02 1.00E-02 4.00E-08 7.69E-03 3.48E-08 2.46E-04 3.12E-01 5.17E-01 9.522E-01
1.662E-04 8.77E-02 2.78E-02 4.15E-04 3.23E-02 1.33E-02 8.27E-08 8.91E-03 7.34E-08 3.91E-04 3.21E-01 5.32E-01 1.024E+00
1.650E-04 8.82E-02 2.85E-02 4.10E-04 3.32E-02 1.35E-02 8.50E-08 8.96E-03 7.56E-08 3.98E-04 3.21E-01 5.33E-01 1.027E+00
1.250E-04 1.17E-01 7.25E-02 3.77E-04 9.25E-02 2.07E-02 2.52E-07 1.14E-02 2.30E-07 8.37E-04 3.36E-01 5.42E-01 1.193E+00
1.235E-04 1.19E-01 7.52E-02 3.74E-04 9.64E-02 2.11E-02 2.64E-07 1.15E-02 2.41E-07 8.65E-04 3.37E-01 5.42E-01 1.203E+00
1.130E-04 1.33E-01 9.81E-02 3.90E-04 1.30E-01 2.42E-02 3.74E-07 1.25E-02 3.44E-07 1.10E-03 3.42E-01 5.41E-01 1.282E+00
1.000E-04 1.59E-01 1.38E-01 4.39E-04 1.93E-01 2.95E-02 6.03E-07 1.40E-02 5.62E-07 1.52E-03 3.50E-01 5.35E-01 1.421E+00
9.500E-05 1.72E-01 1.58E-01 4.45E-04 2.27E-01 3.21E-02 7.36E-07 1.47E-02 6.89E-07 1.73E-03 3.53E-01 5.32E-01 1.491E+00
9.300E-05 1.77E-01 1.66E-01 4.54E-04 2.42E-01 3.32E-02 8.00E-07 1.50E-02 7.51E-07 1.83E-03 3.54E-01 5.30E-01 1.521E+00
9.200E-05 1.80E-01 1.70E-01 4.60E-04 2.51E-01 3.38E-02 8.34E-07 1.52E-02 7.84E-07 1.88E-03 3.55E-01 5.30E-01 1.537E+00
9.100E-05 1.83E-01 1.75E-01 4.72E-04 2.60E-01 3.44E-02 8.70E-07 1.53E-02 8.19E-07 1.94E-03 3.56E-01 5.29E-01 1.554E+00
9.000E-05 1.86E-01 1.79E-01 4.78E-04 2.69E-01 3.50E-02 9.08E-07 1.55E-02 8.56E-07 1.99E-03 3.56E-01 5.28E-01 1.571E+00
8.900E-05 1.89E-01 1.84E-01 4.88E-04 2.78E-01 3.57E-02 9.49E-07 1.56E-02 8.95E-07 2.05E-03 3.57E-01 5.27E-01 1.589E+00
8.800E-05 1.91E-01 1.89E-01 4.91E-04 2.88E-01 3.63E-02 9.91E-07 1.58E-02 9.36E-07 2.11E-03 3.57E-01 5.26E-01 1.607E+00
8.700E-05 1.94E-01 1.94E-01 5.07E-04 2.99E-01 3.70E-02 1.04E-06 1.60E-02 9.80E-07 2.17E-03 3.58E-01 5.25E-01 1.626E+00
8.600E-05 1.97E-01 1.99E-01 5.12E-04 3.10E-01 3.77E-02 1.08E-06 1.62E-02 1.03E-06 2.24E-03 3.58E-01 5.24E-01 1.645E+00
8.500E-05 2.00E-01 2.04E-01 5.23E-04 3.21E-01 3.84E-02 1.13E-06 1.63E-02 1.08E-06 2.30E-03 3.59E-01 5.24E-01 1.665E+00
8.400E-05 2.03E-01 2.09E-01 5.29E-04 3.33E-01 3.91E-02 1.19E-06 1.65E-02 1.13E-06 2.37E-03 3.59E-01 5.23E-01 1.686E+00
8.330E-05 2.05E-01 2.13E-01 5.39E-04 3.42E-01 3.96E-02 1.23E-06 1.67E-02 1.17E-06 2.42E-03 3.60E-01 5.22E-01 1.701E+00
8.200E-05 2.10E-01 2.20E-01 5.48E-04 3.59E-01 4.06E-02 1.30E-06 1.69E-02 1.24E-06 2.52E-03 3.61E-01 5.20E-01 1.730E+00
8.100E-05 2.13E-01 2.26E-01 5.62E-04 3.72E-01 4.14E-02 1.37E-06 1.71E-02 1.30E-06 2.60E-03 3.61E-01 5.19E-01 1.753E+00
8.000E-05 2.17E-01 2.32E-01 5.70E-04 3.86E-01 4.22E-02 1.43E-06 1.73E-02 1.37E-06 2.68E-03 3.62E-01 5.18E-01 1.777E+00
7.900E-05 2.20E-01 2.38E-01 5.81E-04 4.01E-01 4.30E-02 1.51E-06 1.75E-02 1.44E-06 2.76E-03 3.62E-01 5.16E-01 1.802E+00
7.800E-05 2.24E-01 2.44E-01 5.97E-04 4.17E-01 4.39E-02 1.58E-06 1.77E-02 1.52E-06 2.85E-03 3.63E-01 5.15E-01 1.828E+00
7.700E-05 2.29E-01 2.50E-01 6.11E-04 4.33E-01 4.48E-02 1.66E-06 1.79E-02 1.60E-06 2.94E-03 3.64E-01 5.13E-01 1.855E+00
7.600E-05 2.33E-01 2.56E-01 6.35E-04 4.50E-01 4.57E-02 1.75E-06 1.81E-02 1.68E-06 3.04E-03 3.65E-01 5.12E-01 1.883E+00
7.500E-05 2.38E-01 2.62E-01 6.53E-04 4.68E-01 4.66E-02 1.84E-06 1.84E-02 1.78E-06 3.14E-03 3.65E-01 5.10E-01 1.911E+00
7.400E-05 2.42E-01 2.68E-01 6.81E-04 4.86E-01 4.76E-02 1.94E-06 1.86E-02 1.88E-06 3.24E-03 3.66E-01 5.08E-01 1.941E+00
7.300E-05 2.47E-01 2.74E-01 7.12E-04 5.05E-01 4.86E-02 2.04E-06 1.88E-02 1.98E-06 3.35E-03 3.67E-01 5.06E-01 1.971E+00
7.140E-05 2.55E-01 2.83E-01 7.34E-04 5.38E-01 5.02E-02 2.23E-06 1.92E-02 2.16E-06 3.53E-03 3.69E-01 5.03E-01 2.022E+00
7.100E-05 2.57E-01 2.86E-01 7.37E-04 5.46E-01 5.06E-02 2.27E-06 1.93E-02 2.21E-06 3.58E-03 3.69E-01 5.02E-01 2.035E+00
7.000E-05 2.62E-01 2.92E-01 7.62E-04 5.68E-01 5.17E-02 2.40E-06 1.96E-02 2.34E-06 3.71E-03 3.70E-01 5.00E-01 2.068E+00
6.900E-05 2.68E-01 2.98E-01 7.86E-04 5.90E-01 5.28E-02 2.54E-06 1.99E-02 2.48E-06 3.84E-03 3.70E-01 4.98E-01 2.102E+00
6.800E-05 2.73E-01 3.04E-01 8.20E-04 6.14E-01 5.40E-02 2.69E-06 2.01E-02 2.63E-06 3.98E-03 3.71E-01 4.96E-01 2.137E+00
6.700E-05 2.79E-01 3.10E-01 8.53E-04 6.38E-01 5.52E-02 2.85E-06 2.04E-02 2.80E-06 4.12E-03 3.72E-01 4.94E-01 2.174E+00
6.600E-05 2.85E-01 3.16E-01 8.91E-04 6.64E-01 5.64E-02 3.02E-06 2.07E-02 2.97E-06 4.27E-03 3.73E-01 4.92E-01 2.211E+00
6.500E-05 2.91E-01 3.22E-01 9.10E-04 6.90E-01 5.77E-02 3.20E-06 2.10E-02 3.16E-06 4.43E-03 3.74E-01 4.90E-01 2.250E+00
6.400E-05 2.97E-01 3.28E-01 9.33E-04 7.17E-01 5.91E-02 3.40E-06 2.13E-02 3.36E-06 4.60E-03 3.74E-01 4.87E-01 2.290E+00
6.300E-05 3.04E-01 3.34E-01 9.61E-04 7.45E-01 6.05E-02 3.62E-06 2.17E-02 3.58E-06 4.78E-03 3.75E-01 4.85E-01 2.330E+00
6.250E-05 3.07E-01 3.37E-01 9.68E-04 7.60E-01 6.13E-02 3.74E-06 2.18E-02 3.70E-06 4.87E-03 3.75E-01 4.83E-01 2.351E+00
6.200E-05 3.11E-01 3.40E-01 9.94E-04 7.74E-01 6.20E-02 3.86E-06 2.20E-02 3.82E-06 4.96E-03 3.76E-01 4.82E-01 2.373E+00
6.100E-05 3.18E-01 3.45E-01 1.04E-03 8.05E-01 6.35E-02 4.11E-06 2.23E-02 4.08E-06 5.16E-03 3.77E-01 4.79E-01 2.416E+00
6.000E-05 3.26E-01 3.51E-01 1.09E-03 8.36E-01 6.51E-02 4.39E-06 2.27E-02 4.36E-06 5.37E-03 3.77E-01 4.76E-01 2.460E+00
5.900E-05 3.34E-01 3.56E-01 1.13E-03 8.69E-01 6.67E-02 4.69E-06 2.30E-02 4.67E-06 5.59E-03 3.78E-01 4.73E-01 2.506E+00
5.800E-05 3.42E-01 3.61E-01 1.18E-03 9.03E-01 6.83E-02 5.01E-06 2.34E-02 5.00E-06 5.82E-03 3.79E-01 4.70E-01 2.553E+00
5.700E-05 3.50E-01 3.66E-01 1.24E-03 9.38E-01 7.01E-02 5.36E-06 2.38E-02 5.36E-06 6.08E-03 3.80E-01 4.67E-01 2.602E+00
5.600E-05 3.59E-01 3.70E-01 1.31E-03 9.74E-01 7.18E-02 5.75E-06 2.42E-02 5.76E-06 6.34E-03 3.80E-01 4.64E-01 2.651E+00
5.500E-05 3.68E-01 3.73E-01 1.37E-03 1.01E+00 7.37E-02 6.17E-06 2.46E-02 6.19E-06 6.63E-03 3.81E-01 4.60E-01 2.702E+00
5.477E-05 3.70E-01 3.74E-01 1.37E-03 1.02E+00 7.42E-02 6.28E-06 2.47E-02 6.30E-06 9.66E-03 3.81E-01 4.60E-01 2.717E+00
5.400E-05 3.77E-01 3.77E-01 1.42E-03 1.05E+00 7.59E-02 6.65E-06 2.51E-02 6.67E-06 1.00E-02 3.82E-01 4.57E-01 2.758E+00
5.300E-05 3.86E-01 3.80E-01 1.49E-03 1.09E+00 7.82E-02 7.17E-06 2.55E-02 7.20E-06 1.06E-02 3.82E-01 4.54E-01 2.812E+00
5.200E-05 3.96E-01 3.82E-01 1.58E-03 1.14E+00 8.06E-02 7.74E-06 2.60E-02 7.78E-06 1.12E-02 3.83E-01 4.51E-01 2.868E+00
5.100E-05 4.05E-01 3.84E-01 1.67E-03 1.18E+00 8.31E-02 8.37E-06 2.65E-02 8.42E-06 1.18E-02 3.83E-01 4.47E-01 2.926E+00
5.000E-05 4.14E-01 3.86E-01 1.77E-03 1.23E+00 8.57E-02 9.07E-06 2.70E-02 9.13E-06 1.25E-02 3.84E-01 4.44E-01 2.985E+00
4.900E-05 4.24E-01 3.87E-01 1.86E-03 1.28E+00 8.83E-02 9.84E-06 2.75E-02 9.91E-06 1.32E-02 3.84E-01 4.41E-01 3.046E+00
4.880E-05 4.26E-01 3.88E-01 1.88E-03 1.29E+00 8.89E-02 1.00E-05 2.76E-02 1.01E-05 1.34E-02 3.84E-01 4.40E-01 3.058E+00
4.800E-05 4.33E-01 3.89E-01 1.97E-03 1.33E+00 9.15E-02 1.07E-05 2.80E-02 1.08E-05 1.41E-02 3.84E-01 4.38E-01 3.109E+00
4.760E-05 4.37E-01 3.89E-01 2.02E-03 1.35E+00 9.29E-02 1.11E-05 2.82E-02 1.12E-05 1.44E-02 3.84E-01 4.37E-01 3.134E+00
4.700E-05 4.42E-01 3.90E-01 2.09E-03 1.38E+00 9.51E-02 1.17E-05 2.86E-02 1.17E-05 1.50E-02 3.84E-01 4.35E-01 3.173E+00
4.650E-05 4.47E-01 3.90E-01 2.14E-03 1.41E+00 9.70E-02 1.22E-05 2.89E-02 1.23E-05 1.55E-02 3.84E-01 4.33E-01 3.206E+00
4.600E-05 4.52E-01 3.90E-01 2.23E-03 1.43E+00 9.89E-02 1.27E-05 2.92E-02 1.28E-05 1.60E-02 3.84E-01 4.32E-01 3.239E+00
4.550E-05 4.56E-01 3.91E-01 2.32E-03 1.46E+00 1.01E-01 1.33E-05 2.95E-02 1.34E-05 1.66E-02 3.84E-01 4.30E-01 3.272E+00
4.500E-05 4.61E-01 3.91E-01 2.43E-03 1.49E+00 1.03E-01 1.39E-05 2.98E-02 1.40E-05 1.72E-02 3.84E-01 4.29E-01 3.306E+00
4.440E-05 4.66E-01 3.91E-01 2.56E-03 1.52E+00 1.05E-01 1.47E-05 3.02E-02 1.48E-05 1.80E-02 3.84E-01 4.27E-01 3.347E+00
4.350E-05 4.74E-01 3.92E-01 2.80E-03 1.57E+00 1.09E-01 1.60E-05 3.07E-02 1.61E-05 1.92E-02 3.84E-01 4.24E-01 3.410E+00
4.170E-05 4.90E-01 3.92E-01 3.40E-03 1.68E+00 1.19E-01 1.91E-05 3.20E-02 1.92E-05 2.22E-02 3.83E-01 4.20E-01 3.542E+00
4.000E-05 5.04E-01 3.92E-01 4.50E-03 1.79E+00 1.28E-01 2.27E-05 3.32E-02 2.28E-05 2.57E-02 3.82E-01 4.16E-01 3.672E+00
3.850E-05 5.16E-01 3.91E-01 5.96E-03 1.88E+00 1.37E-01 2.66E-05 3.44E-02 2.67E-05 2.97E-02 3.81E-01 4.12E-01 3.791E+00
3.656E-05 5.31E-01 3.90E-01 8.75E-03 2.01E+00 1.50E-01 3.31E-05 3.60E-02 3.31E-05 3.66E-02 3.80E-01 4.08E-01 3.950E+00
3.570E-05 5.37E-01 3.90E-01 1.02E-02 2.06E+00 1.57E-01 3.66E-05 3.67E-02 3.65E-05 4.06E-02 3.79E-01 4.07E-01 4.021E+00
3.330E-05 5.54E-01 3.88E-01 1.53E-02 2.21E+00 1.78E-01 5.02E-05 3.90E-02 4.90E-05 5.63E-02 3.76E-01 4.03E-01 4.224E+00
3.130E-05 5.66E-01 3.87E-01 2.03E-02 2.33E+00 2.05E-01 6.77E-05 4.11E-02 6.37E-05 7.87E-02 3.74E-01 4.00E-01 4.405E+00
3.000E-05 5.72E-01 3.86E-01 2.43E-02 2.40E+00 2.28E-01 8.39E-05 4.25E-02 7.64E-05 1.02E-01 3.72E-01 3.99E-01 4.530E+00
2.940E-05 5.75E-01 3.86E-01 2.62E-02 2.43E+00 2.40E-01 9.31E-05 4.32E-02 8.34E-05 1.17E-01 3.71E-01 3.99E-01 4.590E+00
2.780E-05 5.83E-01 3.84E-01 3.22E-02 2.50E+00 2.82E-01 1.28E-04 4.50E-02 1.06E-04 1.79E-01 3.69E-01 3.97E-01 4.770E+00
2.630E-05 5.87E-01 3.82E-01 3.81E-02 2.55E+00 3.44E-01 1.82E-04 4.68E-02 1.36E-04 2.96E-01 3.67E-01 3.96E-01 5.009E+00
2.500E-05 5.90E-01 3.82E-01 4.50E-02 2.58E+00 4.29E-01 2.65E-04 4.83E-02 1.71E-04 5.10E-01 3.65E-01 3.96E-01 5.347E+00
2.380E-05 5.93E-01 3.82E-01 5.37E-02 2.60E+00 5.92E-01 4.04E-04 4.85E-02 2.15E-04 8.73E-01 3.62E-01 3.95E-01 5.899E+00
2.270E-05 5.94E-01 3.80E-01 6.55E-02 2.61E+00 8.55E-01 5.91E-04 5.04E-02 2.69E-04 1.13E+00 3.60E-01 3.95E-01 6.442E+00
2.170E-05 5.94E-01 3.80E-01 8.16E-02 2.63E+00 1.16E+00 7.69E-04 5.67E-02 3.37E-04 8.94E-01 3.58E-01 3.95E-01 6.546E+00
2.080E-05 5.94E-01 3.80E-01 1.11E-01 2.66E+00 1.20E+00 7.13E-04 7.08E-02 4.19E-04 5.70E-01 3.56E-01 3.96E-01 6.335E+00
2.000E-05 5.93E-01 3.79E-01 3.89E-01 2.44E+00 1.04E+00 5.58E-04 9.01E-02 5.14E-04 3.72E-01 3.54E-01 3.96E-01 6.056E+00
1.920E-05 5.91E-01 3.80E-01 7.32E-01 2.15E+00 8.07E-01 3.84E-04 1.24E-01 6.38E-04 2.52E-01 3.52E-01 3.97E-01 5.789E+00
1.850E-05 5.92E-01 3.85E-01 9.36E-01 1.99E+00 6.32E-01 2.71E-04 1.66E-01 7.81E-04 1.87E-01 3.50E-01 3.98E-01 5.634E+00
1.790E-05 5.94E-01 3.88E-01 1.17E+00 1.77E+00 5.14E-01 2.07E-04 2.12E-01 9.36E-04 1.49E-01 3.47E-01 3.98E-01 5.543E+00
1.720E-05 5.96E-01 3.91E-01 1.34E+00 1.61E+00 4.12E-01 1.65E-04 2.94E-01 1.17E-03 1.20E-01 3.45E-01 3.99E-01 5.512E+00
1.670E-05 5.97E-01 3.94E-01 1.42E+00 1.55E+00 3.53E-01 1.50E-04 3.70E-01 1.39E-03 1.05E-01 3.42E-01 4.00E-01 5.528E+00
1.610E-05 6.00E-01 3.98E-01 1.49E+00 1.49E+00 2.98E-01 1.53E-04 5.04E-01 1.71E-03 9.20E-02 3.40E-01 4.02E-01 5.609E+00
1.560E-05 6.02E-01 4.01E-01 1.53E+00 1.45E+00 2.61E-01 1.72E-04 6.59E-01 2.05E-03 8.49E-02 3.37E-01 4.03E-01 5.731E+00
1.520E-05 6.03E-01 4.03E-01 1.56E+00 1.43E+00 2.37E-01 2.00E-04 8.23E-01 2.36E-03 8.12E-02 3.35E-01 4.04E-01 5.873E+00
1.470E-05 6.05E-01 4.05E-01 1.58E+00 1.40E+00 2.11E-01 2.53E-04 1.06E+00 2.79E-03 7.88E-02 3.33E-01 4.05E-01 6.080E+00
1.430E-05 6.05E-01 4.06E-01 1.59E+00 1.38E+00 1.98E-01 3.16E-04 1.26E+00 3.12E-03 7.88E-02 3.32E-01 4.05E-01 6.266E+00
1.390E-05 6.05E-01 4.07E-01 1.60E+00 1.36E+00 1.92E-01 4.01E-04 1.42E+00 3.46E-03 8.04E-02 3.31E-01 4.04E-01 6.410E+00
1.350E-05 6.04E-01 4.07E-01 1.60E+00 1.35E+00 1.92E-01 5.15E-04 1.57E+00 3.87E-03 8.40E-02 3.30E-01 4.04E-01 6.549E+00
1.320E-05 6.04E-01 4.07E-01 1.61E+00 1.34E+00 1.96E-01 6.25E-04 1.69E+00 4.24E-03 8.81E-02 3.29E-01 4.04E-01 6.661E+00
1.280E-05 6.03E-01 4.08E-01 1.60E+00 1.32E+00 2.08E-01 8.20E-04 1.86E+00 4.83E-03 9.62E-02 3.28E-01 4.04E-01 6.835E+00
1.250E-05 6.02E-01 4.09E-01 1.60E+00 1.32E+00 2.26E-01 1.01E-03 1.99E+00 5.35E-03 1.05E-01 3.27E-01 4.04E-01 6.992E+00
1.220E-05 6.01E-01 4.10E-01 1.60E+00 1.32E+00 2.52E-01 1.25E-03 2.15E+00 5.96E-03 1.16E-01 3.26E-01 4.04E-01 7.179E+00
1.190E-05 5.99E-01 4.11E-01 1.60E+00 1.33E+00 2.87E-01 1.55E-03 2.32E+00 6.68E-03 1.30E-01 3.25E-01 4.04E-01 7.413E+00
1.160E-05 5.97E-01 4.11E-01 1.61E+00 1.34E+00 3.27E-01 1.94E-03 2.51E+00 7.53E-03 1.49E-01 3.24E-01 4.04E-01 7.673E+00
1.140E-05 5.95E-01 4.10E-01 1.61E+00 1.34E+00 3.61E-01 2.28E-03 2.65E+00 8.19E-03 1.65E-01 3.23E-01 4.04E-01 7.865E+00
1.110E-05 5.91E-01 4.10E-01 1.61E+00 1.34E+00 4.13E-01 2.98E-03 2.88E+00 9.35E-03 1.95E-01 3.22E-01 4.05E-01 8.186E+00
1.080E-05 5.87E-01 4.09E-01 1.61E+00 1.35E+00 5.57E-01 3.97E-03 3.16E+00 1.08E-02 2.37E-01 3.21E-01 4.05E-01 8.653E+00
1.050E-05 5.83E-01 4.08E-01 1.61E+00 1.35E+00 7.43E-01 5.14E-03 3.51E+00 1.26E-02 2.93E-01 3.19E-01 4.06E-01 9.245E+00
1.030E-05 5.79E-01 4.07E-01 1.61E+00 1.36E+00 8.87E-01 5.89E-03 3.84E+00 1.40E-02 3.41E-01 3.18E-01 4.07E-01 9.763E+00
1.000E-05 5.74E-01 4.05E-01 1.61E+00 1.36E+00 1.09E+00 7.19E-03 4.31E+00 1.61E-02 4.31E-01 3.16E-01 4.07E-01 1.052E+01
9.750E-06 5.69E-01 4.04E-01 1.61E+00 1.36E+00 1.32E+00 8.92E-03 4.68E+00 1.79E-02 5.22E-01 3.16E-01 4.07E-01 1.122E+01
9.500E-06 5.64E-01 4.02E-01 1.60E+00 1.37E+00 1.59E+00 1.06E-02 5.09E+00 1.99E-02 6.15E-01 3.15E-01 4.06E-01 1.198E+01
9.250E-06 5.58E-01 4.00E-01 1.60E+00 1.37E+00 1.79E+00 1.18E-02 5.50E+00 2.19E-02 6.84E-01 3.14E-01 4.06E-01 1.266E+01
9.080E-06 5.54E-01 3.99E-01 1.59E+00 1.37E+00 1.92E+00 1.27E-02 5.73E+00 2.30E-02 7.00E-01 3.14E-01 4.05E-01 1.302E+01
